FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23,MidPointX_24,MidPointY_24,Length_24,Width_24,MidPointX_25,MidPointY_25,Length_25,Width_25,MidPointX_26,MidPointY_26,Length_26,Width_26,MidPointX_27,MidPointY_27,Length_27,Width_27,MidPointX_28,MidPointY_28,Length_28,Width_28,MidPointX_29,MidPointY_29,Length_29,Width_29,MidPointX_30,MidPointY_30,Length_30,Width_30,MidPointX_31,MidPointY_31,Length_31,Width_31,MidPointX_32,MidPointY_32,Length_32,Width_32,MidPointX_33,MidPointY_33,Length_33,Width_33,MidPointX_34,MidPointY_34,Length_34,Width_34,MidPointX_35,MidPointY_35,Length_35,Width_35,MidPointX_36,MidPointY_36,Length_36,Width_36,MidPointX_37,MidPointY_37,Length_37,Width_37,MidPointX_38,MidPointY_38,Length_38,Width_38,MidPointX_39,MidPointY_39,Length_39,Width_39
111,32,885.0089820359282,1354.7335329341317,17.535258082893534,12.163560674371954,949.1145251396648,1332.0810055865923,18.421907701433348,12.404046496140717,625.7130177514792,1312.784023668639,15.821868580941898,13.707239871296352,350.1171428571429,1307.82,15.071106186771795,14.90880178122802,521.2806451612903,1260.6548387096775,16.09107202804066,12.453839945828602,907.2012195121952,1233.7378048780488,18.062089558536872,11.861537776513357,989.5588235294117,1194.0294117647059,17.977060301475337,10.900525594758884,444.8609022556391,1104.845864661654,16.872656837559546,10.078250121067379,934.4157303370787,1087.241573033708,18.426466524851353,12.672273995898127,1214.4464285714287,1083.0714285714284,18.75178138153126,11.61096777061576,965.396174863388,1038.2704918032787,16.67285987184835,14.2604747708391,420.1860465116279,1032.453488372093,17.713868818201682,12.50684304649453,672.2972027972028,1024.6258741258741,15.159650579688645,12.073812769328962,882.6021505376344,982.1881720430108,18.78001255713151,12.659188461629956,1119.0561497326203,977.9973262032086,17.408238792554503,13.748076772641932,513.436507936508,967.2142857142857,18.099608628777517,13.365306908558557,1252.50625,899.2,17.094842744181598,12.017725514909285,924.5434782608696,875.8586956521739,17.105723583041804,13.815592322117995,750.6529411764706,850.8823529411765,18.180163646973046,11.978070617626031,865.3159509202454,819.9294478527607,16.8993475773229,12.362579404731434,724.1993006993007,797.4580419580419,17.40101019063639,10.52249792543383,882.2349397590361,767.933734939759,17.47474736011693,12.15533174698896,985.4202898550725,761.9855072463768,14.846795949148463,11.987473217844052,414.7717948717949,620.1153846153846,18.917192077411674,13.19931020903797,1531.4735099337747,421.1887417218543,15.126171958934979,12.802957960367173,932.375816993464,367.4411764705883,16.193668159120133,12.14074322467858,227.24111675126903,327.34263959390864,16.838239802667843,15.152694142540016,946.2133757961783,323.65923566878973,16.968860853668968,11.85770324866867,887.3381502890173,198.08381502890165,18.19795791379745,12.175115564033426,728.4066666666666,198.83999999999992,16.322167625851154,11.806122686238036,957.861963190184,193.04601226993873,16.780663312906665,12.387780318070268,1313.796511627907,161.66279069767438,16.545503236601302,13.573118905699314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112,33,884.9197530864197,1393.216049382716,16.773670236619676,12.411326678756305,948.9715909090909,1370.5170454545455,18.353577093200972,12.297136048339325,625.9702380952381,1351.172619047619,15.407472040484905,13.987232933653095,351.1941176470588,1346.2470588235294,15.361036643981882,14.26844243132441,521.9807692307693,1299.8333333333333,16.56251808641819,12.257988173371034,906.9905660377359,1272.9716981132076,17.034495209869302,12.2027075939949,989.1081081081081,1234.2094594594596,17.84670872406981,10.652271238188712,445.1793893129771,1145.148854961832,16.861862195402775,9.91254618038557,1213.6042944785277,1123.5368098159508,18.05361819661853,11.62422844494327,934.1374269005848,1127.6929824561403,17.86270577923675,12.759675304383682,964.9640883977901,1079.2127071823204,16.59143152324841,14.052850907305395,420.37951807228916,1073.1807228915663,18.02661399204989,11.871687489831185,672.330985915493,1065.5845070422536,14.948548519235581,12.12948933509937,882.3846153846154,1023.1923076923076,18.705174774214218,12.472107327154031,1118.641304347826,1019.1630434782609,17.26988659207066,13.620864683094322,513.4468085106383,1008.4840425531916,17.874803176398732,13.508686871865397,1251.993670886076,940.9493670886076,17.010505575128178,11.911850373835833,924.2830687830688,917.3994708994709,17.235511318927653,14.081067920515318,750.3855421686746,892.3674698795181,18.31076096347582,11.68806818337993,865.1424242424242,861.4030303030303,16.66723590683568,12.754359928274486,724.0314685314685,839.0034965034965,17.46740770277007,10.484396944508001,881.95,809.80625,17.166285450468656,11.911255972105915,985.0103448275862,803.2034482758621,15.012848030425964,12.3664761713925,414.55882352941177,661.5588235294117,18.433302453703845,12.967914447962446,1531.0070422535211,462.894366197183,15.016410746568063,12.159325867530766,932.1143790849674,409.0490196078431,15.80240833448963,12.391101276779693,946.0483870967741,365.2161290322581,16.682828070481335,11.873323789491048,223.84375,362.5859375,15.039052228646494,11.121740826037216,887.0952380952381,239.41071428571422,18.178454218666396,11.833555308730842,727.9344827586207,240.07241379310335,15.61481563360547,11.95613191621566,957.3831168831168,234.5519480519481,16.6103866536255,11.912649289102967,1310.3389261744967,199.81543624161077,15.479081675690061,12.283083291962413,867.8192771084338,30.783132530120383,15.970247578794165,13.315955477562941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113,35,884.7173913043479,1431.5062111801242,16.398818903040514,12.60332165693962,948.9751381215469,1409.0193370165746,18.65953599874097,12.457409813036545,626.4285714285714,1389.202380952381,15.640320502620712,13.745149231993445,352.40751445086704,1384.4884393063585,15.617111718193138,14.29464123911587,522.8690476190476,1338.845238095238,17.146481101262516,12.581453430528024,906.2337278106509,1312.121301775148,17.40018055426241,12.778725654391108,988.4533333333334,1274.2066666666667,18.2571192154549,10.516623780018223,445.69117647058823,1185.139705882353,16.520343093934393,10.530293803503605,933.9093567251462,1167.9561403508771,17.063588472162024,13.184889121354665,1213.11875,1163.825,18.326605958961373,11.225858052949047,964.5505617977528,1119.7471910112358,16.449988464347125,13.931517736002059,420.7325581395349,1113.906976744186,18.04897914315837,12.31459178011266,672.4716312056737,1106.2304964539007,15.41394366321641,11.73652366961517,882.3087431693989,1064.1612021857923,18.756889373791033,12.493842030654847,1118.1321243523316,1059.9145077720207,17.520940223517254,14.042817107560092,513.4267015706806,1049.458115183246,18.338809971948027,13.370013572328007,1251.4119496855346,982.0786163522013,16.963967087186052,12.07839719906262,924.0641025641025,958.5307692307692,17.552077671328334,14.23925896189443,750.2653631284916,933.5055865921788,19.017017525012044,12.067646758612707,865.0204678362574,902.780701754386,17.467678605685066,12.575802849465182,723.8441558441558,880.1298701298701,18.054455361475704,10.965187004011062,881.8353658536586,851.7621951219512,17.261655463122224,12.186124885565503,984.8522012578617,844.6194968553459,16.035386359277947,12.758979014675429,414.3298969072165,703.4845360824743,18.428030401821818,13.466364403449244,1530.8,504.8933333333333,15.307078366102095,12.541848911393817,932.0253164556962,450.72784810126586,16.426322361088857,12.286386611664046,945.6851851851852,407.03703703703695,16.755057627136317,12.366067338275798,221.55917159763314,397.6301775147929,16.258701350276517,13.25720583276468,886.957627118644,280.7090395480227,18.846426090288276,11.98089991789238,727.68,281.76666666666665,16.192020315560185,11.953338459305366,957.2743902439024,276.14634146341473,17.11795046485093,12.291745815402473,1307.0194805194806,238.2987012987012,16.488332206437384,11.880354716419747,867.593567251462,72.10818713450294,16.182395067152857,13.544008572253755,738.4556962025316,47.11392405063293,18.083196680971135,11.15594622057839,894.9550898203593,28.631736526946042,16.702278052171657,12.832617063095569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114,35,884.3679245283018,1469.3930817610062,16.175772229701774,12.582132517499684,948.735632183908,1447.,18.37130071814852,12.116202037136615,626.620253164557,1426.9177215189873,15.113633337305103,13.34822486527254,353.69375,1421.9875,15.283047762283445,13.524988949931268,523.7201257861635,1377.4622641509434,16.68338381825969,12.26586891893103,905.9716981132076,1350.7830188679245,16.414514110335762,12.698195086961261,987.8525179856115,1313.6151079136691,18.118682431208338,9.855909194290303,446.39230769230767,1225.1461538461538,16.070414690782805,10.382632121614513,933.395061728395,1207.9259259259259,16.148881061169984,13.148215934086025,1212.1754966887418,1204.08940397351,17.46112800671586,11.192398811466065,964.2398843930636,1160.2976878612717,16.276660626757657,13.838579549896098,420.99700598802394,1154.3922155688624,17.828460269151858,12.123940010894966,672.463768115942,1146.5434782608695,15.254067890916662,11.555216683691926,882.06,1104.82,18.57763224515722,12.035596377566655,1117.5335195530727,1100.7513966480446,17.39097709536224,13.127209032721634,513.5972972972972,1090.4837837837838,17.79090970250874,13.352528541203917,1250.6292517006802,1023.0238095238095,16.471756521680554,11.430808115045494,923.9397905759163,999.609947643979,17.292153989706463,14.156091032329773,750.0606936416185,974.5115606936416,19.176733081550605,11.533611766347672,864.8846153846154,943.991124260355,17.259274445443623,12.57348466089391,723.6111111111111,922.0294117647059,17.557973167169262,11.170821470149338,881.7317073170732,893.7256097560976,17.448920057547827,12.0934703060138,984.195652173913,885.9596273291926,16.537660468175215,12.499099130548515,413.9414893617021,745.2074468085107,18.38927881002908,13.143465165039855,1530.0804195804196,546.9755244755245,14.845273598282413,12.384624172854556,931.5933333333334,492.5733333333334,15.659592602281629,12.272125758876381,945.32,448.98,16.28945559991149,11.838728940438578,218.4878048780488,434.0365853658536,14.919753957567016,14.083776348758752,886.7321428571429,322.125,18.28403557735859,11.739671773351283,727.4090909090909,323.41608391608383,15.585700379194842,11.787236480052156,956.8641975308642,317.8888888888889,17.041777640053894,12.193856867471894,1302.158163265306,277.8265306122448,18.09116397500188,13.973426262247937,867.3074534161491,113.58074534161483,15.630096614758543,13.242931951287954,737.986301369863,88.64383561643831,18.049315883101375,10.351253486039582,894.5909090909091,70.46103896103887,16.449518524953312,12.060871183257884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115,35,948.7114285714285,1484.4942857142858,18.46590180702934,12.149914799570553,627.08125,1464.1625,15.060982797298061,13.588181341868095,355.0325443786982,1459.51775147929,15.497309621495074,14.141325501637393,524.8592814371258,1415.5179640718563,16.697233632791924,12.827512187544547,905.2514450867052,1389.4017341040462,16.52418530375347,13.557166652877237,987.1870748299319,1352.9149659863945,18.271324437000985,10.33915010514995,446.88461538461536,1264.576923076923,16.259573667002467,11.250036760134721,933.1335403726708,1247.8416149068323,15.877712368966503,13.362843458392987,1211.4285714285713,1243.9285714285716,17.524716651223052,11.322612793376917,963.6978021978022,1200.4780219780218,16.990071582856164,13.84134562107521,421.2514450867052,1194.5231213872833,18.13002438003821,12.29380167506578,672.4782608695652,1186.7101449275362,15.127553392635159,11.637375129880802,882.0027624309392,1145.1077348066299,19.042744723892234,12.12891976232953,1117.037234042553,1141.127659574468,17.278427378477947,13.877221234518089,513.724043715847,1131.1174863387978,17.583292278520027,13.364602418138102,1249.8397435897436,1063.8397435897436,16.75584477805428,11.951154523271097,923.5268817204301,1040.47311827957,17.196006133398267,13.94362889042707,749.8793103448276,1015.1954022988506,19.08398902305937,11.717603071181772,864.6011235955057,985.1460674157304,17.700799427500463,12.871764869699449,723.444099378882,963.1086956521739,18.16186397395244,11.35621255634465,881.4378531073446,935.4039548022599,18.299044662762313,12.350254819589864,983.8801169590644,927.4298245614035,17.03819659774158,12.9158047643391,413.7,786.7871794871795,18.869569218575318,13.23748792750992,1530.0133333333333,588.7,15.425489562820374,12.422483405887123,931.253164556962,534.6835443037975,16.264656605900324,12.55560783337268,944.961038961039,490.8571428571429,16.656537957389336,11.831109796934795,217.30272108843536,467.81292517006796,14.111012085716453,13.512255040635756,726.9415584415584,365.01948051948057,16.315158900934698,12.156514531762326,886.4171270718232,363.37292817679554,18.497120959759183,12.477909208829184,956.6939393939394,359.70606060606065,17.345737114277743,12.275696046277162,1297.3809523809523,316.14880952380963,18.015532944136638,12.055525598466467,867.056886227545,154.78742514970054,16.331717909480954,13.16671864271483,737.5967741935484,130.04193548387093,18.073910605535907,10.949486655754859,894.2861635220125,111.56918238993717,16.36864770418242,12.490552167104834,1158.054794520548,29.3767123287671,16.047211051232136,12.163437240557663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116,32,525.9484848484849,1453.3969696969698,16.53649783034722,12.809269658553005,904.8818181818182,1427.4212121212122,15.542646484283427,13.74288852739286,986.6278195488721,1391.5827067669172,17.76181322760908,9.614982621167123,447.55185185185184,1303.7666666666667,15.9888174972231,10.90867277226195,932.5709677419355,1287.2806451612903,15.688458158889134,13.036520448504566,1210.7624113475176,1283.5,16.936915613746677,10.786620916001226,963.4345238095239,1240.077380952381,15.928374893977292,13.715774646148972,421.8313609467456,1234.5355029585799,17.66419250224987,12.321071467431041,672.544776119403,1226.6119402985075,14.781398015659743,11.591045296587458,881.9914285714286,1185.3114285714287,18.750137371815306,11.924498088410433,1116.3914285714286,1181.2485714285715,17.011024479471267,13.099481265459897,514.0172413793103,1171.4827586206898,17.398927905101775,12.873521871767533,1249.1027397260275,1104.3972602739727,15.888175419323732,11.764615998613948,923.4226519337017,1081.0524861878453,16.685409207986478,13.92715356713151,749.9827586206897,1056.0344827586207,19.14458314220998,11.63779045147404,864.3682634730538,1026.0209580838323,17.31181500772177,12.414674603411962,723.3618421052631,1004.375,17.86968709024868,10.90209721749963,881.2546012269938,976.7699386503067,17.61676232256734,11.949229683439656,983.4269662921348,968.5168539325842,16.84909032632695,13.543780782038107,413.51612903225805,828.3118279569892,18.07886542814725,13.161652035592846,1529.6103448275862,630.5551724137931,14.765484873677554,12.60537811869817,930.9580645161291,576.5193548387097,15.947441705962373,12.45869838586255,944.7933333333333,532.4933333333333,16.31946108578815,11.781529370751981,214.8426966292135,504.3539325842696,16.907578602214173,13.534927335325943,886.0930232558139,405.01744186046517,18.271361612189477,12.006396587087675,726.5140845070423,406.62676056338023,15.527250983365146,11.762759920123658,956.3867924528302,401.33018867924534,17.01487433131618,12.110235787732677,1293.571942446043,353.8956834532373,16.150776331683236,11.01681993627418,866.5242424242424,196.16060606060614,15.784674691192514,13.420838370266244,737.271812080537,171.41946308724823,17.559903841488733,10.847391505676654,894.0769230769231,153.11538461538453,15.834701113128414,12.634128977371699,1157.5352112676057,71.30985915492965,15.287283910807155,12.317825524627825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117,33,526.7831325301205,1491.0481927710844,16.260497163087745,13.096925551160956,904.0730994152046,1465.2602339181287,15.544061671723705,14.198970529513678,985.7992700729927,1430.1569343065694,17.951139009417577,9.83600890921018,448.234693877551,1342.8809523809523,15.73443562509575,11.971611367378426,932.310975609756,1326.7987804878048,15.954134624135554,13.566538034761036,1210.0704697986578,1322.748322147651,17.111687040606903,11.216146435774137,963.1511627906976,1279.656976744186,16.532697418421204,13.501190276937688,422.12857142857143,1274.22,18.17364847671783,12.392378295557403,672.7028985507246,1266.0217391304348,15.20848773326449,11.616118327777562,881.9581005586592,1225.1703910614524,19.044633986890073,11.99740759886824,1115.5,1221.,17.41978379195424,13.31864473123047,514.2247191011236,1211.7808988764045,17.569869368362493,13.038147478522227,1248.2814569536424,1144.5728476821191,16.092180839104795,12.092657498435255,923.0904255319149,1121.4680851063831,16.81771478240029,14.303559423683142,749.8502824858757,1096.4491525423728,18.961605954358042,11.963734082284423,864.2126436781609,1066.7988505747126,17.578060572246095,12.735488049301203,723.2051282051282,1045.2435897435898,18.421140446676905,10.849222765292081,880.9529411764706,1018.3,18.253759280366232,11.901859156165395,983.127027027027,1009.5756756756757,17.27172481393612,13.815674225713687,413.3514851485148,869.9702970297029,18.86156651408443,13.713945661109024,1529.1688741721855,672.3013245033112,15.245499720660417,12.749112572078872,930.5116959064327,618.3011695906433,17.006844352228494,12.93453171196211,944.4496855345911,574.2044025157232,16.79904485669662,12.122076397259903,214.57051282051282,538.1217948717949,14.811460180817617,13.465860223515632,885.9055555555556,446.7888888888888,18.690053345393387,12.294691407698977,726.3391608391609,448.50699300699307,15.6493206863889,11.757402748996384,956.0714285714286,442.93452380952385,17.180498671325182,12.524803984003073,1289.4763313609467,393.2041420118344,15.558263132072753,14.020638756244809,866.3511904761905,237.57142857142867,16.076757328956294,13.404229232380168,736.8701298701299,212.8506493506493,18.139127872072873,10.864327031868854,893.8291925465838,194.61180124223597,16.290223953297932,12.701017500812693,1157.171052631579,113.09210526315792,15.961546204300232,12.311479727177247,618.4245283018868,25.62578616352198,16.608736350727114,12.258507064837586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118,31,985.19918699187,1467.8577235772357,17.209710946006886,9.246691672434968,449.1808510638298,1381.336879432624,14.994277709933193,12.092253269294783,931.9039735099337,1365.5198675496688,15.581308183623268,12.799373003127256,1209.3531468531469,1361.479020979021,16.02851124782026,11.474223661955788,962.7105263157895,1318.6520467836258,16.38731758658544,13.453500380663357,422.87423312883436,1313.346625766871,16.97986935884381,12.398767188798768,673.1259541984733,1304.9885496183206,14.464901423223731,11.582067408758302,881.8491124260355,1264.6360946745563,18.504297746509813,11.69059402905663,1114.894117647059,1260.394117647059,16.9056699019283,12.819270201100931,514.5520231213873,1251.3554913294797,16.63389804793577,13.347279947128515,1247.3985507246377,1184.427536231884,15.263559161649424,11.708711075432712,922.9692737430167,1161.5055865921788,16.464104193832757,13.981684465427172,749.9181818181818,1136.7848484848485,18.646004186285452,11.340995176564162,864.195652173913,1107.1894409937888,16.796873924613916,12.32107051074215,723.1315789473684,1085.796052631579,18.078802891952158,10.819263860423995,881.0153374233129,1058.9846625766872,17.46929478410539,11.981335839351305,982.5391061452514,1050.1759776536312,16.933839708192593,13.50973069426859,413.38324873096445,911.484771573604,18.856212812309685,13.347298159791348,1528.8655172413794,713.9620689655172,15.273042720882712,12.131224324873703,930.1832298136646,660.1086956521739,16.43380745864175,12.560859621580253,944.082191780822,616.0068493150685,15.874243038884034,11.762879024111184,212.1535433070866,573.3110236220473,13.545523823909527,12.025371200816851,725.9609929078014,490.10992907801415,15.38663698120062,11.81529022107867,885.5173410404624,488.5751445086705,18.150686629444287,12.19047601019622,955.8105590062112,484.78571428571433,16.861498630838113,12.251843611358412,1284.7727272727273,432.3571428571429,16.619334203587794,11.92598714239773,865.9539877300614,279.04601226993873,16.144446288033016,12.97664827310304,736.5533333333333,254.26666666666665,17.451549121778953,10.994247481959881,893.1948051948052,236.01948051948057,15.850424246753098,12.504342706945348,1156.7463768115942,154.78985507246375,15.87485726005083,11.161181736557277,618.1346153846154,66.91025641025635,16.531821585921577,12.090389056183835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119,30,450.3089171974522,1419.563694267516,15.614611039972997,12.853650733487044,931.3535031847134,1404.4490445859872,15.640619701335455,13.342336307942992,1208.3013698630136,1400.6027397260275,16.345346648575408,11.623165918398302,962.4585798816568,1357.3402366863907,15.853135186354157,13.783821856504632,423.3614457831325,1352.512048192771,16.88484211659401,12.61820644316835,673.425925925926,1343.6925925925925,15.10007137584378,11.42005663527072,881.8502824858757,1303.9406779661017,18.98263166511127,11.934453684221173,1114.2784431137725,1299.4041916167664,16.689823265646368,12.76935606501185,514.8735632183908,1290.9482758620688,16.973737273525092,13.136178054202501,1246.693103448276,1224.1689655172413,15.306279915679127,12.30204229418029,922.7934782608696,1201.5217391304348,16.981315308506264,13.91235583748693,749.8705882352941,1176.7588235294118,19.062733444100342,11.434804510476418,864.047619047619,1147.404761904762,17.11234263488246,12.593862444450473,723.2236842105264,1126.4013157894738,18.342270412344703,10.621453349004469,880.8511904761905,1100.107142857143,18.144746500460958,11.902048731339129,982.1797752808989,1090.9606741573034,16.849575494351598,13.602687269475268,413.19117647058823,952.8823529411765,19.31316923469184,13.506685746551527,1528.4025974025974,755.6948051948052,15.35731311375581,12.835287374977332,929.9634146341464,701.8963414634146,16.75955766940104,12.567747597349987,943.775641025641,657.6538461538462,16.713605384764723,11.96509980400554,211.43975903614458,607.4156626506024,15.900048046407939,13.32918625932898,885.0172413793103,530.4310344827586,18.33578252020563,12.108458819032187,725.6319444444445,531.6736111111111,15.578481098813548,11.892813505376338,955.5909090909091,526.3545454545455,17.544139595121898,12.132563155899485,1281.379518072289,469.7409638554218,16.547789519667248,12.85684825479803,865.6686046511628,320.76744186046517,16.026970998634717,13.763863357326047,736.2597402597403,295.7402597402597,18.02143681013521,10.922577601056913,893.0157232704403,277.4811320754718,16.14879785381865,12.59775899537156,1155.963768115942,196.39855072463774,16.55895711629192,10.648163216467479,617.8875,107.98125000000005,16.667357373355532,12.328465970624732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120,32,451.31168831168833,1457.344155844156,15.17790813472117,13.03142289663616,930.9733333333334,1442.6866666666667,15.460718326005919,12.805101846074809,1207.4160839160838,1438.8636363636363,15.990342120781174,11.64916149159131,962.030612244898,1395.4591836734694,14.399429643473558,13.169324324371415,423.83125,1391.05625,16.48677506228094,12.517188104592472,673.5530303030303,1381.9772727272727,14.494887600053472,11.621406748001567,881.8928571428571,1342.595238095238,18.407248164737048,11.649101238850415,1113.5240963855422,1338.1566265060242,16.179759831861126,13.088450928812778,515.2109826589596,1330.0375722543354,16.98420499936606,13.078849723610418,1245.8333333333333,1263.6985815602836,15.018499702877603,12.229793522915646,922.5674157303371,1241.2022471910113,16.918644301866628,13.54139478514305,749.843373493976,1216.5361445783133,18.76201359098855,11.335303082638406,863.9110429447853,1187.5,17.02870829695155,12.340050571725145,723.1845637583892,1166.4463087248323,17.994999195426146,10.629432372800323,880.7165605095541,1140.3662420382166,16.96623479060858,11.894522665299059,981.4943181818181,1131.1818181818182,16.660709447256966,13.496816137076507,413.449494949495,994.1212121212121,19.331657642856882,13.099117532866407,1527.9266666666667,797.1,15.524729436352116,12.40712422294621,929.4705882352941,743.3411764705883,16.650750860755085,13.051247309230526,943.4731543624162,699.0704697986578,15.956700702288984,11.98338185310401,209.675,643.28125,14.468416221750921,14.13892877958493,884.796511627907,572.3837209302326,18.38703810648626,11.957903855125561,725.4507042253521,572.9929577464789,15.618551981915475,11.691758450229226,955.2289156626506,567.843373493976,17.24515429998065,12.351292570961508,1276.3260869565217,509.304347826087,18.39971309409908,12.87421663966718,865.3882352941176,362.129411764706,16.40684093400928,13.338823826902802,735.8809523809524,336.89455782312916,17.850725525385503,10.53765581618426,892.8377483443709,318.8708609271523,15.554161947540868,12.479488050615927,1155.124060150376,238.10902255639098,16.40080299062115,10.317796813832802,617.2515923566879,149.03503184713372,16.78824349082327,12.007488922563127,749.9550561797753,48.3089887640449,18.480827277433388,12.354329450350935,782.5878378378378,18.54729729729729,16.17148784728334,11.742712976622197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121,31,930.35,1480.875,15.89713812814517,13.381741266915661,1206.3609271523178,1477.1754966887418,15.737335921902103,12.52220171313615,961.6744966442953,1433.5872483221476,14.222136960408603,13.573353773541168,424.4585798816568,1429.310650887574,16.765374292105,12.900224804264312,674.1888888888889,1420.1,14.49199222562205,11.872447129327766,881.9142011834319,1381.3994082840236,18.14831530483246,11.898651369952193,1112.8710691823899,1376.632075471698,16.2481238305487,12.488256213978834,515.7571428571429,1368.82,16.934813032164396,13.24500034338419,1244.9383561643835,1302.945205479452,15.50055498497774,12.206302459801416,922.3483146067416,1280.7752808988764,16.690782609872826,13.690605281685569,749.730303030303,1256.1,17.9326786463948,11.761446208442218,863.7974683544304,1227.0696202531644,16.68785941257014,12.207975099480315,723.1554054054054,1206.6554054054054,18.03137568609504,10.477229579504412,880.5382165605096,1180.9267515923566,17.263167041997743,11.746308405307413,980.8965517241379,1171.212643678161,17.201003977131265,12.992073679565843,413.4948979591837,1035.2857142857142,19.1259191956806,13.09598873228547,1527.2662337662337,838.5909090909091,15.192789959403145,13.008132704222882,929.2305389221557,784.9790419161677,17.02732753117712,12.63549887990053,943.2777777777778,740.7156862745098,16.497214910547193,11.916111871917119,209.03642384105962,677.7847682119206,14.881020786835263,13.08725492032719,884.2352941176471,614.2411764705882,18.21530172271645,11.938487719671903,725.2394366197183,614.5774647887324,15.540416367438665,11.744482633914048,954.9110429447853,609.5429447852761,16.931837696693492,12.380607812351354,1270.758064516129,548.2870967741935,17.41663346592764,11.436461782823885,864.9418604651163,403.87209302325573,16.700430739747624,13.253810306235104,735.6192052980133,378.5,17.587992518040863,10.964031884905928,892.4013157894736,360.31578947368416,15.989699689003665,12.29245437670603,1154.1592592592592,279.6185185185186,16.640398584918675,10.351234419249272,617.0345911949686,190.36792452830196,16.666882600512928,12.233773103902891,749.4513513513514,89.33243243243237,18.597394369772644,12.77607810488315,782.42,59.65333333333342,16.158838918686072,11.92252827027526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
