FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y,MidPoint_26_x,MidPoint_26_y,MidPoint_27_x,MidPoint_27_y,MidPoint_28_x,MidPoint_28_y,MidPoint_29_x,MidPoint_29_y,MidPoint_30_x,MidPoint_30_y,MidPoint_31_x,MidPoint_31_y,MidPoint_32_x,MidPoint_32_y,MidPoint_33_x,MidPoint_33_y,MidPoint_34_x,MidPoint_34_y,MidPoint_35_x,MidPoint_35_y,MidPoint_36_x,MidPoint_36_y,MidPoint_37_x,MidPoint_37_y,MidPoint_38_x,MidPoint_38_y,MidPoint_39_x,MidPoint_39_y,MidPoint_40_x,MidPoint_40_y,MidPoint_41_x,MidPoint_41_y,MidPoint_42_x,MidPoint_42_y,MidPoint_43_x,MidPoint_43_y,MidPoint_44_x,MidPoint_44_y,MidPoint_45_x,MidPoint_45_y,MidPoint_46_x,MidPoint_46_y,MidPoint_47_x,MidPoint_47_y,MidPoint_48_x,MidPoint_48_y,MidPoint_49_x,MidPoint_49_y,MidPoint_50_x,MidPoint_50_y,MidPoint_51_x,MidPoint_51_y,MidPoint_52_x,MidPoint_52_y,MidPoint_53_x,MidPoint_53_y,MidPoint_54_x,MidPoint_54_y,MidPoint_55_x,MidPoint_55_y,MidPoint_56_x,MidPoint_56_y,MidPoint_57_x,MidPoint_57_y,MidPoint_58_x,MidPoint_58_y,MidPoint_59_x,MidPoint_59_y,MidPoint_60_x,MidPoint_60_y,MidPoint_61_x,MidPoint_61_y,MidPoint_62_x,MidPoint_62_y,MidPoint_63_x,MidPoint_63_y,MidPoint_64_x,MidPoint_64_y,MidPoint_65_x,MidPoint_65_y,MidPoint_66_x,MidPoint_66_y,MidPoint_67_x,MidPoint_67_y,MidPoint_68_x,MidPoint_68_y,MidPoint_69_x,MidPoint_69_y,MidPoint_70_x,MidPoint_70_y,MidPoint_71_x,MidPoint_71_y,MidPoint_72_x,MidPoint_72_y,MidPoint_73_x,MidPoint_73_y
87,40,391.0246913580247,1285.4783950617284,1043.5617283950617,1277.7777777777778,1122.6289308176101,1272.3584905660377,1361.1289308176101,1264.062893081761,1216.5503144654087,1245.1069182389938,1124.6898734177216,1222.4525316455697,165.6768292682927,1140.9237804878048,645.5340557275542,1137.9582043343653,1082.5523076923077,1060.0384615384614,1264.234328358209,1045.9597014925373,1167.382175226586,1031.5030211480362,278.2908396946565,1015.1229007633588,1400.1076696165192,986.6268436578171,2215.864406779661,932.3841807909605,281.1379821958457,927.3189910979229,1118.2067448680352,904.0923753665688,965.292899408284,896.0917159763314,389.41641791044776,888.8641791044777,1125.1242774566474,863.0838150289017,1126.5699088145896,832.5790273556231,479.35846153846154,826.5215384615385,974.655223880597,815.8940298507463,931.906626506024,778.6174698795181,226.96043165467626,660.8093525179856,1384.5,661.32995951417,922.1355932203389,659.6906779661017,1084.611607142857,646.125,949.0296803652968,604.4634703196347,1178.9278606965174,559.7089552238806,498.99775784753365,553.5852017937219,1944.1437246963562,456.10728744939274,1062.127802690583,424.4955156950673,413.4017094017094,413.1965811965812,818.652380952381,398.98095238095243,883.9230769230769,337.8942307692307,373.2078189300411,194.89094650205766,281.79277566539923,83.4923954372623,341.9325396825397,70.03571428571422,888.5,59.96382978723409,1340.5044444444445,23.940000000000055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,37,1220.5156739811912,1280.641065830721,1127.4326923076924,1258.0448717948718,166.8987915407855,1176.9833836858006,648.6207430340557,1174.3018575851393,1088.5886850152906,1094.420489296636,1267.769696969697,1081.869696969697,1172.7212389380531,1068.0132743362833,278.04794520547944,1052.1179604261797,1401.5357142857142,1023.1755952380952,2215.788235294118,970.0529411764705,281.16265060240966,964.316265060241,1122.7815249266862,941.3885630498534,972.0029411764706,933.6088235294118,389.31065088757396,926.7189349112426,1128.4441176470589,900.9382352941177,1129.5570570570571,869.9744744744744,480.11162079510706,863.4327217125383,979.7611275964392,853.6246290801187,938.2643504531723,816.7296072507553,926.8980263157895,700.0723684210526,1385.8123028391167,699.8470031545742,226.60094637223975,698.4842271293376,1089.1347517730496,684.9858156028369,954.5535714285714,644.0446428571429,1183.3798076923076,597.1442307692307,499.32142857142856,591.5133928571429,1944.5954356846473,494.24688796680493,1066.5982142857142,462.2321428571429,412.31974248927037,450.5600858369098,824.3436018957347,436.8601895734597,889.7644230769231,376.375,370.80833333333334,229.89166666666665,280.7911877394636,120.73754789272039,339.85059760956176,108.09760956175296,894.7370689655172,97.4655172413793,1342.0181818181818,61.63636363636374,495.3201754385965,40.425438596491176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,38,168.1280487804878,1212.621951219512,651.7131661442006,1210.3150470219437,1094.646875,1128.59375,1271.4420731707316,1117.6036585365853,1178.1966966966968,1104.487987987988,278.01734539969834,1088.8484162895927,1403.0486725663716,1059.641592920354,2215.723188405797,1007.7086956521739,281.2717717717718,1001.1876876876877,1127.3978978978978,978.7162162162163,978.622754491018,971.056886227545,389.1377245508982,964.4221556886228,1131.75,938.6994047619048,1132.6021021021022,907.400900900901,480.7826747720365,900.5577507598784,984.8471810089021,891.3249258160238,944.496996996997,854.7102102102102,931.7523364485982,739.9267912772585,1387.2857142857142,738.0089285714286,226.1978851963746,736.1132930513595,1093.714953271028,723.2881619937694,960.1042402826855,683.7579505300354,1187.9830917874397,634.5869565217391,499.390350877193,629.0745614035088,1944.940329218107,532.3230452674898,1071.236607142857,499.93303571428567,411.42340425531916,487.92127659574464,830.061320754717,474.7358490566038,895.635265700483,414.98792270531396,368.491452991453,264.8803418803418,279.7934362934363,157.98648648648646,337.6967213114754,146.15163934426232,901.1034482758621,134.68965517241372,1343.6614349775784,99.44618834080711,496.34090909090907,79.0363636363636,166.14528301886793,41.409433962264075,826.7982456140351,35.39912280701765,642.1528925619834,26.648760330578625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,39,169.55572755417955,1248.1068111455108,655.0480769230769,1246.0384615384614,1100.56309148265,1162.6545741324921,1274.7625,1153.271875,1183.5454545454545,1140.678787878788,278.06164383561645,1125.4345509893456,1404.448948948949,1095.8723723723724,2215.6150442477874,1045.1076696165192,281.4166666666667,1037.8117283950617,1131.9804804804805,1015.8273273273273,985.4815384615384,1008.1215384615384,389.0975975975976,1001.8423423423424,1135.2177177177177,976.3108108108108,1135.601226993865,944.4723926380368,481.67283950617286,937.469135802469,990.2685459940653,928.9451038575668,950.6238670694864,892.6359516616315,936.6006097560976,779.9024390243902,1388.5747126436781,776.433908045977,225.8265306122449,773.7711370262391,1098.4761904761904,761.6547619047619,965.5523076923076,722.6876923076923,1192.5375,672.2208333333333,499.58730158730157,667.063492063492,1945.31512605042,570.5252100840336,1075.5091743119267,537.6100917431193,410.32300884955754,525.2787610619469,835.8872549019608,512.3872549019608,901.265,453.34000000000003,366.21729957805906,299.9599156118144,278.8267716535433,195.0551181102362,335.62033195020746,184.20124481327798,907.4039301310044,171.9497816593887,1345.3617511520738,137.13133640552996,497.3995433789954,117.89269406392691,165.37739463601534,79.33908045977,834.5276497695853,71.4953917050691,645.5253164556962,62.17932489451482,963.4344978165939,16.534934497816494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,42,170.9696485623003,1283.429712460064,658.2337662337662,1281.5974025974026,1106.6233766233765,1196.4025974025974,1278.3038585209003,1188.5836012861737,1189.0047619047618,1176.668253968254,278.1,1161.6328125,1405.7367601246106,1131.8831775700935,2215.276785714286,1082.1904761904761,281.6517027863777,1074.3792569659443,1136.5411392405063,1052.629746835443,992.375,1045.203125,389.1842105263158,1039.295665634675,1138.5093167701864,1013.6832298136646,1138.6640378548896,981.4652996845425,482.55396825396826,974.2238095238095,995.5,966.3757763975156,957.003125,930.45625,941.5372670807453,820.055900621118,1389.785294117647,814.6558823529411,225.6280487804878,811.359756097561,1103.1067073170732,800.1128048780488,971.26,761.8846153846154,1196.882252559727,709.2440273037543,500.,704.5637583892617,1945.65625,608.8526785714286,1079.9405940594058,575.2277227722773,409.1839622641509,562.8254716981132,841.436170212766,550.2712765957447,907.125,491.8478260869565,363.75,335.02272727272725,277.6280991735537,232.49173553719015,333.5265486725664,222.5,913.5560747663551,209.50934579439263,1347.11,174.94499999999994,498.4264705882353,157.06862745098033,164.55327868852459,117.27868852459005,842.0175879396985,107.6859296482412,648.8963133640553,98.11751152073725,969.2209302325581,54.230232558139505,818.1372093023256,46.55581395348827,561.3387096774194,17.550691244239715,1725.5818965517242,10.48706896551721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,40,1112.6488673139158,1230.0210355987056,1281.7933753943219,1223.705047318612,1194.3707692307692,1212.533846153846,278.36217457886676,1197.7940275650842,1407.1819571865444,1167.665137614679,2214.9035608308604,1119.333827893175,281.9437689969605,1110.7188449848024,1141.2666666666667,1089.460606060606,999.0060606060606,1081.9060606060607,389.29692307692306,1076.3923076923077,1141.820987654321,1050.8734567901236,1141.67868338558,1018.4028213166143,483.6446540880503,1010.7169811320755,1000.6162079510704,1003.5642201834862,963.4021406727828,967.9892966360856,946.2933130699088,859.919452887538,1391.0982404692081,852.8284457478005,225.58059701492536,848.7477611940299,1107.7477611940299,838.3268656716418,976.7335329341317,801.1437125748503,1201.5031347962383,746.5721003134796,500.44984326018806,742.1739811912225,1946.0670498084291,647.4348659003831,1084.068720379147,612.9834123222748,408.3125,600.2366071428571,846.9825870646766,588.4004975124378,912.8520408163265,530.4489795918367,361.5,370.1035242290749,276.6633466135458,269.95019920318714,331.4025423728813,260.7754237288136,919.8153153153153,247.01351351351354,1348.8091787439614,212.83816425120767,499.4130434782609,195.93478260869574,163.71653543307087,155.0748031496064,849.5094339622641,144.01415094339632,652.3384279475982,134.21615720524028,975.0412844036697,92.12844036697243,823.6973684210526,84.62280701754389,563.7114537444934,56.20044052863432,1726.6223628691982,48.49578059071723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,41,1118.571661237785,1263.2361563517916,1285.246835443038,1258.610759493671,1199.6415384615384,1248.0753846153846,278.7415384615385,1233.6723076923076,1408.44099378882,1203.3478260869565,2214.5741839762613,1156.1231454005936,282.35403726708074,1146.863354037267,1145.6021671826625,1125.9582043343653,1005.7340425531914,1118.6063829787233,389.4724770642202,1113.4174311926606,1145.3256880733945,1088.0412844036698,1144.6871165644172,1055.153374233129,484.72327044025155,1047.0566037735848,1005.8513513513514,1040.5540540540542,969.6257668711656,1005.5582822085889,951.3528528528528,899.4579579579579,1392.3333333333333,890.9396551724137,225.55588235294118,886.0647058823529,1112.5654761904761,876.5238095238095,982.509009009009,840.3948948948948,1205.9548192771085,783.3734939759037,500.9954407294833,779.5851063829788,1946.3131147540983,685.8245901639344,1088.4115044247787,650.6946902654868,407.4102564102564,637.8119658119658,852.6414634146341,626.1780487804878,918.5,569.,359.1299559471366,405.05947136563873,275.3804780876494,307.07768924302786,329.3535564853556,298.939330543933,925.9868421052631,284.29385964912285,1350.6574074074074,250.66203703703695,500.3325581395349,234.93255813953488,162.92745098039217,192.99411764705883,856.8577981651376,180.10550458715602,655.6515151515151,170.25324675324669,980.6428571428571,130.12946428571422,829.4126637554585,122.53930131004358,566.311403508772,94.92105263157896,1727.710970464135,86.48312236286915,858.6030042918455,37.55150214592277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,40,1205.0310559006211,1283.4689440993789,279.2453416149068,1269.2329192546583,1409.7314814814815,1238.611111111111,2213.8402366863907,1192.6538461538462,282.97546012269936,1182.8067484662577,1150.3262195121952,1162.3231707317073,1012.5617283950618,1155.138888888889,389.73312883435585,1150.0981595092026,1148.551515151515,1124.7848484848485,1147.7360248447205,1091.55900621118,485.934375,1083.265625,1011.2818181818182,1077.4363636363637,975.9714714714714,1042.665165165165,956.2395209580839,939.0419161676647,1393.5261627906978,928.6773255813953,225.7492668621701,923.1686217008798,1117.3520710059172,914.508875739645,988.114705882353,879.2529411764706,1210.5303951367782,820.4604863221884,501.5453172205438,816.9199395770393,1946.370090634441,723.6812688821752,1092.6827586206896,688.596551724138,406.65942028985506,675.5797101449275,858.1443514644351,664.4581589958159,924.1990291262136,607.6213592233009,356.6478260869565,440.1391304347826,274.3249027237354,344.53501945525295,327.0560165975104,337.13485477178426,932.2753303964757,321.77753303964755,1352.3663594470047,288.4539170506912,501.2798165137615,273.834862385321,161.83333333333334,230.86470588235284,864.3818181818182,216.16363636363644,659.1008403361344,205.92857142857133,986.5171673819742,167.9678111587982,834.8593073593073,160.4177489177489,568.5683760683761,133.67094017094018,1728.969387755102,124.38163265306116,863.7347826086957,74.71304347826094,411.07142857142856,9.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,39,1411.032110091743,1273.7477064220184,2213.22754491018,1228.8233532934132,283.5308641975309,1218.4814814814815,1154.7354740061162,1198.4724770642201,1019.3796296296297,1191.4012345679012,390.1515151515151,1186.5333333333333,1151.813846153846,1161.5984615384616,1150.9299065420562,1127.7990654205607,487.3030769230769,1119.1892307692308,1016.4666666666667,1114.0424242424242,982.4036144578313,1079.7710843373493,961.2837837837837,978.418918918919,1394.7111436950147,966.4794721407625,226.0307917888563,960.3152492668621,1122.0892857142858,952.3303571428571,993.8255813953489,918.1976744186047,1215.0119760479042,857.2574850299402,502.1686746987952,854.2078313253012,1946.584985835694,761.92776203966,1097.0421686746988,725.9457831325301,405.972049689441,712.6583850931677,863.7797427652733,702.1945337620579,929.9558139534884,646.1046511627907,354.512987012987,475.1623376623377,273.12301587301585,381.94444444444446,324.82217573221754,375.3995815899582,938.4650655021834,359.0807860262008,1354.1760563380283,326.3028169014085,502.0936073059361,312.7739726027397,161.00980392156862,268.88039215686285,871.8842592592592,252.44907407407413,662.5085106382978,242.0361702127659,992.4956521739131,205.8608695652174,840.429203539823,198.29203539823015,571.0757575757576,172.45670995671003,1730.1814516129032,162.38709677419365,868.7145922746781,112.28111587982835,410.3553191489362,46.861702127659555,829.8898305084746,11.415254237288082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,40,2212.5743034055727,1264.905572755418,284.4456869009585,1254.0015974440894,1159.359375,1234.353125,1025.892405063291,1227.3227848101267,390.69122257053294,1222.898119122257,1155.2904761904763,1198.1444444444444,1153.7806451612903,1164.0548387096774,488.58360128617363,1154.895498392283,1021.6335403726708,1150.5807453416148,988.675,1116.6875,966.2919254658385,1017.7298136645963,1395.8994082840236,1004.0443786982248,226.3429003021148,997.0619335347433,1126.7746913580247,990.,999.5243161094224,956.8252279635258,1219.4878419452887,893.8404255319149,502.80395136778117,891.4270516717324,1946.6461318051577,799.9240687679082,1101.3727272727272,763.3757575757576,405.33492063492065,750.0968253968254,869.5636942675159,739.8057324840764,935.7771535580524,685.0917602996254,352.2824074074074,510.11574074074076,272.2136929460581,419.1970954356847,322.8073593073593,413.6428571428571,944.606976744186,396.5093023255814,1355.990099009901,364.29702970297035,503.19950738916253,351.9778325123152,160.3423236514523,306.95228215767634,879.3613861386139,288.7871287128713,665.9063926940639,277.92009132420094,997.9697674418604,243.59767441860458,846.018691588785,236.42056074766356,573.4357798165138,211.35779816513764,1731.4446808510638,200.49574468085098,873.8513513513514,149.6261261261261,409.5973451327434,84.47345132743362,835.7008928571429,48.06696428571422,803.1683417085427,40.570351758794004,363.5,12.818548387096826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,38,1163.7954545454545,1270.090909090909,1032.7075471698113,1263.1761006289307,391.2255520504732,1259.250788643533,1158.4463722397477,1234.4747634069402,1156.8550488599349,1199.9299674267102,489.9967320261438,1190.5522875816994,1027.0873015873017,1186.9634920634921,995.153125,1153.6375,971.2969230769231,1056.6907692307693,1397.0105105105106,1041.403903903904,226.69819819819818,1033.9894894894894,1131.5246913580247,1027.7407407407409,1005.339393939394,995.4575757575758,1224.15749235474,930.6039755351683,503.58868501529054,928.5428134556576,1946.5173410404625,837.9248554913295,1105.5615384615385,801.0076923076923,404.7639751552795,787.2173913043479,875.3518518518518,777.6697530864197,941.5129449838188,723.1893203883495,350.26635514018693,545.1635514018692,271.2276595744681,456.7893617021276,320.7466367713005,452.19955156950675,950.9647887323944,433.9835680751173,1357.7871794871794,402.35128205128206,504.12176165803106,391.0440414507772,159.3724279835391,344.9650205761317,886.9321608040201,325.248743718593,669.3732394366198,313.95539906103284,1003.7190476190476,281.60476190476186,851.5,274.4272727272728,575.8605769230769,250.1394230769231,1732.655172413793,238.58620689655163,879.0514018691589,187.2196261682243,408.9524886877828,122.32352941176464,841.582191780822,84.70091324200916,808.1113989637306,77.82124352331607,361.54938271604937,51.15432098765427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98,38,1161.7523659305994,1270.5977917981072,1159.8022508038584,1235.7540192926044,491.4804560260586,1225.998371335505,1032.3507936507935,1223.226984126984,1001.481308411215,1190.0576323987539,976.3128834355829,1095.6257668711655,1398.185459940653,1078.826409495549,227.14242424242425,1070.5636363636363,1136.2914110429447,1065.1134969325153,1011.0993883792049,1033.808868501529,1228.608359133127,967.0727554179566,504.54,965.5338461538461,1946.4248554913295,875.8526011560693,1109.9164133738602,838.2598784194529,404.34567901234567,824.4907407407408,881.309375,815.509375,947.4814814814815,761.5833333333334,348.2782805429864,580.3642533936652,270.42340425531916,494.2191489361702,318.9718614718615,490.51298701298697,957.1851851851852,471.4814814814815,1359.8415841584158,440.38613861386136,505.2889447236181,430.1582914572864,158.63636363636363,382.9876033057851,894.305,361.53,672.8287037037037,350.0462962962963,1009.4589041095891,319.28995433789953,857.2174887892377,312.26233183856505,578.3842592592592,288.96296296296293,1733.7887931034484,276.56034482758616,884.1018518518518,224.7824074074074,408.35267857142856,159.85267857142867,847.3571428571429,121.46875,812.8908629441624,114.92131979695432,359.6639344262295,89.62295081967204,1093.4333333333334,42.33555555555563,838.6838565022422,27.307174887892415,1065.9886877828055,19.753393665158455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99,39,1162.6974522292994,1271.251592356688,493.0244299674267,1261.157980456026,1037.6214953271028,1259.138629283489,1007.7429906542056,1226.4065420560748,981.3926380368098,1134.3220858895706,1399.4006024096386,1115.7831325301204,227.77893175074183,1106.9302670623144,1141.0135951661632,1102.1978851963745,1016.8244047619048,1072.047619047619,1233.1371951219512,1003.2865853658536,505.4817629179331,1002.3571428571429,1946.201754385965,913.7163742690059,1114.255162241888,875.7153392330383,403.892749244713,861.5725075528701,887.139880952381,853.0119047619048,953.4270516717326,800.0835866261398,346.40748898678413,615.4427312775331,269.6791666666667,531.7041666666667,317.36206896551727,528.8405172413793,963.5263157894736,509.13157894736844,1361.4953271028037,478.46261682242994,506.3357487922705,469.2342995169082,158.00200803212851,421.10240963855426,901.8317307692307,397.96153846153845,676.3565022421525,385.957399103139,1015.3044444444445,357.35333333333335,862.8711790393013,350.4650655021834,580.7054794520548,327.91095890410963,1734.909282700422,314.62236286919835,889.2264573991031,262.32959641255616,407.6125541125541,197.60822510822504,853.2938596491229,158.2324561403509,817.757281553398,152.004854368932,357.7258064516129,127.9717741935483,1096.5086956521739,80.21304347826094,844.4868995633187,64.70960698689964,1069.2854077253219,57.21244635193125,803.9954954954954,38.65765765765764,357.758064516129,18.2217741935483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
