FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y
304,13,605.6354166666666,1222.313446969697,1700.3647540983607,1208.325819672131,1961.9052197802198,1136.9684065934066,338.76803118908384,1087.6832358674465,205.31954137587238,978.9227318045862,635.8643263757116,865.0687855787476,249.27239488117002,808.1064899451553,271.30810488676997,634.1984505363528,1769.5672588832488,616.253807106599,2139.8917647058825,571.1294117647059,2022.6083521444696,536.1941309255079,1809.8584288052373,193.47926895799242,384.7784970003158,105.95468898010745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
305,13,608.9995196926033,1259.1272814601346,1700.0484536082474,1244.1474226804123,1960.6833241303148,1173.990612921038,339.12389813907936,1122.6586679725758,205.76138613861386,1015.139603960396,638.7644824311491,902.3143399810067,249.87844036697248,846.1018348623853,270.5376522702104,672.7613510520488,1770.2660606060606,654.9787878787879,2140.4847953216376,609.3573099415205,2023.1291618828932,573.5401836969002,1810.1942465753425,231.8786301369862,384.34470060838936,144.5441882804996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,12,1699.5973821989528,1279.6884816753927,1959.4225174825174,1210.8412587412588,339.38733798604187,1157.612662013958,206.21196754563894,1050.9553752535496,641.7742939205361,939.5406893250358,250.58820798514392,884.1012070566388,269.9922600619195,710.7094943240454,1771.0782608695652,693.375,2141.070276497696,647.9251152073733,2023.6303344867358,611.0351787773933,1810.4322887520984,270.4026301063234,383.9054580896686,183.16374269005837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,11,1958.0225048923678,1247.3557450377411,339.87376725838266,1192.1854043392505,206.8882235528942,1086.8163672654691,644.8270231897776,976.6145291055371,251.42392300641615,921.9307974335472,269.3905325443787,748.8846153846154,1771.7952477249746,730.9802831142568,2141.436325678497,686.1774530271399,2024.0748373101953,648.531453362256,1810.805159165752,308.7848518111965,383.28775248477075,221.74078230201985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
308,10,340.38833499501493,1226.7253240279163,207.49014778325125,1122.2330049261084,647.9566253574833,1013.6515729265968,252.22739852398524,959.6010147601476,268.9370731707317,786.7634146341463,1772.4895038167938,768.8711832061068,2141.8359683794465,724.1907114624506,2024.3449144008057,685.960221550856,1811.0424657534247,347.17452054794524,382.9612934055432,260.42449824784967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
309,11,341.0309381237525,1260.7774451097805,208.24480712166172,1157.8363006923837,651.0259153590109,1050.2807893485497,253.22062904717853,997.2238667900092,268.63715953307394,824.8054474708172,1773.1158245948523,806.8841754051477,2142.0662535748334,762.1911344137274,2024.7098171318576,722.8782483156882,1811.247954173486,385.72422258592474,382.5351774864087,299.0759513911097,266.204845814978,42.60352422907499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
310,10,209.1505905511811,1193.111220472441,654.2504770992366,1086.8769083969466,254.18847926267281,1034.5225806451613,268.54567541302237,862.6448007774538,1773.580229226361,844.8658070678127,2142.2961904761905,799.9761904761905,2025.0433364398882,760.1607642124884,1811.3956284153005,424.1737704918032,382.25312199807877,337.5816522574447,265.34743875278394,80.01224944320711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,10,210.08257345491387,1228.0795339412361,657.5052986512524,1123.3304431599229,255.37406367041197,1071.6507490636704,268.3897637795276,900.5206692913387,1773.986777668952,882.5695396669931,2142.3105263157895,837.7956937799042,2025.0327715355804,797.1601123595506,1811.5039303761932,462.56288601909034,381.98999672023615,376.23663496228266,264.5148571428571,117.57199999999989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
312,11,211.1255060728745,1262.8957489878542,660.7589718719689,1159.7007759456837,256.55998125585756,1108.8650421743205,268.31145113524184,938.0745310957552,1774.455296404276,920.5689990281827,2142.279595765159,875.7319538017325,2025.0557638238051,834.2197750702906,1811.7299887260428,501.3320180383314,381.53016393442624,414.92819672131145,263.67820658342794,155.16515323496037,523.1666666666666,29.970854555744154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
313,10,664.1322674418604,1195.7306201550387,257.8501176470588,1145.7715294117647,268.4207135777998,975.6129831516353,1774.6694417238002,958.0945151811949,2142.1208213944606,913.4675262655205,2025.0395220588234,871.2794117647059,1811.880978865406,539.8103448275862,381.3568159529258,453.58368747956854,262.9691075514874,192.77116704805485,524.2916431394692,68.72811970638054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
314,10,667.4192607003891,1231.5520428015564,259.32850467289717,1182.3093457943926,268.5257171117705,1013.0044510385757,1775.0454545454545,995.5029325513196,2141.826666666667,951.0209523809524,2024.8428835489833,908.1404805914972,1812.024202420242,578.3811881188119,381.1761067708333,492.23209635416663,262.284,230.27600000000007,525.4134125636672,107.28664402942832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
315,11,670.8776595744681,1267.1508704061896,260.7134146341463,1218.780487804878,268.7963689892051,1050.184003925417,1775.3441176470587,1032.8745098039217,2141.4733840304184,988.4733840304182,2024.6898148148148,944.9462962962963,1812.0321447866017,617.1391139924365,380.9390559327514,530.9662140316844,261.4371492704826,267.74466891133557,2315.4238095238097,203.3266666666666,526.3662169758292,145.9839797639122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
316,9,262.3810320114668,1254.7527472527472,269.08097165991904,1087.1740890688259,1775.3616600790515,1069.9841897233202,2141.0575992255567,1025.7817037754114,2024.3101503759399,981.6080827067669,1812.1202200104767,656.231272917758,380.9142903965913,569.6878072763028,260.6132723112128,305.2860411899313,527.5384394721744,184.7788296041308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
317,8,269.6137965760322,1124.1233635448136,1775.459555106168,1107.1066734074823,2140.5552861299707,1062.9675072744908,2023.9863078375827,1018.0278564683664,1812.0495317890586,694.7331197634303,380.93683862433863,608.6087962962963,259.7880371660859,342.93321718931475,528.5968494749125,223.4072345390898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
318,8,270.10408163265305,1160.7744897959183,1775.6176470588234,1143.9401622718053,2139.9975562072336,1099.848973607038,2023.5350047303689,1054.3694418164616,1812.0138302859823,732.9556962025316,381.00175215036637,648.0616438356165,259.1896955503513,380.6206088992974,529.7126030624264,262.21024734982325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
319,8,270.61566018423747,1197.2103377686797,1775.5071942446043,1180.6459403905446,2139.316247582205,1136.4758220502902,2023.0161596958176,1090.5351711026615,1811.8700500682748,771.0452890304962,381.3233015494636,686.8617401668653,258.49189814814815,418.1296296296297,530.8722157092615,301.0803048065651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
320,9,271.42190669371195,1233.1713995943205,1775.525354969574,1216.895537525355,2138.560576923077,1173.0980769230769,2022.593396226415,1126.5311320754718,1811.7260243133724,809.3901395767673,381.6023622047244,724.5441507311587,257.8082191780822,455.8607305936073,531.9243648960739,339.97401847575054,755.384985835694,34.048441926345504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
321,10,272.30166147455867,1269.088785046729,1775.3577362409137,1253.077362409138,2137.565700483092,1209.307729468599,2021.7708333333333,1162.2301136363635,1811.5743427017226,847.4184043517679,381.9163197335554,762.7764363030808,257.3504027617952,493.27330264672037,533.0362997658079,378.76873536299763,758.7338108882522,71.65472779369634,1992.3314136125655,28.64397905759165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
322,8,2136.69592628516,1245.4912706110572,2020.9971374045801,1197.8692748091603,1811.207748074309,885.7451291345718,382.4088649544325,801.0581331123999,256.80444964871197,530.9484777517564,534.1627288836385,417.56320141760193,762.2237376668601,109.29396401625081,1992.3012786361214,67.13132658497602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
323,7,2020.1993143976495,1233.3197845249756,1810.8775649794802,923.829229366165,382.8918242491657,839.4691323692992,256.37259615384613,568.5240384615385,535.3844743276284,456.4773838630807,765.7038027332145,146.83095662507435,1992.3712817739317,105.63196322336398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
324,7,2019.384200196271,1268.3792934249263,1810.4608114338405,961.8775933609959,383.60036241984943,877.833983830499,256.122619047619,606.3,536.8503960999391,495.4384521633151,769.2038575667656,184.70178041543022,1992.3951392681595,144.07181867831787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
325,6,1809.975387420237,999.5806745670009,384.25436167266685,915.9821379119358,255.7903587443946,644.286995515695,537.7715389185978,534.3882947118241,772.638353765324,222.51868067717464,1992.4005319148937,182.72659574468094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
326,6,1809.4096303057963,1037.3356914650844,385.0505680243835,954.0242449431976,255.85894843276037,682.1683518705763,538.9262589928057,573.4004796163069,776.178738317757,260.45911214953276,1992.3760683760684,221.33760683760693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
327,7,1808.7249198350894,1074.8183692166742,386.0476982806434,991.8962839711592,255.813446969697,719.3806818181819,540.0181655747468,612.6947587849911,779.5411764705882,298.24470588235295,1992.5677419354838,259.86505376344076,681.1750983698707,28.354412591343362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
328,7,1808.0720221606648,1112.1994459833795,386.9491785018101,1029.7475633528265,255.8974121996303,756.8243992606284,541.1651376146789,652.4162844036697,782.7813067150635,336.08923169993955,1992.8089430894308,298.23821138211383,683.8982954545454,67.13352272727275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
329,8,1807.3649031648558,1149.4390647142181,388.1024915062288,1067.365798414496,256.12756052141526,794.1964618249534,542.2082906857728,692.1837256908905,786.2706885660139,373.97631080227416,1992.8644963828604,336.7760155815248,686.5841176470589,105.8670588235293,1128.7259306803594,53.19448010269571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
330,8,1806.564892623716,1186.4197012138188,389.2501402131239,1104.7865956253506,256.34354986276304,831.7406221408967,543.5650095602294,730.1218929254302,789.5586057988896,411.9614435533621,1993.0177304964539,375.46508456082927,689.1530963302753,144.56995412844026,1132.8688833124215,90.56524466750307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
331,8,1805.8058548009367,1223.1683840749415,390.46948488241884,1141.9652855543113,256.85930339138406,868.9931255728688,545.060340747752,769.4294841457643,792.980981595092,449.99693251533745,1993.1345840130505,413.96547036432844,691.8534777651083,183.35347776510844,1137.1044499381953,127.90543881334975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
332,8,1804.944182760245,1259.7769665567594,391.7786700479008,1178.9987320371936,257.33761467889906,906.0917431192661,546.5713286713286,807.8072261072261,796.5085784313726,487.905637254902,1993.1888888888889,452.6837398373983,694.5972143263218,222.19982944855042,1141.3483353884094,165.3779284833538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
333,7,393.136389280677,1215.8382228490832,257.8003663003663,943.0714285714286,548.1561338289963,846.6816914498141,800.0943799633476,525.8433109346365,1993.3394994559303,491.1180631120784,697.3050028425241,261.0565662308129,1145.5944785276074,202.80797546012263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
334,7,394.78727064220186,1252.3684059633028,258.6130841121495,980.1242990654206,549.8158887317303,885.3943894389439,803.8470031545742,563.8905362776026,1993.345383759733,529.7547274749722,700.1317016317016,299.86421911421917,1149.9879288437103,240.3513341804321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
335,6,259.3514018691589,1016.792523364486,551.4406779661017,923.9204331450094,807.3935214881334,602.0574085952534,1993.4571984435797,568.5661478599221,702.89,338.9452941176471,1154.3858974358975,277.8384615384615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
336,6,260.2226345083488,1053.3961038961038,553.2099811676082,962.3978342749529,810.9276998169615,640.5799267846247,1993.3417030567687,607.3269650655022,705.7345107122177,377.9226983207875,1158.7108585858587,315.50505050505046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,7,261.1997219647822,1089.751158480074,555.0451127819549,1000.7307330827068,814.5647405029428,679.6021936864634,1993.260732984293,646.3251308900524,708.3972015990862,416.7718446601941,1163.0173267326732,352.9752475247525,607.8867493472585,60.86259791122711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,7,262.25791433891993,1125.9702048417132,557.025479195886,1038.81884057971,818.3458171206225,716.5447470817121,1992.9944147644487,684.9584749878582,711.23209249859,455.6393119007332,1167.186274509804,390.469362745098,609.1353861192571,97.52997719126756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,7,263.561669829222,1161.9791271347249,559.0983878615458,1076.839497392129,822.3049242424242,754.2424242424242,1992.6547507055504,722.9581373471308,713.9264281592614,494.62752452394693,1171.358395989975,428.07142857142856,610.26826446281,134.45074380165283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340,7,264.8015122873346,1197.656899810964,560.9880497131932,1114.6228489483747,826.1903409090909,791.7376893939394,1992.3530499075785,761.3382624768947,716.8584018801411,533.5493537015276,1175.5038860103627,465.9624352331606,611.4396697000337,171.25530839231556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
341,7,266.0565052231719,1233.2492877492878,563.2113997113997,1152.3075998076,830.1551397441971,829.5956892468025,1991.9000916590285,799.5091659028415,719.666468489893,572.6878715814506,1179.767716535433,503.69947506561675,612.6584124830393,208.11261872455907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342,7,267.4789674952199,1268.5822179732313,565.3829479768787,1189.8526011560693,834.1938388625592,867.31327014218,1991.370201096892,837.7769652650823,722.4054054054054,611.8701527614571,1183.9157014157015,541.4330759330759,614.0259805564867,245.0065370432451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
343,6,567.6908653846153,1226.9644230769231,838.3532152842498,904.8588070829451,1990.7859084730403,875.7691436338921,725.2205071664829,651.444321940463,1188.105493133583,579.0867665418227,615.1384031672716,281.6448366875619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
344,6,570.01204238921,1264.1329479768785,842.3776272769734,942.2636618402615,1990.1113138686133,913.8444343065694,728.0692618806876,690.9029322548029,1192.2596513075964,616.8150684931506,616.5531384921953,318.59299236134177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
345,5,846.4696119682094,979.5565684899486,1989.3398169336385,951.633180778032,730.9580009385265,728.8383388080713,1196.4676258992806,654.9292565947242,617.8101604278074,355.4291443850267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
346,5,850.6416390336334,1016.519422074846,1988.415935334873,989.3697459584296,734.0902025435704,767.7397550635893,1200.7348008385745,692.6457023060797,619.0899695018637,392.34717045069465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
347,5,854.6501199040767,1053.6529976019185,1987.486928104575,1026.9439775910364,737.1261726078799,806.3555347091933,1205.056331006979,729.3823529411765,620.5303650631184,429.2396792903446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
348,5,858.8526066350711,1090.5464454976304,1986.5600461893764,1064.457505773672,740.325806451613,845.1165898617512,1209.514787430684,766.956561922366,621.8095716198126,466.02208835341366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
349,5,862.7709832134293,1127.1781774580336,1985.4352151781582,1101.6207774178622,743.4560795191863,883.7760055478502,1213.8972222222221,804.2666666666667,623.3090185676392,502.7440318302388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
350,5,866.9601256645723,1163.670613823103,1984.412558139535,1138.8451162790698,746.6604426002766,922.2713231904104,1218.2065813528336,841.6142595978063,624.7877839973659,539.4430358906816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
351,5,871.1830097087378,1199.904854368932,1983.1310634328358,1175.7318097014925,749.900092506938,960.6882516188714,1222.6440520446097,878.8633828996283,626.2648612945839,576.3140686922061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
352,5,875.3364811133201,1235.918986083499,1981.742741551642,1212.3857686815802,753.189170182841,998.9242850445382,1226.860873694207,915.9311490978157,627.8893001345895,613.3243606998655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
353,6,879.4786812097174,1271.7672285572633,1980.3908833254607,1248.9322153991498,756.5912921348314,1037.1821161048688,1231.173831775701,953.1364485981309,629.3666029926775,651.1688952562878,1555.9088669950738,36.1231527093596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
354,4,759.9579831932773,1075.1816059757236,1235.4096045197741,990.0696798493409,630.8432879952691,688.346244825547,1557.6587301587301,73.9664224664225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
355,5,763.4396191360892,1112.9068741291221,1239.700376293509,1026.8894637817498,632.6010355443605,724.174783095438,1559.4014598540145,111.83333333333326,1697.8294930875577,34.991935483870975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
356,5,766.9104234527688,1150.4986040018614,1243.9643527204503,1063.3986866791745,634.2939077936334,760.660537870472,1561.2234299516908,149.71014492753625,1699.0074626865671,73.15556831228469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
357,6,770.2702895111534,1187.9893213099194,1248.0434362934363,1099.7374517374517,636.0715460526316,797.0849780701755,1563.046683046683,187.45208845208845,1700.049180327869,111.371194379391,584.5844486934353,42.514340344168204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
358,6,773.8323768531803,1225.3550932568148,1252.2990243902439,1135.9682926829269,637.9791094007696,833.7075316107752,1564.762233375157,225.52383939774154,1701.1815440289506,149.62665862484914,586.4542949756889,79.96385737439232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
359,6,777.4157544026654,1262.2439314612088,1256.4453125,1171.962890625,639.9149023920813,870.3567500687379,1566.3997493734337,263.453634085213,1702.307142857143,187.89404761904757,588.4499677211104,117.42575855390578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
360,6,1260.574975657254,1207.8184031158714,641.9128943758574,906.6824417009602,1568.0543345543344,301.4218559218559,1703.5420560747664,226.11448598130846,590.3648302370275,155.08103779628436,792.4531615925058,21.871194379391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
361,6,1264.7397260273972,1243.5254403131116,643.9140475539765,942.9471166985516,1569.7858851674641,339.21770334928226,1704.7192575406032,264.254060324826,592.245004757374,192.65033301617518,797.7617680826636,58.06142365097594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
362,7,1268.8474827245805,1278.8010858835144,646.0472842569617,978.9794596084919,1571.5887290167866,377.0395683453237,1705.874558303887,302.5047114252061,594.2712271707786,230.25360461390574,803.392485549133,94.0641618497109,117.9761399787911,52.84570519618251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
363,6,648.2323904603438,1014.849140321686,1573.2666263603385,414.91112454655376,1706.961447212337,340.71945432977463,596.0745713361372,267.71514073115486,808.9428739693757,130.17255594817425,116.85326086956522,89.9717391304348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
364,6,650.4304469273743,1050.7631284916201,1574.995145631068,452.8567961165048,1708.0114595898674,379.105548854041,598.0772411511743,305.3895137280847,814.4396551724138,166.42487684729053,115.81858407079646,126.95464601769913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
365,6,652.7664988814317,1086.366331096197,1576.8264812575574,490.7684401451028,1709.1223021582734,417.46642685851316,600.0514874141876,343.1407322654462,819.72934648582,202.84771886559793,114.76901874310916,164.14829106945967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
