FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19
62,16,938.3488745980708,1455.0144694533763,20.46949943577959,19.343916121355928,873.094427244582,1357.3359133126935,20.47740594633272,20.09890961399026,744.2003154574132,1334.3801261829653,20.60674452961543,19.643299845821197,881.6,1174.378787878788,20.942070972235545,20.105585923831985,1107.7700296735904,1121.473293768546,21.079085527946365,20.382725766667754,1348.6598837209303,1047.6075581395348,21.526232174835712,20.383058747366746,1207.2492957746479,962.5901408450704,21.95010103110181,20.650504413414005,692.8426966292135,896.6797752808989,21.908452312613605,20.720856455365148,694.163768115942,728.140579710145,21.31878807836019,20.642966560083742,1001.9463768115942,647.9811594202898,21.257179890743533,20.7074734589187,1115.6652892561983,576.0592286501377,21.951122957321704,21.07161765254201,898.34375,560.6420454545455,21.34880694192642,21.02415245801468,964.6774647887324,483.325352112676,21.708732168854542,20.84924771123436,1050.7193732193732,461.1980056980058,21.608247849169857,20.716640860153667,873.1899441340782,452.5642458100558,21.86910744270882,20.871606994986696,1174.652354570637,87.12049861495848,22.089045945796432,20.833384187135447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,18,872.4774193548387,1394.6580645161291,20.255462875502207,19.504637805291225,743.5751633986928,1374.3856209150326,20.03360274053259,19.462771947841173,880.7852760736197,1214.7453987730062,20.635064198816412,20.15040711804639,1107.8672839506173,1161.4722222222222,20.72390581551582,19.964249154093988,1348.358006042296,1087.977341389728,21.171856160337565,19.952555601623192,1206.8294117647058,1004.5529411764705,21.434634009391377,20.209465248855214,691.2038123167156,937.5146627565982,21.57269083357613,20.14793311195093,692.3047337278107,769.5680473372781,21.264727670085616,20.254081048480625,1001.209090909091,689.5909090909091,20.69765335829671,20.324331236860644,1115.6690544412606,617.7034383954154,21.55104044641628,20.64054369893626,896.866568914956,601.7961876832844,21.022795900815694,20.68054483907039,963.7283236994219,523.8699421965318,21.348053786389972,20.666630321739998,1049.819526627219,503.15680473372777,21.120886030087334,20.412307036503222,871.6690544412608,493.932664756447,21.4149319940853,20.774125310218803,1174.157060518732,128.39048991354457,21.618890707591635,20.470322793731157,862.2853107344632,52.07344632768354,21.910165920046516,20.61763705060209,60.11942257217848,44.21128608923891,22.6219789903931,21.465389051854803,1184.229106628242,20.520172910662723,21.6266406818423,20.452404595767682,NaN,NaN,NaN,NaN
64,18,871.996855345912,1431.6603773584907,20.656860404751313,19.623549207643368,742.9528301886793,1414.245283018868,20.77588928041904,19.586111837924697,880.1454545454545,1255.0121212121212,20.78944420520534,20.22878150079437,1108.,1201.5060606060606,20.971188626039645,20.067526743794353,1348.0923753665688,1128.4853372434018,21.457662725652288,20.248688457205493,1206.1752136752136,1046.579772079772,21.844993663721247,20.48314825706772,689.8959537572255,978.3236994219653,21.47768185971415,20.56270383167847,690.6671469740634,811.2319884726224,21.322302887242788,20.76392613555011,1000.4652173913043,731.4333333333333,21.21005382790051,20.77100027866727,1115.486187845304,659.2486187845304,22.064506588665544,20.9247478789965,895.1189111747851,643.3080229226362,21.524968187101305,20.68200208665027,962.9729344729345,564.6766381766382,21.73465028066208,20.580050636734004,1048.9457142857143,545.34,21.67696199574959,20.590871671346232,870.1253521126761,535.3901408450704,21.999210944229453,20.561040830590464,1173.6717451523546,169.90720221606648,21.906196322850512,20.996945452474563,860.5,93.69834710743794,21.952317588140065,21.068448221201912,57.98362720403023,87.65113350125944,23.140241033435856,21.87733833772374,1184.325484764543,62.195290858725684,22.245585915837314,20.701354959553342,NaN,NaN,NaN,NaN
65,19,871.6490066225166,1468.2119205298013,19.82343799798907,19.43158852128796,742.4602649006622,1453.5794701986756,20.009088929958143,19.245024736169967,879.6582278481013,1295.0664556962024,20.634374321859788,19.55011646932941,1108.1265432098764,1241.2376543209875,20.94261979948287,19.717758535057968,1347.9298780487804,1168.6371951219512,20.83718565346502,20.078326067770746,1205.6791044776119,1088.3119402985076,21.257528632182424,20.109688029359805,688.4787878787879,1019.060606060606,20.82986258271593,20.22815188626356,688.9823529411765,852.8529411764706,21.351674776286806,20.290587028569185,999.8343465045592,773.1595744680851,20.692070077019714,20.282524798846016,1115.420227920228,700.8874643874644,21.632255691717745,20.681626437394936,893.5530973451328,684.6504424778761,21.018487581474023,20.580628177886975,961.9617647058824,605.3970588235294,21.15876389616684,20.479450355340486,1048.093471810089,587.4970326409496,21.104464036167247,20.360080594420893,868.7521739130435,576.795652173913,21.578423068114635,20.396979851634995,1173.095988538682,211.19914040114622,21.61299585223296,20.606677584146166,858.6139601139602,135.37179487179492,21.67914270149036,20.64749198095976,55.921052631578945,130.81578947368416,22.297707515761797,21.72219580954176,1184.2790697674418,104.06395348837214,21.504932727615625,20.417578490874526,947.6303116147309,23.85694050991492,21.41759731788832,21.00982111868582
66,17,879.1105919003115,1334.9984423676012,20.657175546468167,19.830465559278633,1108.3085106382978,1280.7613981762918,20.98046806673842,20.014892751069656,1347.7822822822823,1208.7882882882882,21.24116598979189,19.99574440301872,1205.1202898550725,1129.9840579710144,21.593124679265152,20.37517515598236,687.3431952662722,1059.621301775148,21.391303508796216,20.141713683685904,687.2780979827089,894.6556195965418,21.559299893267262,20.53024601217627,999.0768115942029,815.0623188405797,21.322257966572607,20.637916979296115,1115.4745042492918,742.7407932011331,21.44677814302911,20.971682953908626,891.8885714285715,726.1857142857143,21.52900012542765,20.748912499836436,961.2188405797101,646.2275362318841,21.340969849041326,20.612933333349368,1047.2442528735633,629.6321839080459,21.50426765139177,20.642806577520854,867.2983193277311,618.2899159663865,21.950487256011574,20.74470902258081,1172.7402234636872,252.75139664804465,21.792375127898545,20.939558912744886,856.7939560439561,177.11538461538453,22.526068081607246,20.578245625474942,53.92493638676845,174.28117048346053,22.744240710788805,22.00996592190864,1184.376404494382,145.88483146067415,21.761458413923666,20.84733812549848,946.2950138504156,65.54709141274247,22.04853196143558,20.890477862205003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,17,878.6698113207547,1374.5,20.7728916492753,19.511659172299588,1108.599358974359,1320.051282051282,20.577482685624265,19.311428637307635,1347.4049079754602,1248.6134969325153,21.09683637415362,19.678918334539176,1204.7567975830816,1171.5030211480362,21.093508420371016,20.005502164806664,686.0349544072948,1100.272036474164,21.019914802847126,19.96773224724404,685.8011695906433,936.1228070175439,21.551063987826407,20.235731195402465,998.3823529411765,856.7441176470588,21.315986490410122,20.345998481192947,1115.4568965517242,784.448275862069,21.713352197270645,20.462421098719805,890.2719298245614,767.4912280701755,21.13682091905802,20.64410550221562,960.385294117647,686.885294117647,21.066580112844793,20.5824436794133,1046.3035714285713,671.6815476190476,21.257208196050208,20.160917405700577,865.9415204678363,659.6929824561404,21.42301706052637,20.32442149859461,1172.1618497109826,294.1358381502889,21.666722449486638,20.37766388987912,854.7820512820513,218.92735042735035,21.923643828751153,20.401440373524522,51.9934725848564,217.68537859007824,22.696969614108863,21.52233452010722,1184.403133903134,187.86752136752148,21.743502055577746,20.588147108983378,944.919540229885,107.22413793103442,21.53431537754401,20.618268653538443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,17,878.3246753246754,1413.6363636363637,20.176570108285368,19.52985866396755,1108.8333333333333,1359.1163522012578,20.374024657028393,19.924046507248015,1347.1552795031057,1288.2360248447205,20.545710928984516,20.012427946605055,1204.2267267267268,1212.8273273273273,21.217073671517806,20.025702073632207,684.9307228915662,1140.578313253012,21.2385482511544,19.917353209668665,684.3247126436781,977.6724137931035,21.677832790373195,20.471476308108695,997.7823529411764,898.7735294117647,21.221412997289036,20.449712241117606,1115.3595505617977,826.1573033707865,22.04520223358349,20.597665505896604,888.6833810888252,809.067335243553,21.333493538811855,20.909597771585492,959.4657142857143,727.7685714285715,21.386241373879425,20.86511262361467,1045.4675516224188,713.8421828908555,21.287000410647657,20.32203583500152,864.3381502890173,701.3439306358382,21.479211470236873,20.567299719756363,1171.731638418079,335.95762711864404,21.68968692513794,20.813217579603737,50.119170984455955,261.1217616580311,22.463923341800502,21.895321770225042,852.9147727272727,260.85227272727275,22.085864684353957,20.311754488487757,1184.3039215686274,229.91176470588243,21.803198098885158,20.91234600225396,943.4469273743017,148.97765363128497,21.609194425294696,21.108015503286833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69,18,877.9462025316456,1452.6993670886077,20.462854717075754,19.71266887993383,1109.246794871795,1397.8653846153845,20.20283943184098,19.7033459179899,1346.9080996884736,1327.6121495327102,20.58999049329715,19.891356823757448,1203.8890577507598,1253.7492401215804,20.93110854317506,20.02927852304251,683.9386503067485,1180.7055214723928,20.850147889889833,19.933517079357102,683.042772861357,1018.8893805309734,21.254650753244412,20.337056899856904,997.167638483965,940.5699708454811,21.398036051212436,20.424321951403734,1115.3150289017342,867.7832369942197,21.480520094347327,20.543318445263548,887.1501457725948,850.5116618075801,21.34572577979282,20.473905059629693,958.7251461988304,768.5701754385965,21.153929703186293,20.622939222877243,1044.6389728096676,756.0287009063444,20.851278237830126,20.2696745122968,862.9365781710915,742.7802359882006,21.329449148106644,20.243483474789038,1171.1875,377.56818181818176,21.646372687806622,20.722790182107584,48.32849604221636,304.57915567282316,22.660157258221215,21.31344711853924,850.8982808022922,302.5601719197707,21.825743923311638,20.374381675106214,1184.198275862069,271.93678160919535,21.823339514791687,20.328693781333143,942.0444126074499,190.65759312320915,21.444820229394477,20.77882393405207,1165.828729281768,28.486187845303903,22.447181364523395,20.556477930505636,NaN,NaN,NaN,NaN
70,17,1109.5032362459547,1436.2346278317152,20.41195490296421,19.282567367268708,1346.566037735849,1366.8427672955975,20.68973280627958,19.605491248318188,1203.38,1294.4815384615385,21.054226331457368,19.67373904527652,682.9267912772585,1220.7087227414331,20.652183060298608,19.834373167824793,681.8156342182891,1060.0722713864307,21.501929181767235,20.117093136315933,996.801775147929,982.0473372781065,21.25381951001804,20.287022364049296,1115.5142045454545,909.71875,21.444010309922618,20.90941774273805,885.7528735632184,892.1321839080459,21.696928132538783,20.449779978824417,957.8830409356725,809.3216374269006,21.099826024360638,20.681641094743615,1043.7162162162163,798.2477477477478,21.015837324976637,20.203269406682224,861.5442477876106,784.3790560471977,21.410491310626977,20.19589486754903,1170.8522727272727,419.0625,21.73374576656356,20.656407404367446,46.53183023872679,348.00397877984074,22.443463529727598,21.39458019628009,849.0100286532951,344.45988538681945,21.730388991299737,20.44387316379672,1184.112716763006,313.9537572254335,21.588932383745103,20.444585619644428,940.5649717514125,232.41807909604518,21.464948871154622,21.0398258664352,1165.3725761772853,69.5747922437672,22.23046305258285,20.748197319688035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,17,1109.7467532467533,1474.2694805194806,20.280433978459907,19.375217568685393,1346.4059561128527,1405.462382445141,20.786578840648744,19.56017345923922,1203.0292307692307,1335.0446153846153,21.089667823308805,19.712520602372027,682.0688073394496,1260.5642201834862,20.913697851114982,19.955722361351867,680.7544378698225,1101.0591715976332,21.322401618125625,20.241223720332314,996.2286135693215,1023.4262536873157,21.16426711125215,20.423541715263273,1115.4337016574586,951.585635359116,22.12833909503186,20.850554712498273,884.2514285714286,933.5514285714286,21.655688857188824,20.60541372587566,957.0677233429395,850.2291066282421,21.447683595911712,20.620212357868237,1042.9447674418604,840.4360465116279,21.556408495752347,20.34236104734617,860.171511627907,825.7761627906976,21.50034069906756,20.386903422670272,1170.2793296089385,460.8938547486034,22.028852471249856,20.6952990481063,44.5718085106383,391.16755319148933,22.28822283311745,21.489760756536484,847.1507042253521,386.35915492957747,21.813162181233604,20.749365195404785,1184.156338028169,356.02112676056345,21.792793560916184,20.769693484940603,939.0910364145658,274.18067226890753,21.81625383394348,20.869907758243166,1164.8939393939395,110.82782369146003,22.576615037797453,20.493908451605247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,16,1345.926282051282,1444.0544871794873,20.282171130552648,19.611263276864,1202.509375,1375.3125,20.767401649047255,19.636728915406145,681.4520766773163,1299.9249201277955,20.426763501439922,19.572767770390698,679.6987767584097,1141.7538226299694,20.832698824363472,20.011140432313873,995.9451219512196,1064.7896341463415,20.640634695817457,20.277060254978718,1115.5695652173913,992.9115942028985,21.494963616517442,20.48375821251458,882.9837758112094,974.7153392330383,21.27515187535956,20.2914442383924,956.2058823529412,890.9764705882353,21.493205325485103,20.169627897966357,1042.0438066465256,882.6359516616315,20.998172818292243,20.094516246785343,858.8850746268656,866.965671641791,21.052616562994924,20.305623591514806,1169.7857142857142,502.38571428571424,21.593084078039542,20.667038372750852,43.001340482573724,434.6447721179625,22.090881981374068,21.51452344936826,845.425925925926,428.16381766381755,21.84044693894379,20.494295984951105,1184.1820809248554,397.8468208092486,21.47803963795612,20.540290723453637,937.6590909090909,315.78693181818176,21.33919032576859,21.014246069088347,1164.3034188034187,151.9900284900284,22.137184520900526,20.22615246886855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,17,1345.6768488745981,1482.168810289389,20.22936334755729,19.621902861031792,1202.175,1415.046875,20.667557100136293,19.75416227691282,680.6682242990654,1339.2632398753894,20.66116506385093,19.824233319896504,678.769696969697,1182.551515151515,21.009721698000053,20.04730507626618,995.4457831325301,1105.7560240963855,21.318303894665522,19.86703738329592,1115.7443181818182,1034.2897727272727,22.08433368048547,20.29961973192796,881.7658959537572,1015.7196531791908,21.328662187681115,20.676842584286874,955.5782122905028,931.8491620111732,21.78554323221851,20.947146500188197,1041.2063953488373,924.8023255813954,21.673986259481406,20.22435550090401,857.5927536231884,908.6536231884058,21.54938281060874,20.41742310440604,1169.1983240223465,544.0670391061452,21.959343161128075,20.782243955753255,41.22559366754617,477.80870712401054,22.240880238492597,21.73008920585009,843.568870523416,470.0619834710744,22.066714469821132,20.95797701352042,1184.1218487394958,440.11064425770314,22.082516758849906,20.604224502238594,936.1991643454039,357.61699164345396,21.82109662359279,20.982815958649734,1163.9060773480662,193.33425414364638,22.428835503969122,20.574935563632405,908.2158469945355,12.193989071038231,22.367645117338622,20.853428857456755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,16,1201.7154340836014,1454.7765273311898,20.48792460785687,19.400395380943312,680.1178343949044,1378.3566878980891,20.600664938978102,19.47081884860386,677.7167182662539,1223.156346749226,20.802924940670078,19.791241985431757,995.0669781931464,1146.7118380062307,20.49080427190266,20.007103690468643,1115.8779761904761,1075.580357142857,21.183214065905606,20.204346137298067,880.3042168674699,1056.632530120482,21.01997877462678,20.151561853553183,954.9391691394659,972.3249258160238,21.17674494451905,20.274788984257942,1040.5361445783133,966.6746987951807,21.26677974091261,19.904238676219922,856.3214285714286,950.1488095238095,21.58269604600412,19.880328991717015,1168.8333333333333,585.7202898550725,21.491848482125054,20.45988999689033,39.556300268096514,521.1487935656836,22.08588448052569,21.513052776210014,841.8188405797101,512.1376811594203,21.55654066891081,20.385706072308345,1184.06,482.18857142857144,21.669705968084397,20.589390729298064,934.8924418604652,399.4622093023256,21.311440431544572,20.563812157351535,1163.2393767705382,234.45467422096317,22.05888513287723,20.41585586865672,906.7937853107345,53.94632768361589,21.89407825960813,20.613519932190098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,16,679.5877742946708,1417.2335423197492,20.91565500609789,19.459714798164732,676.9072948328268,1263.3632218844984,20.995900482133603,20.02520609534227,994.7317073170732,1187.6432926829268,20.95509792873088,19.93253846640239,1116.039358600583,1116.7390670553937,21.385771488760803,20.429382983841414,879.2647058823529,1097.6117647058823,21.33667967433309,20.306804477498616,954.3547008547008,1012.9188034188035,21.67682316914403,20.634859287047593,1039.8834808259587,1008.6238938053098,21.419125698180732,20.18272287961624,855.1551724137931,991.5804597701149,21.627499523809853,20.531817546289734,1168.2025495750709,627.5254957507082,21.59952344005799,20.826560126518896,37.89220779220779,564.5831168831169,22.280584523164702,22.027990349513054,840.0239436619719,554.1394366197183,22.20004259312538,20.36231250223082,1184.1067415730338,524.2977528089888,22.065859879280573,20.585594058236772,933.3802228412256,441.4665738161559,21.716234164266954,21.08377195153942,1162.8462603878115,275.93767313019384,22.46029586703491,20.472616404592518,905.0851648351648,96.13186813186803,22.317047496607753,20.78078028530806,483.6788617886179,52.35094850948508,22.31366582985256,21.073813603140632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76,16,679.172077922078,1455.7272727272727,19.949240824578734,19.716175371042493,676.0420560747664,1303.4096573208722,20.49262831714243,20.022242161683725,994.4904761904762,1228.2238095238095,20.39960676566502,19.708489792049818,1116.1369047619048,1157.6339285714284,21.158114689009242,20.24809624699551,878.2191358024692,1138.20987654321,20.714150203169744,19.976999583949905,953.7844311377246,1053.1526946107783,20.986565724137403,20.287267887834442,1039.2298136645963,1050.3291925465837,20.770041724284265,19.811888500862132,854.1404833836858,1032.7447129909365,21.004606780439758,20.0810504112533,1167.9110787172012,669.0131195335277,21.287014666418848,20.538073374241492,36.31095890410959,607.7465753424658,21.652891247184026,21.484803158659613,838.2683284457478,596.1862170087976,21.535673074212202,20.215496831522746,1184.,566.5173410404624,21.402712759567272,20.583960308097126,932.0590778097983,483.22622478386165,21.296683799146958,20.78593177798853,1162.2777777777778,317.26638176638176,22.031219345781977,20.308283986599456,903.7471264367816,137.9770114942528,21.519981146644337,20.61907349043534,481.0859154929577,94.59295774647876,21.88371300710484,20.67539831061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77,15,675.4657320872274,1343.2414330218069,20.858305907620387,19.603028158497782,994.295665634675,1268.592879256966,20.614406612471953,19.997490275344305,1116.333827893175,1198.393175074184,21.45636825706368,20.051192248326032,877.0357142857143,1178.7738095238096,21.050396679621123,20.319914867443845,953.2029411764706,1093.4029411764704,21.191961549567463,20.455329106740024,1038.71021021021,1092.0435435435436,21.419948032930044,19.821223694223196,853.1165191740413,1073.6592920353983,21.57965134203273,20.023493076560076,1167.2914285714285,710.7771428571428,21.383851016738816,20.86925855004469,34.716931216931215,651.1322751322751,22.224805017231663,21.66675860744637,836.443820224719,638.0898876404494,22.081416829829916,20.543344623390748,1184.0714285714287,608.6680672268908,22.02621478789381,20.641089624804177,930.6183098591549,525.1591549295774,21.570136022529102,21.003118284078095,1161.8076923076924,358.5961538461538,22.480003637654484,20.64077662328841,902.0431754874652,180.08217270194996,22.057235883375284,20.74713343190754,478.5027027027027,137.0594594594595,22.383015428842562,21.04571963558957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78,15,674.8714285714286,1382.7285714285715,20.54762629976006,19.597117804272326,993.9887459807074,1308.6157556270095,20.144601177532035,19.708107348886234,1116.4507692307693,1238.6107692307692,21.19347903679315,19.56271484220647,876.0763239875389,1218.9267912772586,20.330877681900507,20.113303821565406,952.8060606060606,1133.430303030303,20.993912423213526,20.025598705587356,1037.9478527607362,1133.3496932515336,20.991231456544842,19.793257302362495,852.0569230769231,1114.4261538461537,20.83214536442125,19.87684022936713,1166.7941176470588,752.3882352941176,21.233536156856896,20.427779470842136,33.234584450402146,694.4195710455764,21.939843003799655,21.665438226737834,834.8731778425656,679.9110787172011,21.551804194022985,20.281374042331073,1184.0882352941176,650.5852941176471,21.11267323316143,20.52120713906856,929.442363112392,566.8919308357349,21.0878351120492,20.979125666665983,1161.1685714285713,399.92857142857133,21.859468682992194,20.41243089442637,900.6073446327683,221.9378531073446,21.83400188709819,20.666349375280284,475.796918767507,179.04341736694687,21.869462107858602,20.79606621809539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,15,674.4208860759494,1422.0284810126582,20.684459692353816,19.481624039707103,993.9044585987261,1348.3152866242037,20.186390273743044,19.813039801363868,1116.7084592145015,1278.8746223564954,21.087910309513582,20.030710794846996,875.0956790123457,1258.9259259259259,20.607508272596263,20.051416475854957,1037.5218068535826,1174.4750778816199,20.751033529551872,19.727271048870954,952.3312883435583,1173.159509202454,20.878696845123752,19.92508268874621,851.2039274924472,1154.929003021148,21.11783433257243,19.974858415106823,1166.3142857142857,793.9257142857143,21.565863602409078,20.688415582813217,31.618918918918922,737.5189189189189,22.20101697881984,21.259443361266857,832.8908045977012,721.9109195402299,21.77873412901101,20.3676277626662,1184.01884057971,692.627536231884,21.215865065987433,20.739886241396242,928.0201149425287,608.7298850574713,21.550519222988246,20.60825331523473,1160.7896935933147,441.24373259052913,22.27512649569445,20.53895353027677,899.0783475783476,263.8304843304843,21.708856212391908,20.63457809319149,473.2362637362637,221.31593406593402,22.19471523621172,20.905413784995584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80,15,674.0732484076433,1461.1369426751592,20.66175322402747,19.370154129174647,993.6233766233767,1387.8863636363637,20.106395246352918,19.521805546266407,1117.05900621118,1318.7888198757764,20.57095265812676,19.949428306850468,874.2320872274144,1298.6308411214955,20.601388564308877,19.869472987385347,1036.9454828660437,1215.3971962616822,20.5889235615109,19.886699601996966,951.9863221884499,1212.8191489361702,20.794552484195354,20.163679172128294,850.5404984423676,1195.3504672897197,20.88503851952014,19.591259693766627,1165.9521739130435,835.4884057971014,21.523854887398322,20.43017789939387,30.339237057220707,780.6444141689374,21.819249404285696,21.436970980651356,831.1753623188406,763.7695652173913,21.377708206040584,20.5539181653961,1184.0601173020527,734.6700879765395,21.27249685973393,20.42347989368021,926.8284457478006,650.4706744868035,21.054371825755243,20.676393083565245,1160.215909090909,482.53693181818187,22.135673274451843,20.27803794812416,897.525352112676,305.8859154929578,21.588978708686778,20.955929742504985,470.64285714285717,263.52571428571423,21.332045361475558,20.93720923360774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,16,993.6508196721311,1427.0704918032786,20.044950235708672,19.416381321578847,1117.396551724138,1358.384012539185,20.763685556082173,19.60951413672547,873.4269841269842,1338.2079365079364,20.38074363687393,19.741518465980956,1036.453125,1256.265625,20.87928112861459,19.527968584885592,951.7211838006231,1252.260124610592,20.6064037488574,19.87225125095941,849.6134969325153,1235.5920245398772,21.086993629370895,19.700911981850386,1165.3526011560693,877.1560693641618,21.92206030768201,20.132604525164847,29.13588390501319,823.9696569920844,22.10808719974693,21.824410736146582,829.4046242774566,805.7774566473988,21.394078065248976,20.640957153211833,1184.1647398843932,776.6965317919075,21.494444497981128,20.512231985551967,925.3035714285714,692.3244047619048,20.831379353654874,20.580621854116202,1159.8219373219374,524.1353276353276,22.120874567176323,20.206566671326474,896.0371428571428,347.90571428571434,21.759781721951438,20.498756493513856,468.12393162393164,305.9159544159545,21.856311337296884,20.47873992318181,934.78,51.75999999999999,21.746650768238997,20.508779522611988,1042.5198300283287,19.35552407932005,21.89917730975188,20.55534065473987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82,16,993.6229773462783,1466.1990291262136,20.265771734991482,19.453589312219023,1117.556782334385,1398.1687697160883,20.674158191417874,19.524859253049435,872.6555555555556,1377.5444444444445,20.39343663974869,19.746812290495836,1035.9591194968552,1296.9182389937107,20.679210078647742,19.60516155107345,951.4597523219815,1291.577399380805,20.82695479977569,19.775796555506606,848.9338461538462,1275.6107692307692,20.770548256719884,19.96021779305125,1165.0880681818182,919.0738636363636,22.00822240960133,20.373097961357722,27.988250652741513,867.2049608355092,22.54323727150935,21.646462868655437,827.8675213675214,847.8703703703703,21.88523125260921,20.443162172047952,1184.09375,818.9857954545455,21.854819733152816,20.51042531446281,924.0516224188791,734.2758112094396,21.005299375131248,20.573952525156766,1159.252808988764,565.5589887640449,21.9343239015617,20.690560574027696,894.6887323943662,390.02112676056345,22.029034533603514,20.539026745776052,465.6132596685083,348.3950276243095,21.927139304506664,21.044840437233105,933.3089887640449,93.5589887640449,21.80817122062184,20.817833846858814,1041.4494382022472,60.84550561797755,21.664350720379154,20.94904105671806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,15,1117.8793103448277,1437.346394984326,20.5000068331511,19.857595648001332,872.0032258064516,1416.541935483871,20.035839388472812,19.745674839286856,1035.6584158415842,1337.1270627062706,20.100387510599553,19.278086180012803,951.3301282051282,1330.4391025641025,19.996581374091466,19.944160566765227,848.3049535603715,1315.404024767802,20.745956564459142,19.854758764256637,1164.5406976744187,960.5116279069767,21.495761895212613,20.41309026276929,27.016574585635357,910.4779005524862,21.63462210844974,21.33286519855088,826.1268221574344,889.9460641399417,21.535847268952107,20.291093324628946,1184.1136363636363,861.2329545454545,21.79499575491286,20.591118775822356,922.7275449101796,776.1586826347306,20.932703906201453,20.352379218529958,1158.8276353276353,607.1296296296297,22.095321379067833,20.22913247231408,893.1184971098265,432.17919075144505,21.465088035282776,20.55564892621465,463.1541786743516,390.799711815562,21.375619259008584,20.687817444399634,932.036023054755,135.1685878962537,21.62324362318683,20.462523446832826,1040.2492795389048,102.49711815561955,21.7285262681923,20.363146823191833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84,15,1118.3495297805644,1476.2492163009404,20.70316012674236,19.64587651432829,871.3412698412699,1455.45873015873,20.52587491177766,19.588083222499236,1035.3253968253969,1377.2460317460318,20.49177958973978,19.593379603763463,951.0962732919255,1369.2701863354037,20.51427302442696,20.003970956893703,847.6180124223603,1355.0124223602484,20.74460493305305,19.78945177677822,1164.0925925925926,1001.8361823361823,22.028209173812982,20.337970454138976,26.310526315789474,953.578947368421,22.36254608442123,21.66443325721231,824.5949720670391,932.0111731843575,21.943468888285267,20.782792227960297,1184.0228571428572,903.5028571428571,21.69955116284433,20.565737549714914,921.4825072886298,818.1297376093295,21.282085773704363,20.567171224588094,1158.2783933518006,648.7049861495844,22.33014327927093,20.606476202522263,891.8022598870057,474.4463276836159,21.856255848467026,20.646736730066028,460.6574585635359,433.267955801105,21.755902908070368,21.22823485163883,930.7696629213483,176.9016853932585,22.016766046597276,20.613349153775214,1039.0810055865923,144.1145251396647,22.1617214107153,20.582202418442378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
