FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y
351,3,1923.5272045028144,883.6894934333959,322.6640689089418,810.0917418649166,409.9643433365602,241.81558567279762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
352,5,2283.9839710444676,922.4803516028956,1922.3602661596958,921.4496197718631,323.8154712833196,848.6995053586149,410.46161353285623,280.45640858815875,2011.6181818181817,40.01136363636374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
353,5,2283.47927997928,960.9778554778554,1920.8843930635837,959.2630057803468,325.01073197578427,887.0795266923501,411.0027768703038,319.28405749754984,2012.1120591581343,78.75142207053477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
354,5,2282.8410812222514,999.3655001305824,1919.5931134820562,996.770611057226,326.22901080631755,925.3683845940704,411.44804765056256,357.8362011912641,2012.5945790080739,117.24855824682822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
355,5,2282.094601746494,1037.5992326012172,1918.149555774926,1034.139684106614,327.76321678321676,963.613006993007,412.0482233502538,396.53891708967853,2013.008896797153,155.95195729537363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
356,5,2281.3612352168198,1075.6626806833115,1916.670755642787,1071.2899901864573,329.1085508051083,1001.6929483620211,412.2853333333333,435.13699999999994,2013.567816091954,194.64827586206889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
357,5,2280.4211356466876,1113.5194532071505,1915.111220472441,1108.2864173228347,330.7385193431673,1039.4816309490675,412.84501167834503,473.7902902902903,2014.1193771626297,233.1170703575549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
358,5,2279.3786997885836,1151.2116807610994,1913.5197433366238,1145.058736426456,332.3974145120934,1077.3518209619126,413.3680253925827,512.4462078182426,2014.5924657534247,271.66780821917814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
359,7,2278.2486758474574,1188.6959745762713,1911.7147852147853,1181.5969030969031,334.245059838575,1114.8359309768996,413.73557046979863,551.0164429530201,2014.9443181818183,310.10113636363633,533.7447376688658,35.8060006283381,934.625786163522,26.10754716981137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
360,7,2277.1065310492504,1226.0283725910065,1909.9257932446264,1217.9002047082906,336.0832861189802,1152.100566572238,414.49448085546743,589.7707830286306,2015.2926972909306,348.78150765606597,534.3027670527671,75.45849420849413,934.9437086092715,64.95562913907293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
361,7,2275.7689618074232,1263.1815492200108,1908.2242083758938,1254.0331971399387,338.0833333333333,1189.248299319728,414.74362416107385,629.0010067114094,2015.8855140186915,387.3481308411215,534.667257492749,115.23187238156629,935.308201058201,104.0767195767196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
362,5,340.1322653813439,1226.1711085908705,414.883523603826,668.8446467139771,2016.3546712802768,425.84602076124565,534.9186195826645,154.86853932584268,935.4698952879581,142.95287958115182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
363,6,342.2660602615122,1262.8899943149518,415.36185925282365,706.8932812047495,2016.8344827586207,464.54022988505744,535.3073717948718,194.6394230769231,935.6829896907217,181.840206185567,2056.254098360656,32.02617662612374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
364,5,416.05623608017817,745.0041759465479,2017.242596810934,503.04669703872435,535.5492484809722,234.23712823792766,936.0794871794872,220.71923076923076,2056.7220472440945,69.54514435695546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
365,5,416.9570475396163,783.320961912705,2017.5240825688074,541.6525229357799,535.8024010382868,273.8750811161583,936.2477124183007,259.3941176470589,2057.129490616622,107.2340482573727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
366,5,417.9509040333797,821.8546592489569,2017.8049065420562,580.2733644859813,536.1334543055098,313.3535136918508,936.5053835800808,298.25773889636605,2057.6457994579946,144.83875338753387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
367,5,418.9499581823251,860.2705603568442,2017.8771827706635,619.0285215366705,536.5367428003972,353.2441244620986,936.7232746955345,337.17929634641405,2058.018032786885,182.65519125683068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
368,5,420.08615897720955,898.5719844357977,2017.9817987152035,657.8629550321199,536.9043948835683,393.1080682190882,936.996062992126,375.98687664041995,2058.4273712737127,220.41815718157181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
369,5,421.2620232172471,936.8681592039801,2017.9615384615386,696.2317554240631,537.1907149789712,432.885959236493,937.1211340206186,414.8247422680413,2058.8984,258.05999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
370,6,422.6729805013928,974.975208913649,2017.9154727793696,734.5133715377268,537.5509138381201,472.55613577023496,937.4244791666666,453.74479166666663,2059.313641245972,295.8039742212675,596.5193905817174,47.98642659279767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
371,6,423.90568403455,1013.0564224017833,2017.8379888268157,772.6620111731844,538.0210334547863,512.3618747929778,937.6068601583113,492.5184696569921,2059.81430125068,333.40429581294177,597.3262331838565,86.8890134529147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
372,6,425.37692738996356,1050.962293243622,2017.5356138706654,811.0360824742268,538.3711305518169,552.0679676985195,937.8661202185792,531.2513661202186,2060.2300884955753,371.16371681415933,598.2041111754487,125.74493341053858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
373,6,426.97359502965264,1088.7262072860774,2017.171052631579,849.2246240601504,539.0446608462055,592.0728676964405,938.2876344086021,570.2405913978495,2060.704318936877,408.96013289036546,599.0619596541786,164.7172910662823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
374,7,428.6298225851873,1126.1547451422134,2016.7217111315547,887.2580496780129,539.4964458804524,632.4098546042003,938.4481865284974,609.220207253886,2061.258116883117,446.5373376623377,599.7874789444132,203.6207186973611,1897.4014232999473,30.36715867158682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
375,7,430.30089862398205,1163.5749789385004,2016.1206896551723,925.2297297297298,540.1130012150668,673.0586269744836,938.8902132998745,648.4473023839398,2061.600971922246,484.3099352051836,600.7491486946651,242.50737797956867,1897.2219873150107,69.11786469344611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
376,7,432.17355605889014,1200.7505662514156,2015.6093457943925,962.9448598130841,540.8388904857718,711.9670882437482,939.3325991189428,687.715859030837,2061.995140388769,522.0739740820734,601.558423142371,281.4381735677822,1897.1487493347524,107.79483767961688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
377,7,434.009831860929,1237.6972071815333,2014.870056497175,1000.665725047081,541.6599888703395,751.0887590428492,939.8784056508578,725.5282542885974,2062.222524483134,559.9151251360174,602.5195852534562,320.36290322580646,1896.968817204301,146.50483870967741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
378,6,2014.0836538461538,1038.0884615384616,542.5827067669173,790.4509885825676,940.3098591549295,764.2987927565392,2062.278947368421,597.7692520775623,603.5339487790351,359.3826682549136,1896.711049723757,185.15469613259665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
379,6,2013.3603988603988,1075.4363722697055,543.5486591097595,830.0670445120265,940.8584541062802,802.8024154589373,2062.4443277310925,635.9978991596639,604.3260869565217,398.45594202898553,1896.5533980582525,223.94714131607338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
380,6,2012.30834914611,1112.7324478178368,544.5361080485116,869.4082138919515,941.3194980694981,841.4816602316603,2062.362086010875,673.9671280276816,605.360599078341,437.4769585253456,1896.2985998922993,262.72132471728605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
381,6,2011.2905213270142,1149.7123222748814,545.7006615214995,908.7094818081588,941.8285163776493,879.8545279383429,2062.2613421550095,711.2811909262759,606.2914285714286,476.5062857142857,1896.1087653661143,301.5021378941742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
382,6,2010.307217473884,1186.4819563152896,546.8588122078636,947.9248006598846,942.3125603864735,918.1830917874396,2062.1120293847566,748.7681359044996,607.2369027058146,515.5126655152562,1895.844474393531,340.2374663072776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
383,6,2009.0757575757575,1223.0953079178885,548.071907288467,986.8666573582798,942.9749262536873,956.5530973451328,2061.7300362976407,786.040834845735,608.2867298578199,554.5100710900474,1895.4994499449945,379.1342134213421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
384,7,2007.8778213935232,1259.53532875368,549.3501956400223,1025.793180547792,943.6414538310413,994.6935166994106,2061.424588665448,823.5118829981718,609.2973699940227,593.7086072922893,1895.0473684210526,418.0778393351801,82.13091082196128,54.73135512535714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
385,7,550.7631138392857,1064.40234375,944.2693817468106,1032.5696761530912,2060.88782924614,860.8201634877385,610.3197004608295,633.0771889400921,1894.8810825587752,457.0396391470749,81.28785962693645,93.56860575403107,2194.637032842582,37.04813137032852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
386,7,552.1101647584474,1102.9194359117564,944.955078125,1070.330078125,2060.4281193490056,898.0406871609403,611.5276185513288,673.0617509119332,1894.6423097974823,495.9384236453202,80.38990536277602,132.34668769716086,2195.359392575928,75.4167604049494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
387,7,553.5359531772575,1141.2703455964324,945.6653543307086,1107.7490157480315,2059.839382940109,935.0921052631579,612.6858027632206,711.4509290138161,1894.2566395663957,534.9666666666667,79.41338582677166,171.2741732283464,2195.9994425863993,113.7185061315497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
388,8,555.1636594305047,1179.4966168593178,946.3431568431569,1145.1493506493507,2059.1858710562415,972.1035665294925,613.9828066914498,749.9024163568773,1893.8103257868581,573.8616786305909,78.58043408873284,210.09144589849984,2196.642372881356,151.96779661016944,667.6824817518249,45.245742092457476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
389,8,556.6696986924389,1217.3894258101193,947.2237903225806,1182.2681451612902,2058.3120681713494,1008.7911100875173,615.4091328413284,788.5281365313654,1893.393054024256,613.0407938257994,77.67557989690722,249.04832474226805,2197.262614678899,190.18348623853217,668.3905472636816,83.15422885572139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
390,9,558.4624252775405,1255.1774836322231,948.0076297049848,1219.2446592065107,2057.5413761041377,1045.3656438865644,616.8877551020408,827.3784786641929,1892.8396825396826,652.6089947089947,76.76766525561706,288.0040703353957,2197.848538011696,228.62397660818715,669.1260978670012,121.1148055207027,213.98458149779736,19.933920704845832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
391,8,948.822120285423,1256.0361875637104,2056.5757156048016,1081.8056325023085,618.4393382352941,865.9434742647059,1892.2975550122248,691.6672371638142,76.06009070294785,326.89552964042764,2198.4343317972352,267.0771889400921,669.8349875930521,159.11414392059555,213.77352297592998,57.679431072210036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
392,7,2055.471876440756,1118.163439372983,619.9888178913739,904.5360565951621,1891.6373449701423,730.2919154800184,75.22307692307692,365.6804487179487,2199.0589569160998,305.40816326530614,670.440097799511,197.09290953545224,213.5836956521739,95.36521739130444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
393,7,2054.3239925891617,1154.2341361741546,621.6096833409821,942.8373106929785,1890.9341685649204,768.8749430523918,74.45892626131953,404.6820827943079,2199.593928980527,343.7886597938144,671.136588380717,235.01545117428918,213.62871287128712,133.21067106710666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
394,7,2053.1599906846764,1190.0682347461575,623.2042318307268,981.0745170193193,1890.1479891549932,807.4624943515589,73.75162337662337,443.55259740259737,2200.180459770115,382.04252873563223,671.8350062735258,273.0658720200752,213.52980132450332,170.8653421633553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
395,7,2051.7971321109544,1225.7740949694405,624.9406858202038,1019.1552363299352,1889.1703046839473,845.9861300591178,73.1499835363846,482.5105367138624,2200.730409356725,420.59473684210525,672.514175257732,311.0064432989691,213.50446428571428,208.69196428571422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
396,7,2050.4061457837065,1261.3060981419724,626.7225338943432,1057.2339878447874,1888.2973345588234,884.6047794117646,72.71476285905143,521.7040748162992,2201.1021251475795,458.92739079102716,673.2760416666666,349.34114583333337,213.53632236095345,246.64415437003413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,6,628.5866543095459,1094.9661723818351,1887.1913636363636,922.9740909090909,72.34625492772668,560.6455321944809,2201.4700460829495,497.48847926267285,673.9353393085787,387.3950064020487,213.60287610619469,284.5110619469026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
398,6,630.4560185185185,1132.5939814814815,1886.0792599360439,961.256966651439,72.17092337917485,599.7626064178127,2201.9566210045664,535.966894977169,674.648051948052,425.425974025974,213.70643729189788,322.2869034406216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
399,7,632.4238625812442,1170.075208913649,1884.9123805188894,999.4185252617206,72.16740787801778,639.1543837357052,2202.189576174112,574.4232531500572,675.5157068062828,463.53010471204186,213.83555555555554,360.2888888888889,249.1201814058957,47.81632653061229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
400,7,634.427940492794,1207.263830776383,1883.696159122085,1037.4368998628258,72.43521295740852,678.0893821235753,2202.321670428894,612.9672686230248,676.2265415549598,501.588471849866,214.03803131991052,398.1319910514542,248.93785632839226,86.41220068415055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
401,8,636.4767331433998,1244.306742640076,1882.3352007469655,1075.1858076563958,72.739896073903,716.3074480369515,2202.3648947951274,651.5542635658915,677.0669957686883,539.6354019746121,214.02649769585253,436.03456221198155,248.86737089201878,125.37558685446015,2251.7224669603524,36.62665198237892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
402,7,1880.9875,1112.963888888889,73.00851717397374,754.8998882993577,2202.2861570247933,689.9431818181819,677.8618513323984,577.8169705469845,214.02223489167616,474.057582668187,248.7398609501738,164.02259559675554,2252.930735930736,74.41125541125552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
403,7,1879.611213659437,1150.458467928011,73.4372602739726,793.187397260274,2202.29191321499,728.0532544378698,678.7200825309491,615.9800550206328,214.16930917327292,511.936013590034,248.60520231213872,202.74624277456655,2254.2129032258063,111.83978494623648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,8,1878.1786213320913,1187.6210992081974,73.86206896551724,831.6247947454845,2202.235211267606,766.144131455399,679.6081081081081,654.4253539253539,214.49773242630386,549.8877551020408,248.34730195177957,241.34730195177963,2255.468884120172,149.3916309012875,1945.36092014807,40.23558963511368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
405,9,1876.6583372255955,1224.6522652965905,74.59802847754655,870.0980284775466,2201.7376052385407,804.2072029934518,680.6817168338907,692.7876254180602,214.71300448430495,587.7286995515695,248.13302752293578,279.93233944954125,2256.9172892209176,186.7742796157952,1945.7985706723134,78.34383271572256,428.1644507755619,63.100189933523325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
406,9,1875.0952606635071,1261.511374407583,75.45878284923928,908.4590594744122,2201.323025689819,842.2117031398668,681.7163308589608,729.7587486744433,215.14914285714286,625.8702857142857,247.94510035419125,318.64049586776855,2258.303046789989,224.30304678998914,1946.2883369330455,116.42062634989202,428.6556925072981,101.58919883230624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
407,8,76.27438177271465,946.7514587385385,2200.8727359389895,880.1644423260248,682.8169230769231,767.8538461538461,215.5010752688172,664.1537634408602,247.56737588652481,357.3534278959811,2259.45704845815,261.82929515418505,1946.863537117904,154.61189956331873,428.96585686145767,140.01346027577142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
408,8,77.35266370699223,984.9431187569367,2200.185768863419,917.9154727793696,684.0486182190378,805.7650972364381,216.16209598432908,701.7164544564152,247.28984651711926,396.228453364817,2260.7535675082327,299.39352360043904,1947.354189336235,192.79651795429822,429.34312438464065,178.6083032490974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
409,8,78.4785754034502,1022.9315525876461,2199.408918406072,955.5322580645161,685.108606557377,843.4180327868853,216.91104868913857,739.3239700374531,247.13967136150234,434.82511737089203,2262.0537459283387,336.9473398479913,1947.7663072776281,231.02991913746632,429.7425032594524,217.18611473272495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
410,9,79.73279689234184,1060.794950055494,2198.5018921475876,992.9824976348154,686.5342396777442,880.8695871097684,217.67551755175518,777.0526552655266,246.88882421420257,473.66763678696157,2263.5106837606836,374.61752136752136,1948.3666666666666,269.2274666666667,430.0938610662359,255.73198707592883,1689.0328798185942,30.664399092970598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
411,9,81.0397091722595,1098.3341722595078,2197.5949667616333,1030.431623931624,687.8650151668352,918.2735085945399,218.6904323827047,814.6352345906164,246.78436018957345,512.3021327014218,2264.6594827586205,412.14870689655174,1948.7798708288483,307.48869752421956,430.4944317065182,294.1380609236817,1688.7675893886967,67.98327566320654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
412,9,82.48258426966292,1135.8227528089888,2196.542677012609,1067.565955383123,689.116935483871,955.7429435483871,219.65904936014624,852.1645338208409,246.73501199040768,550.9508393285372,2265.981561822126,449.81887201735356,1949.267340251229,345.75068268705627,430.89734219269104,332.60232558139535,1688.4471210340776,105.14042303172732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
413,9,84.04602095723591,1173.3600962900027,2195.462962962963,1104.662768031189,690.5525773195876,993.0288659793814,220.78254847645428,889.7022160664819,246.71951219512195,589.840243902439,2267.253303964758,487.2830396475771,1949.8650969529085,384.08393351800555,431.3069105691057,371.21612466124657,1688.1359281437126,142.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
414,9,85.84447592067988,1210.258923512748,2194.214566929134,1141.365157480315,692.0141987829614,1030.0750507099392,222.01903435468896,927.1397400185701,247.010663507109,628.7582938388625,2268.3577680525163,524.9989059080963,1950.2806487080813,422.40324354040683,431.79835735836406,409.73064029500506,1687.8651354534747,179.78504122497066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
415,9,87.65764241398759,1247.297236322617,2193.0038834951456,1177.8961165048543,693.6576846307386,1066.945109780439,223.41252302025782,964.2440147329651,247.20581896551724,667.8879310344828,2269.503205128205,562.4871794871794,1950.8259698275863,460.6880387931035,432.1501314060447,448.4885019710906,1687.6805555555557,217.10069444444434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
416,8,2191.6046511627906,1214.2519379844962,695.1843156843157,1103.524975024975,224.7380073800738,1001.270295202952,247.567,706.297,2270.4148936170213,600.3170212765957,1951.2569030860855,499.01164049810507,432.6675496688742,487.1307947019867,1687.4007009345794,254.358644859813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
417,9,2190.177546983185,1250.263600395648,696.8997985901309,1140.0558912386707,226.15036900369003,1038.3653136531366,247.978886756238,744.7763915547025,2271.24173553719,637.9690082644628,1951.5619565217391,537.270652173913,433.2451634422949,525.638425617078,1687.1721893491124,291.59704142011833,316.19459757442115,33.13781697905188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
418,9,698.5446700507614,1176.3578680203045,227.70631970260223,1075.1970260223047,248.5968660968661,783.1125356125356,2271.9386317907447,675.4225352112676,1951.8972375690607,575.6856353591161,433.94319727891155,564.1710884353741,1686.951923076923,328.78725961538464,316.24581005586595,72.0513966480446,1890.765836491608,56.23957769355707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
419,9,700.2879098360655,1212.4907786885246,229.5,1111.855513307985,249.42307692307693,821.5355769230769,2272.529268292683,712.9741463414634,1951.976692563818,614.4295227524972,434.7513774104683,603.1212121212121,1686.7218137254902,366.25,316.3138873079112,111.34689812179863,1890.4474266740453,94.56198118428324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
420,9,701.968213925328,1248.4929364278507,231.3153701968135,1148.429709465792,250.2167300380228,860.111216730038,2273.1301747930083,750.3500459981601,1952.1108808290155,653.3062176165803,435.3292134831461,642.7484751203853,1686.3834720570749,403.47978596908445,316.23333333333335,150.36050420168067,1890.107608695652,132.79782608695655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
421,9,233.16760828625235,1184.569679849341,250.98533585619677,898.2994323557238,2273.4972850678732,787.4972850678733,1952.1598935655538,691.5778906627963,436.297118847539,682.0063025210084,1686.0776986951364,440.7811387900356,316.2964105440269,189.52467750981486,1889.778256189451,171.05274488697523,684.7300357568535,18.921930870083543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
422,11,235.11466165413535,1220.7998120300751,251.984389782403,936.3930936613056,2273.762056414923,824.7793448589628,1952.1384650947757,729.4912159038373,437.3315759475634,719.7428042177258,1685.8819036427733,478.2320799059929,316.25852431525993,228.76551145891563,1889.3218142548596,209.28239740820732,685.6121718377088,56.71718377088314,1165.506435006435,41.97104247104244,310.8938100320171,28.447705442902816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
423,11,237.0754716981132,1256.7462264150943,253.04015296367112,974.3996175908221,2273.945155393053,861.8080438756856,1952.0177272727274,767.4968181818182,438.4529771841959,757.9983305509182,1685.6462544589774,515.5404280618311,316.44739819004525,267.8263574660634,1888.9681198910082,247.71307901907358,686.4221556886228,94.64970059880238,1166.506468305304,80.36804657179823,310.91469957081546,67.15879828326183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
424,10,254.16536585365853,1012.3224390243902,2273.929499072356,898.8274582560297,1951.7292993630574,805.3275705186534,439.5957565605807,796.2565605806813,1685.3366093366094,552.9520884520884,316.6166861143524,307.06184364060675,1888.4468085106382,286.0498320268757,687.1741573033707,132.5424469413233,1167.5272479564032,118.841961852861,310.90341221794165,105.83626857457352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
