FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y,MidPoint_26_x,MidPoint_26_y,MidPoint_27_x,MidPoint_27_y,MidPoint_28_x,MidPoint_28_y,MidPoint_29_x,MidPoint_29_y,MidPoint_30_x,MidPoint_30_y,MidPoint_31_x,MidPoint_31_y,MidPoint_32_x,MidPoint_32_y,MidPoint_33_x,MidPoint_33_y,MidPoint_34_x,MidPoint_34_y,MidPoint_35_x,MidPoint_35_y,MidPoint_36_x,MidPoint_36_y,MidPoint_37_x,MidPoint_37_y,MidPoint_38_x,MidPoint_38_y,MidPoint_39_x,MidPoint_39_y,MidPoint_40_x,MidPoint_40_y,MidPoint_41_x,MidPoint_41_y,MidPoint_42_x,MidPoint_42_y,MidPoint_43_x,MidPoint_43_y,MidPoint_44_x,MidPoint_44_y,MidPoint_45_x,MidPoint_45_y,MidPoint_46_x,MidPoint_46_y,MidPoint_47_x,MidPoint_47_y,MidPoint_48_x,MidPoint_48_y,MidPoint_49_x,MidPoint_49_y,MidPoint_50_x,MidPoint_50_y,MidPoint_51_x,MidPoint_51_y,MidPoint_52_x,MidPoint_52_y,MidPoint_53_x,MidPoint_53_y,MidPoint_54_x,MidPoint_54_y,MidPoint_55_x,MidPoint_55_y,MidPoint_56_x,MidPoint_56_y,MidPoint_57_x,MidPoint_57_y,MidPoint_58_x,MidPoint_58_y,MidPoint_59_x,MidPoint_59_y,MidPoint_60_x,MidPoint_60_y,MidPoint_61_x,MidPoint_61_y,MidPoint_62_x,MidPoint_62_y,MidPoint_63_x,MidPoint_63_y,MidPoint_64_x,MidPoint_64_y,MidPoint_65_x,MidPoint_65_y,MidPoint_66_x,MidPoint_66_y,MidPoint_67_x,MidPoint_67_y,MidPoint_68_x,MidPoint_68_y,MidPoint_69_x,MidPoint_69_y,MidPoint_70_x,MidPoint_70_y,MidPoint_71_x,MidPoint_71_y,MidPoint_72_x,MidPoint_72_y,MidPoint_73_x,MidPoint_73_y,MidPoint_74_x,MidPoint_74_y
127,49,735.9797047970479,1283.30073800738,788.5495867768595,1279.3471074380166,1246.348387096774,1256.4483870967742,109.42558139534884,1255.2348837209302,1168.8170731707316,1251.4268292682927,215.66498316498317,1213.0016835016836,1563.9734982332157,1213.231448763251,922.8220973782771,1210.4138576779026,521.8314285714285,1183.9742857142858,1766.8016393442622,1156.788524590164,1465.8422053231939,1125.2072243346008,1433.683800623053,1123.3380062305296,1563.7088235294118,1090.7588235294118,1006.1100628930818,1055.198113207547,393.9086378737542,981.1910299003323,1326.6791530944624,946.9071661237786,1387.9471744471743,910.4213759213759,2156.3575949367087,875.7025316455696,268.2631578947368,841.2330827067669,1114.0620253164557,814.0797468354431,482.60434782608695,712.8768115942029,1752.9224598930482,698.8582887700535,1237.558064516129,693.2870967741935,146.12962962962962,658.074074074074,1522.3090909090909,642.1,2291.2868852459014,633.4508196721312,1995.510989010989,597.6465201465202,2298.848717948718,581.0025641025641,963.6666666666666,582.4722222222222,2287.1060606060605,550.4090909090909,139.61111111111111,552.7136752136752,2287.173469387755,523.295918367347,2056.156626506024,484.6385542168674,1727.701388888889,484.27083333333337,436.3978102189781,469.29562043795625,2295.0789473684213,461.86842105263156,2294.188888888889,437.2555555555556,2175.011811023622,415.1929133858267,745.34,406.59333333333336,2200.073529411765,396.5,192.82057416267943,373.66746411483257,1381.71875,278.95000000000005,1566.4243697478992,195.11344537815125,2293.439393939394,159.19696969696975,1360.2882352941176,133.84117647058815,1674.8989898989898,129.20707070707067,2296.1388888888887,129.72222222222217,2133.3888888888887,53.26923076923072,2291.5588235294117,30.117647058823422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128,45,1245.6107382550335,1288.5536912751677,1168.377659574468,1277.3989361702127,110.00746268656717,1267.4502487562188,1562.019298245614,1245.2333333333333,217.6888111888112,1238.5349650349651,919.4192307692308,1237.9384615384615,522.3484848484849,1210.1848484848485,1766.2272727272727,1187.5357142857142,1466.4243027888447,1155.7828685258964,1433.547619047619,1153.9634920634921,1562.781976744186,1124.5726744186047,1006.4774193548387,1089.2290322580645,391.51413427561835,1015.0512367491166,1325.172077922078,978.5551948051948,1387.5880195599022,945.3386308068459,2154.391089108911,909.6419141914191,267.3501872659176,872.9157303370787,1114.3668407310704,848.2310704960835,484.9435261707989,748.8250688705234,1754.104761904762,735.6285714285714,1237.1851851851852,727.074074074074,144.43170731707318,686.3682926829268,1523.989247311828,676.4032258064516,1994.212,630.492,2300.309090909091,619.7636363636364,2286.9411764705883,589.2058823529412,142.21666666666667,581.6583333333333,2287.0581395348836,562.8953488372093,1266.344827586207,551.1379310344828,1726.7919708029196,519.551094890511,2056.5178571428573,517.1785714285714,434.8006993006993,506.11538461538464,2294.9857142857145,501.9571428571429,2294.240740740741,477.25925925925924,2175.1220472440946,450.7913385826772,744.8766233766233,440.0974025974026,2199.5102040816328,421.4795918367347,191.22677595628414,404.1994535519126,1381.760606060606,307.3969696969697,1565.9153846153847,227.44615384615395,1359.7185792349726,168.86612021857923,1678.0841584158416,165.6831683168316,2295.8870967741937,168.69354838709683,2136.4365853658537,87.09512195121943,328.9233128834356,17.837423312883402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129,41,111.61538461538461,1280.3406593406594,1560.1140350877192,1276.5315789473684,219.93598615916954,1264.5034602076125,915.6111111111111,1264.4731800766283,523.5949367088608,1236.1772151898733,1765.3717105263158,1217.532894736842,1466.623015873016,1186.1944444444443,1433.1996996996997,1184.304804804805,1561.8727272727272,1157.9333333333334,1007.0379537953795,1123.0379537953795,388.93617021276594,1048.3085106382978,1323.7236842105262,1009.9572368421052,1387.2313432835822,979.6741293532339,2152.1930379746836,943.256329113924,266.71176470588233,905.2372549019608,1114.720744680851,882.3244680851064,487.331550802139,784.403743315508,1754.924107142857,772.5223214285714,1236.8522267206479,761.6376518218624,143.60434782608695,715.408695652174,1526.0060728744938,709.6943319838057,1992.9169741697417,663.4889298892989,2286.9607843137255,614.2941176470588,145.22826086956522,610.9130434782609,1725.8100775193798,555.0503875968992,2056.6748633879783,549.1666666666666,433.26,542.42,2295.309523809524,541.452380952381,2294.5196078431372,516.343137254902,2175.182926829268,486.06910569105696,743.8421052631579,474.8026315789474,2196.574074074074,446.8629629629629,189.41666666666666,435.11458333333337,1381.5,332.9550264550264,1565.423076923077,259.3888888888889,1359.0977011494253,203.93678160919535,1681.1231155778894,202.3994974874372,2139.5,120.2650000000001,325.9909090909091,50.12424242424231,340.2931034482759,34.858620689655254,350.9575163398693,19.297385620915065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130,37,112.68435754189944,1290.3603351955308,524.5235294117647,1262.235294117647,1764.7012987012988,1247.357142857143,1433.169696969697,1214.3484848484848,1466.7801556420234,1216.0992217898834,1560.8235294117646,1191.1797385620914,1007.3078175895765,1156.5912052117264,386.88790035587186,1081.7277580071175,1322.0880398671097,1040.8687707641195,1386.830808080808,1013.9191919191919,2149.733009708738,976.5906148867314,266.1363636363636,937.2114624505929,1115.228,916.0733333333333,489.8008130081301,819.9336043360433,1755.9410480349345,809.3296943231442,1236.3875,795.3208333333333,142.9936170212766,743.8829787234042,1527.975982532751,742.670305676856,1991.5,696.4043209876543,959.6651376146789,690.2981651376147,2286.811111111111,637.8333333333334,148.43939393939394,641.3787878787879,1724.982456140351,590.8684210526316,2056.2988826815645,579.9804469273743,431.6970802919708,578.9963503649635,2174.7916666666665,522.125,742.9025974025974,507.62987012987014,2194.9545454545455,471.2045454545455,187.41509433962264,464.90566037735846,1381.5526315789473,359.1,1564.5,291.5816326530612,1684.375,239.08522727272725,1358.5981595092026,238.70245398773,2141.93085106383,154.2127659574469,322.82,81.82571428571418,341.5763358778626,66.91221374045813,347.80405405405406,45.00675675675666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131,36,525.7686567164179,1287.9253731343283,1763.7551724137932,1276.9379310344827,1466.7470119521913,1245.9462151394423,1433.0205047318611,1243.5347003154575,1559.7826855123674,1224.3763250883392,1007.8716216216217,1190.3412162162163,384.5860215053763,1114.8333333333333,1320.5369127516778,1071.4429530201342,1386.446835443038,1048.153164556962,2147.3344594594596,1009.6486486486486,265.5204081632653,968.5816326530612,1115.7377049180327,949.7814207650274,492.5527777777778,855.6777777777778,1757.104347826087,846.104347826087,1235.9429824561403,828.3859649122808,1529.7995951417004,775.6295546558705,142.38593155893537,772.3098859315589,1990.3103448275863,729.3132183908046,958.5508474576271,725.7429378531074,150.67283950617283,675.1543209876543,1262.472972972973,640.0405405405405,1724.2565217391304,626.3434782608696,429.7411347517731,615.3439716312057,2055.9276315789475,611.6578947368421,2174.3,557.7181818181818,742.5545454545454,540.0454545454545,2195.098039215686,496.22549019607845,185.27114427860695,493.7139303482587,1381.2071428571428,385.4214285714286,1564.0671641791046,324.320895522388,1687.4754601226994,275.52453987730064,1357.7692307692307,273.74358974358984,2144.563157894737,189.47894736842113,319.6812865497076,113.21345029239774,342.4655172413793,100.10344827586209,344.68939393939394,72.18181818181824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132,38,1466.8387096774193,1275.9717741935483,1432.861635220126,1272.4496855345913,1558.8859649122808,1257.3561403508772,1008.415857605178,1223.6359223300972,382.81468531468533,1148.3041958041958,1318.8960396039604,1101.480198019802,1386.125,1082.3625,2145.0263157894738,1042.5427631578948,265.07551020408164,999.4959183673469,1116.049071618037,983.4363395225464,495.16577540106954,891.2379679144385,1757.7610441767067,882.3152610441766,1235.5396825396826,861.7261904761905,1531.507434944238,808.7007434944238,142.2625,801.7208333333333,1989.0355329949239,762.0558375634517,957.9705882352941,761.6604278074866,151.96192893401016,705.515228426396,1723.6055900621118,661.9223602484471,427.49484536082474,651.840206185567,2055.7054054054056,643.1486486486486,2292.40625,634.875,2173.8333333333335,592.9074074074074,742.8548387096774,573.8387096774194,183.47101449275362,522.0072463768116,2192.6702127659573,520.7446808510638,1381.4130434782608,414.4347826086956,1563.537037037037,357.820987654321,2297.1222222222223,323.81111111111113,1690.4146341463415,311.2621951219512,1356.8885350318471,308.7547770700637,2146.9950980392155,224.2990196078431,316.5625,143.7638888888889,343.0826771653543,132.41338582677167,340.6439393939394,99.1742424242425,425.8333333333333,34.01041666666674,467.73214285714283,26.4375,2008.349315068493,14.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133,37,1557.677304964539,1289.9078014184397,1009.0033112582781,1256.7218543046358,381.05594405594405,1181.1853146853148,1317.0906040268455,1131.1208053691275,1385.6507537688442,1116.0603015075376,2142.7541254125413,1075.2359735973598,264.6433962264151,1029.7981132075472,1116.648051948052,1016.8896103896104,498.12670299727523,926.4237057220708,1758.6825726141078,918.4668049792531,1235.15625,895.26171875,1533.3150943396226,841.6396226415095,141.7688172043011,830.2921146953405,1987.6758530183727,795.1902887139108,956.9891304347826,797.1195652173913,154.6764705882353,735.0147058823529,1722.9329004329004,697.2229437229437,1262.5526315789473,699.5175438596491,425.6126279863481,687.8822525597269,2055.362385321101,675.0779816513761,2173.9013157894738,627.7302631578947,742.3194444444445,608.0972222222222,181.9696132596685,550.621546961326,2190.948,545.956,1381.7038216560509,440.7229299363057,1563.3979591836735,390.5408163265306,2297.722222222222,363.03968253968253,1693.1768292682927,347.6585365853658,1356.1845637583892,343.5939597315436,2149.572072072072,258.3963963963963,313.99645390070924,176.49290780141837,344.07142857142856,165.92857142857133,337.18589743589746,125.76282051282055,424.3695652173913,68.65652173913054,464.8897058823529,56.76470588235293,2010.1624203821657,49.02866242038226,1167.9825870646766,16.156716417910502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134,37,379.5385964912281,1213.7736842105264,1315.091362126246,1160.546511627907,1385.0959595959596,1149.9242424242425,2140.264900662252,1107.8211920529802,264.39733840304183,1060.1692015209126,1116.9819587628865,1049.7371134020618,500.9402173913044,961.1521739130435,1759.5524017467249,954.6222707423581,1234.8679653679653,928.8290043290043,1534.850806451613,874.7741935483871,141.46062992125985,858.9094488188977,956.1077348066299,832.9751381215469,1986.3708010335918,827.8514211886304,157.89914163090128,764.8261802575107,1722.34229390681,731.9587813620071,423.91256830601094,723.5710382513661,1261.1475409836066,726.983606557377,2055.108695652174,707.195652173913,2173.6306532663316,662.9924623115578,741.6621621621622,641.4459459459459,180.3764705882353,581.8411764705883,2191.7868852459014,572.0327868852459,1381.5146341463415,466.58292682926833,1563.0350877192982,422.70175438596493,2298.2636363636366,401.1545454545454,1695.712765957447,384.04609929078015,1355.5,378.6428571428571,2293.625,288.6911764705883,2152.171171171171,292.3738738738739,310.7469879518072,208.18072289156635,344.827731092437,198.31512605042008,333.74305555555554,151.86805555555566,423.2238095238095,102.86190476190473,462.1730769230769,88.47435897435889,2011.860759493671,84.19620253164567,1168.1067415730338,48.76404494382018,1444.6142857142856,28.171428571428578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,37,378.15492957746477,1246.7007042253522,1313.5034602076125,1190.4826989619378,1384.8064935064936,1183.635064935065,2137.6758957654724,1140.099348534202,264.22093023255815,1090.5581395348836,1117.6266490765172,1082.3179419525065,503.90555555555557,995.8527777777778,1760.0990783410139,990.1267281105991,1234.4184549356223,962.0965665236051,1536.404214559387,907.3122605363985,141.21875,886.953125,955.2796610169491,868.0649717514125,1984.8225806451612,860.0707196029776,160.69718309859155,795.2230046948357,1721.626213592233,766.9854368932039,422.3538461538462,759.4615384615385,1260.2714285714285,754.2333333333333,2054.867272727273,738.82,2173.3347107438017,697.7644628099174,741.3770491803278,675.9508196721312,178.06983240223462,612.6173184357542,2191.8263157894735,597.4684210526316,1381.4222222222222,493.0777777777778,1562.344262295082,455.4180327868852,2298.840909090909,440.75,1699.1853146853148,420.3531468531469,1355.017857142857,413.6696428571429,2154.4166666666665,326.08796296296293,2293.048387096774,324.08064516129036,308.22185430463577,241.6390728476822,345.84513274336285,231.6681415929204,330.8649635036496,179.3248175182482,422.35714285714283,136.8238095238096,458.2088607594937,119.48101265822788,2014.0333333333333,118.85333333333324,1167.7054054054054,82.40810810810808,1448.2422680412371,60.664948453608304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136,35,376.8357142857143,1278.9178571428572,1312.0072463768115,1220.0108695652175,1384.3715846994535,1217.,2135.015679442509,1172.2979094076654,264.2142857142857,1121.109243697479,1118.141873278237,1114.5358126721762,506.963687150838,1030.572625698324,1761.0124378109454,1025.8582089552237,1234.1026200873362,995.443231441048,1537.8192307692307,939.7192307692308,141.34860557768926,915.0458167330678,954.6538461538462,903.2912087912089,1983.062962962963,892.2037037037037,163.2828282828283,827.3232323232323,1720.599315068493,801.6643835616438,421.0620052770449,795.2704485488127,1260.3974358974358,781.474358974359,2054.2833333333333,770.3466666666667,2173.0923076923077,732.626923076923,741.3527918781726,708.9720812182741,175.80331753554503,643.6090047393365,2190.4541984732823,623.2938931297709,1381.5573770491803,520.9508196721312,1561.7708333333333,487.,1701.9920634920634,456.46031746031747,1354.6612903225807,449.39247311827955,2156.955,360.09000000000003,306.0833333333333,274.76666666666665,347.3191489361702,266.2234042553191,327.72033898305085,206.50847457627128,421.13917525773195,171.55154639175248,2016.1666666666667,152.19047619047615,455.08474576271186,149.83050847457616,1167.5276243093922,115.19060773480669,1450.5,93.31967213114763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,34,1384.0619834710744,1250.1914600550965,1310.7140221402215,1249.5405904059041,2132.1563573883163,1204.1426116838488,264.1929133858268,1151.724409448819,1118.674647887324,1146.7140845070423,509.9888268156425,1064.941340782123,1761.37922705314,1061.2487922705313,1233.906113537118,1028.7314410480349,1539.3111111111111,972.2222222222222,141.49170124481327,944.0311203319502,953.8080808080808,938.2777777777778,1981.4425,924.2125,166.40128755364807,857.6030042918455,1719.732638888889,836.8159722222222,419.7746113989637,830.9093264248704,1259.0877192982457,807.1228070175439,2053.7233333333334,801.0533333333333,2172.6624548736463,767.6227436823104,741.111374407583,742.5900473933649,173.09328358208955,673.5335820895523,2189.7753623188405,648.804347826087,1381.5068493150684,549.2671232876712,1560.6511627906978,519.9418604651163,2298.96875,518.96875,1704.3358208955224,492.91044776119406,1353.7636363636364,484.5818181818182,2159.195652173913,394.20108695652175,302.67021276595744,307.7765957446809,348.43693693693695,299.7522522522522,324.40344827586205,233.3068965517241,420.14130434782606,205.945652173913,2018.110294117647,185.61029411764707,451.4310344827586,181.77586206896558,1167.5222222222221,148.1444444444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,34,1383.5938337801608,1283.073726541555,1309.1151079136691,1278.4388489208634,2129.43288590604,1235.6577181208054,264.082995951417,1181.6376518218624,1119.3277777777778,1178.6444444444444,513.2506925207756,1099.325484764543,1761.9829268292683,1096.1731707317074,1233.2811158798283,1060.1394849785408,1541.1904761904761,1003.8809523809524,141.6070110701107,972.108856088561,952.9950980392157,973.0392156862745,1979.625,956.25,169.83333333333334,886.7952380952381,1718.7157534246576,871.5102739726028,418.521164021164,866.3148148148148,2052.8670033670032,832.0319865319866,1258.4076923076923,832.9153846153846,2171.934944237918,802.3624535315985,740.7857142857143,775.6116071428571,171.2196261682243,701.9672897196261,2190.371794871795,674.3910256410256,1381.3983957219252,575.1470588235294,1559.891304347826,552.731884057971,1707.5544217687075,529.4727891156463,1353.10162601626,519.410569105691,2161.6069518716577,427.25935828877004,300.3773006134969,340.7453987730062,349.6926605504587,334.69266055045875,321.5143884892086,259.6007194244605,418.487012987013,241.13636363636374,2020.1993464052287,220.39542483660125,448.9329896907216,213.34536082474233,1167.9432432432432,180.62972972972966,1456.409090909091,158.16233766233768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,33,2126.751677852349,1267.0469798657718,1119.8490304709142,1210.5526315789473,264.2717842323651,1211.1182572614107,516.4046321525885,1133.6362397820164,1762.4398148148148,1130.9305555555557,1232.8067226890757,1092.3529411764705,1542.5728744939272,1035.2813765182186,952.3564102564103,1007.0641025641025,141.73076923076923,1000.3259109311741,1977.6185983827493,987.61051212938,173.39787234042552,915.9638297872341,1717.3793103448277,905.8206896551724,417.05968169761275,902.1074270557029,2051.796928327645,862.5102389078498,1257.2564102564102,858.051282051282,2171.012915129151,837.2527675276754,740.7008928571429,808.71875,169.33529411764707,731.114705882353,2188.6267605633802,699.4906103286385,1381.3622448979593,601.2755102040817,2298.257575757576,598.8333333333334,1559.5595238095239,586.1071428571429,1710.5576923076924,566.1602564102565,1352.556338028169,553.7887323943662,2163.3445595854923,461.5725388601036,297.64193548387095,372.73225806451615,351.046218487395,368.8529411764706,319.125,287.2265625,417.6875,275.5875000000001,2022.209219858156,255.20921985815608,445.9864864864865,243.76126126126132,1168.0858585858587,214.0151515151515,1459.3543689320388,189.77184466019412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
