FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23,MidPointX_24,MidPointY_24,Length_24,Width_24,MidPointX_25,MidPointY_25,Length_25,Width_25,MidPointX_26,MidPointY_26,Length_26,Width_26,MidPointX_27,MidPointY_27,Length_27,Width_27,MidPointX_28,MidPointY_28,Length_28,Width_28,MidPointX_29,MidPointY_29,Length_29,Width_29
118,17,106.68248175182482,1401.8430656934306,15.96024797874864,11.231823359264192,1042.225806451613,1383.5806451612902,18.707076558924573,16.908566025445467,1179.7687747035573,1335.6857707509882,19.292203418002632,16.701521551383237,1179.86,1120.6733333333334,13.158307598448001,7.51074541574812,616.1632653061224,1104.5969387755101,16.725757214014966,14.911944212166166,812.0077881619937,883.2289719626168,20.5472784216418,19.983109583053842,942.996062992126,796.7834645669292,19.481587558066817,16.606633880544884,1096.816923076923,701.5184615384616,21.36261701440289,19.386790237583423,1037.78125,647.5694444444445,20.737896426059816,17.694543405473528,804.3848684210526,640.375,21.412301549665568,18.09183284671266,966.1479750778816,564.8489096573209,21.792574530152283,18.78308371312366,1037.9746268656716,450.431343283582,22.663918273296353,18.86617951896743,722.4585062240664,442.5912863070539,17.768877957630977,17.288084960065188,907.5516129032258,374.51612903225805,21.39667983602443,18.48992273859373,883.3706624605678,292.0835962145111,22.23785118643215,18.172693118394296,1081.6659574468085,80.83617021276586,19.33697998906195,15.49201668895755,1234.568825910931,48.07894736842104,20.128436975701746,15.626150604091784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119,18,1016.3634146341464,1477.3682926829267,17.024448055530563,15.327702756622775,1040.9747899159663,1418.361344537815,18.218775661546136,16.65549453031323,107.91958041958041,1409.6608391608393,14.349294428670982,12.806792382157582,1184.0454545454545,1379.54,19.39172618069236,18.091598443627024,1179.671875,1142.25,16.648759435275693,10.15362757916197,612.432735426009,1125.4058295964126,18.253811746162658,15.602726104034666,807.9613003095975,919.0386996904025,20.630664280750178,19.937042427567565,943.5073529411765,838.6176470588235,19.76623471455966,17.53022934782894,1098.7686567164178,736.6402985074627,21.459797685624068,19.88627763233817,1041.8547400611621,681.15749235474,22.63653798351027,18.398313493193097,799.2625,678.628125,21.728493531029542,18.8004630959454,965.5654761904761,607.3779761904761,22.089715722959973,19.36797822680529,1037.559659090909,488.1392045454545,22.919917228544417,19.556246165135537,718.403474903475,461.0482625482625,18.40854095272677,17.928566217096282,906.1323987538941,414.93613707165105,21.99305527898615,18.611547479430964,878.104938271605,335.6543209876543,22.166916143760222,18.61823025372772,1084.354961832061,121.51908396946556,19.575620501923392,17.05028503165311,1237.9776119402984,90.0932835820895,20.21811523660317,16.911710161402553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120,19,1016.5808080808081,1453.969696969697,16.57775012053558,15.199961427838202,1039.432735426009,1453.1726457399104,17.584476471382484,16.190406626093026,1188.5428015564203,1422.511673151751,18.75370875406135,17.53047346349117,109.3768115942029,1417.0289855072465,14.172917365484299,12.468034119652966,1179.1703296703297,1166.0494505494505,13.687876721023585,8.501210393053423,609.3421052631579,1145.3660287081339,17.389750228599322,15.305235542980817,804.1410256410256,954.3644688644689,18.9690619930217,18.340349974544115,944.0665399239543,880.7889733840304,19.609116357619836,17.17034862695248,1100.6461038961038,771.3928571428571,20.289310694643707,19.38202291649862,794.1983606557377,716.8803278688524,20.98177003643369,18.525527167367937,1046.9270833333333,713.2152777777778,20.192399875209972,18.15967342280228,965.0111111111111,650.1825396825396,21.74808576983389,18.443821381616335,1037.404761904762,525.4131652661065,23.53540017639083,19.30540653042946,714.3613445378152,479.1680672268908,17.777559580656543,17.049768995395805,904.922077922078,455.4480519480519,21.315107440602638,18.40718796799234,873.3366013071895,379.19934640522865,21.06019937140989,18.508603166523542,1087.0899581589958,162.95188284518827,18.63565517958276,16.330075178789926,1240.95703125,133.07421875,19.727651704216715,16.532606644321557,981.9714828897338,34.8536121673003,20.1297714912431,16.65037227294156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121,20,1037.9769874476988,1487.7594142259413,18.383318129633146,16.574347505341315,1193.0485074626865,1465.2313432835822,19.937624970030324,17.209425083738587,1017.0162790697674,1430.6162790697674,17.12008643538495,15.98904340548736,111.09859154929578,1424.4154929577464,15.432169144559905,11.70293336917314,1178.264705882353,1187.6691176470588,15.756938584393636,11.088899681042681,606.2897196261682,1165.1822429906542,17.25868728735564,15.783634774363811,800.5627177700349,989.9041811846689,19.847600785337434,18.452939886770732,944.484555984556,922.418918918919,19.38819501159335,17.000241076601647,1102.665137614679,806.5519877675841,21.146652761238126,19.685526017203927,789.759375,755.440625,21.303439060851915,19.15804456828958,1051.271523178808,744.8311258278146,20.092552574647975,19.139202360900576,964.3716417910448,692.9388059701492,22.18220774538608,19.231407292171642,1037.0658263305322,563.2871148459384,23.0419364786213,19.724863254499027,710.1969696969697,498.16666666666663,18.65724602493241,18.035138362667304,903.5150602409639,495.7740963855422,22.089000873516227,19.133720648155393,868.6024096385543,422.9367469879519,22.206264702487836,19.042105880136504,1090.768,205.24,19.846316972276753,16.04159962833879,1245.163082437276,176.29569892473114,21.363254482245875,16.64197334877099,978.9983050847458,73.24915254237294,20.54043709534446,18.305474221594018,869.8690476190476,24.994047619047706,23.236096163959886,18.426154711790318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122,18,112.52255639097744,1431.7105263157896,14.848155666100144,11.432177860615928,1017.0102040816327,1407.6479591836735,16.09101485785877,15.52853719499777,1177.04,1210.59,13.55082452104757,9.47733901471169,603.3829787234042,1185.5106382978724,16.104491615763276,14.84669779300724,796.9664310954064,1024.97703180212,19.984144878432485,18.0478278665373,945.042372881356,963.9406779661017,18.235658266321337,16.475543425563668,1104.328282828283,841.2777777777778,19.91831245558945,19.014231628277933,785.1822742474916,794.2859531772575,20.695952251000993,18.41453761498734,1054.526717557252,777.1564885496183,19.29031693900722,17.292264664324378,963.6766561514196,735.6671924290221,21.399377613470776,18.857514971649504,1036.3522012578617,600.7295597484276,21.304742894756036,19.013653763357414,902.1775244299674,536.2035830618893,21.244881424238056,18.406795295730475,706.266129032258,516.1209677419355,18.34367071789011,17.221905579652137,863.9576802507837,466.6755485893416,21.832895909000566,18.60816323497485,1094.124,247.41200000000003,19.451896141087936,16.36110682430527,1249.454887218045,219.23684210526312,19.816043080102865,17.123709726047714,976.3475836431227,112.0799256505577,19.465593304977872,17.627065265463735,867.7052023121387,63.61271676300589,22.39993937448671,19.69540707117694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123,18,113.98936170212765,1438.599290780142,15.214812903845408,11.832560730907707,1017.315,1384.67,16.379139095750695,15.566431912357126,1177.2927927927929,1231.0225225225226,15.114825572115373,9.746338728817173,600.0047169811321,1205.438679245283,17.659643974947098,15.298324060861585,793.1460481099656,1060.414089347079,20.911139128535716,17.719374410566843,945.3943089430894,1005.2479674796748,18.21366697146171,17.197389523673547,1106.1748466257668,876.4355828220858,21.75125570570028,19.115945310642637,780.0445544554456,832.9191419141914,20.62150231866969,18.719135955656064,1058.2410071942445,809.9532374100719,19.766816837389207,17.91323958321161,962.9892307692307,778.6938461538462,21.79322225720529,19.023145876344262,1035.517910447761,638.2492537313433,22.190414561005152,19.215542578125245,900.9921630094044,576.6818181818181,21.771748136001023,18.66870739811634,702.1603053435115,534.9503816793894,18.366403252331605,18.1628411107891,859.2155172413793,510.7298850574713,22.623001995442095,19.603882600235732,1097.5794223826715,289.67689530685925,20.476743700540183,17.236523996524202,1253.1377358490565,261.4471698113207,19.812498946354943,17.050637453868877,973.4185185185186,150.95925925925917,20.17592644517599,17.043711342640407,866.458944281525,102.7434017595308,23.2121603296113,18.742839880829532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124,18,115.48581560283688,1444.6560283687943,14.448865769908254,12.462736885726816,1017.520942408377,1362.0340314136126,15.999415843499598,15.176913219086948,1175.1160714285713,1253.1607142857142,15.077775482642565,9.68225932717649,597.1682926829268,1224.0756097560975,17.384758349363008,15.021811383100104,789.4253731343283,1094.80223880597,19.85768056072934,17.201251039946296,945.7259414225941,1046.2154811715482,17.871032406890635,17.033181019127646,1107.711409395973,910.5872483221476,20.872396160308252,18.20583664688902,774.9677966101694,871.4559322033898,20.660972407856928,18.212082377587926,1063.0921985815603,841.854609929078,20.22681515657302,17.780107520965696,962.347619047619,821.5761904761905,21.290120134513465,18.84691136777324,1034.7600619195046,675.2058823529412,21.932919963808235,18.766885566422907,899.585808580858,616.9752475247525,20.841925640381753,18.52822451552241,854.1685878962536,554.5749279538904,22.727906749825483,19.475654950524657,698.2822580645161,553.0120967741935,18.431894002300016,17.178977286065624,1101.1412213740457,332.04961832061076,20.364545855987014,16.407364016564824,1256.809236947791,303.6606425702812,19.483131987519307,16.293208634793455,970.0362903225806,189.42741935483878,19.244345464907777,16.406179075337654,865.3093841642228,141.4032258064517,22.414272985915975,19.392563479120415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125,18,117.54255319148936,1450.2517730496454,13.654351657757708,13.189476192585847,1017.5569948186528,1338.9922279792745,16.18677748346513,15.164984156254032,1175.6884057971015,1272.4420289855072,13.27389855329309,7.019177700569974,594.515873015873,1242.8862433862435,15.781482429642518,15.24624602058714,785.5451127819549,1128.9774436090224,19.271498506396995,17.578958156716013,946.3471074380166,1087.0619834710744,18.12996772207884,17.008292217554793,1109.179180887372,945.9539249146758,20.73716909164039,18.015606860251328,769.5957446808511,909.2056737588653,20.48838260624296,17.527238709961278,1067.762962962963,872.5888888888888,18.759721263578157,18.339071064887737,961.6786833855799,864.4153605015674,21.492683071752662,18.926278004607557,1034.0082508250825,711.6419141914191,20.57876776486953,18.79381535261756,898.2216828478964,657.4482200647249,21.051470629927913,18.70724687723828,848.8439306358382,598.5346820809249,23.14259365828401,19.0524027313201,694.1940298507462,572.0820895522388,18.724782854251835,18.22457168734564,1104.677304964539,374.45390070921985,20.921404474825977,17.168306482620313,1259.9137931034484,346.323754789272,19.819719220217003,16.791360848923244,966.9417670682731,227.79317269076296,19.181438098189986,16.543249869613668,863.5845070422536,180.35915492957747,23.307514989744657,19.386976174261044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126,18,119.81884057971014,1455.840579710145,14.63449579438221,12.16200183225594,1017.7826086956521,1315.7554347826087,15.973791635832592,14.678987324258514,1171.7167832167831,1292.6608391608393,13.786857482257806,13.332806403420516,591.7222222222222,1262.0833333333333,15.99526835022912,14.349802176438695,781.648409893993,1163.005300353357,19.310538582516216,18.70567255326469,946.7796610169491,1127.5550847457628,17.540857857691197,17.14053828837802,1110.6044776119404,980.9179104477612,19.642252413797394,17.41815114098986,764.7007575757576,946.8636363636364,19.411317487639906,17.373374244546145,961.0868852459016,907.4377049180328,21.030107510519446,18.464433624736266,1071.1101694915253,903.4957627118644,18.215718106279652,16.527119286247604,1033.467105263158,748.1151315789474,20.306419416215697,19.055291745657602,896.8961038961039,697.8896103896104,21.093656405479305,18.61682247538234,843.593373493976,642.0120481927711,22.318506823266297,18.929362010897467,690.422480620155,590.0038759689922,18.54350579664495,17.788032419434607,1107.758064516129,416.7795698924731,20.59639900384577,17.266076666588354,1263.951127819549,390.07142857142867,20.315730113224532,16.683501772650096,963.8206106870228,266.3893129770993,19.557836962081968,17.084029634365667,861.5281690140845,219.11690140845076,23.10936193453017,19.585043461284265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127,19,121.88461538461539,1461.623076923077,15.211665611273995,11.064663022086236,1172.3305084745762,1313.1949152542372,11.87724278255711,6.433429744437346,1018.3042328042328,1292.272486772487,15.894343432423579,15.137548845536115,588.9761904761905,1280.8492063492063,16.382791237796287,14.691664915040848,778.211743772242,1197.1405693950178,19.728209395190568,18.168032321661023,947.3275862068965,1167.603448275862,17.479688664232405,16.90602363692324,1112.219696969697,1016.0795454545455,19.014145440552362,17.705014917784847,759.9962686567164,984.4589552238806,19.459951016147578,17.538856493881884,960.3697183098592,950.112676056338,20.520389657095098,17.643241520315765,1074.5493273542602,935.6165919282511,17.33340784711108,16.385371495885177,1032.7288401253918,784.6253918495298,21.367731548592083,19.001027806791473,895.5836012861737,738.274919614148,20.71536984954058,19.1724929737604,838.4842271293376,685.4526813880126,21.38058412292889,18.882783794640456,686.5074074074074,609.4185185185186,19.202719554341037,17.92764089179158,1110.9153846153847,458.96538461538466,20.326997386341006,16.273699505609656,1268.5594795539034,433.58921933085503,20.499704947698216,16.70857993867752,960.9763636363637,305.19818181818187,21.247983069268944,16.477931416064475,859.4108635097493,257.46378830083563,23.50090030057376,19.463120544759384,817.2082152974505,51.737960339943356,23.69637758426108,18.976006653543674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128,19,124.12043795620438,1466.9379562043796,15.121797037617966,11.659446303329545,1169.3666666666666,1332.1444444444444,15.40069765689542,11.40403840434651,586.3730158730159,1298.272486772487,16.478321260928396,14.613645226511396,1018.5051282051282,1269.4179487179488,16.402585364539217,15.13751927742635,774.8243243243244,1230.8320463320463,18.604147089527512,17.738513769306024,947.6829787234043,1207.3425531914893,17.404639350596693,17.199994614106014,1113.8576642335765,1050.8284671532847,19.38296422777174,18.004924403761006,755.9847328244275,1022.1297709923664,18.797660069897773,17.772759536687673,959.6473684210526,992.6473684210526,20.58029264615594,17.66616648441565,1078.9279835390946,967.2201646090535,19.011674924042993,16.27142906342407,1032.0361445783133,821.7620481927711,21.581192037923593,19.61865376097009,894.2585139318885,778.6486068111456,21.03868352067155,19.573805027611048,833.4843260188088,728.5971786833856,21.564768851827704,18.84593724938674,682.7747252747253,627.4230769230769,19.111162318752758,18.19702025924117,1113.926923076923,500.96153846153845,20.314367302475244,16.290218378767523,1273.1178571428572,476.8285714285714,20.31839468856217,17.555189375637646,957.7087542087542,343.4023569023568,21.459032429191655,17.632810880621246,856.9389534883721,296.12790697674427,23.548581125989077,18.608041704649406,816.4755434782609,93.91576086956525,24.175047334058085,19.377498678005082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129,19,126.30740740740741,1472.0703703703703,13.868238465007158,12.504488094628147,1168.5384615384614,1350.9358974358975,13.86797064776698,7.719454336546601,584.0217391304348,1316.2888198757764,14.529079086012699,14.101174839388733,771.5196078431372,1264.6568627450981,18.804578179763535,17.26550888881454,948.3942731277533,1246.7070484581498,17.094952956523272,16.934417014708195,1018.4444444444445,1247.0694444444443,14.07205356439398,13.015618342072946,1115.3781362007169,1085.2060931899641,19.52242658114221,18.24074237680895,751.143137254902,1059.6333333333332,18.846775507679926,17.24740765009692,958.9688644688645,1035.0824175824175,19.743986412939947,17.646080034725134,1083.802752293578,997.0183486238532,16.98830869854141,16.33195570164146,1031.2375415282393,858.5730897009967,20.137782060355025,19.067454552580074,893.004854368932,818.9886731391585,20.516293207212396,19.221709217428447,828.57,771.6633333333333,20.18627913929612,18.951399862085136,678.9624505928854,646.4090909090909,18.135243586678694,17.819961691731283,1116.9007936507937,542.9603174603175,19.58394758091787,16.400754378607587,1277.4429657794676,519.6558935361217,19.300449150636062,17.356321197232276,954.7160278745645,381.29442508710804,20.33428874334777,17.979656613284995,855.0224719101124,334.70786516853923,22.745543266134074,19.937186779623627,815.7219101123595,136.30337078651678,23.43020103470414,19.34782329534627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130,19,128.58450704225353,1476.9929577464789,14.003346228450061,12.966466983676238,1166.1037735849056,1368.5283018867924,12.266844606922554,11.06668331532938,581.5730337078652,1334.6966292134832,15.804019458295599,14.326875253145518,768.2574626865671,1297.7723880597014,19.552496440811133,17.484874120445056,948.7703862660944,1285.637339055794,17.55686647505963,16.911329400645734,1117.1159169550174,1119.4204152249135,20.106596358166065,18.31264841408275,746.4003984063745,1096.7430278884462,18.29757633168586,17.540373228338716,958.2956989247311,1077.3387096774193,19.95823668623403,17.82623618641189,1087.205357142857,1026.7767857142858,17.40492276995144,16.388920788035975,1030.2798165137615,895.3379204892966,21.48092007285719,19.500907138946058,891.7875,859.159375,20.71393863820322,19.69019654149622,823.9585987261147,814.5031847133758,21.222394419624415,18.8538520756451,675.1679536679536,664.9749034749035,18.421147513625545,17.897151171818937,1119.6325757575758,585.030303030303,19.865822044874843,16.9354886719181,1281.6498127340824,562.1704119850187,19.967014934846738,17.026972425140308,951.8733333333333,419.6266666666668,20.389161889159197,18.762604347534,853.7040229885057,373.4224137931035,23.384588087545865,18.980537109151978,815.133423180593,178.5512129380054,23.3975018173259,20.18815625395614,944.2935483870967,23.254838709677415,22.749038578801457,17.360286806276733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131,19,131.0483870967742,1481.758064516129,13.506792393514573,11.742354805885418,1163.9634146341464,1387.7439024390244,14.477821897464198,10.903341575835599,578.95625,1352.01875,15.02019683473406,13.57046193192572,764.7412451361868,1331.3638132295719,19.577973127275683,16.71285102457239,949.4155555555556,1324.308888888889,17.4565794341291,16.43601833344904,1118.88671875,1152.79296875,18.42626286409826,17.754062171286417,741.2768595041322,1133.4669421487604,18.794160863804393,16.426598369160004,957.5783582089553,1119.2985074626865,19.59933199458869,17.446262885933997,1090.56,1057.135,16.659119250508656,15.269726448019053,1029.0709342560554,932.5415224913495,20.396235780141943,18.082749222562928,890.5165562913908,899.3079470198676,20.211457372587567,19.03817544889348,819.5472972972973,857.3783783783783,20.452519688718315,18.465902206480916,671.3986784140969,683.2004405286343,18.11618859348925,15.964751276449066,1122.2949790794978,627.2698744769874,18.821165669765083,16.178693940949618,1285.0564516129032,604.6129032258065,19.07897146075815,16.56256472871626,948.9768683274021,457.76334519572947,19.982126847805226,17.90471001668718,852.5625,412.0625,22.097187190686117,19.366608085464215,814.4511494252873,220.93965517241372,22.57837539897954,19.621851850348744,943.4664429530201,65.10067114093954,21.95980925978146,17.292665197685057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132,19,133.640625,1486.546875,13.834284613515115,11.82205594354294,1162.215909090909,1406.2272727272727,14.052863011421403,8.390427437692466,576.7555555555556,1368.4888888888888,16.04349447191826,14.275209062269605,761.4411764705883,1363.7627450980392,19.01688865548722,17.095521234747846,950.0851528384279,1362.622270742358,17.736772573906872,16.46815569612939,1120.5187969924812,1186.1917293233082,18.83472113508781,18.00578619717691,736.3888888888889,1169.4285714285716,19.029839054456232,16.91431342242924,956.9875444839857,1161.076512455516,19.90627460580287,17.995648664133835,1094.3347826086956,1087.904347826087,17.935619595828367,16.35874911437555,1027.9155405405406,969.3783783783783,21.060910204305223,17.890982585089724,889.3122866894198,939.3941979522184,20.10803500822937,18.586275571316293,815.1051779935275,900.3737864077669,21.380699162416516,18.40430972547641,667.74,702.4,18.23279561592493,17.457249612350452,1125.3461538461538,669.5923076923077,19.277589056437616,17.195200353607483,1288.5570342205324,647.7395437262358,19.231081259139696,17.445883930537182,946.0338078291815,496.06939501779357,20.16474364671623,17.769767690791127,851.1786703601108,450.64958448753464,23.19428851823797,19.819223789839125,813.8474801061008,263.4045092838196,24.140242189251605,19.893579039597967,942.4617834394904,107.10509554140117,22.664364576676185,17.64437421139365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133,19,135.86,1490.86,13.779084225902361,11.58367980805272,1160.4159663865546,1422.6008403361345,14.905960221815533,10.39346227579385,950.8094170403588,1400.553811659193,17.521223665137562,16.227719543580314,758.0330578512396,1395.8223140495868,18.278499650274888,16.880286033498965,574.5441176470588,1385.7720588235295,13.317987836515185,12.993366260074447,1121.9163265306122,1219.1734693877552,17.77734896158392,17.572036293020897,731.7008032128514,1204.925702811245,18.55667471911038,17.109870736787034,956.3007662835249,1202.595785440613,19.261616539047928,17.275139586535175,1099.0291262135922,1117.0776699029127,16.88154659833901,15.552928357967136,1026.8148148148148,1005.4,19.189970900232893,17.92533964768048,888.0848375451263,979.3231046931407,19.434362275990644,18.143039370277858,810.744827586207,943.3551724137931,20.69224939716877,17.88078221316984,664.1724137931035,720.3318965517242,17.788529685826727,16.632511748093524,1128.332669322709,711.6434262948208,18.682409625417726,17.14686972195167,1292.640562248996,691.3112449799197,19.59963515656338,16.20340864730938,943.0180722891566,534.1385542168674,18.849997637872598,16.841206939247275,849.4340974212034,488.88681948424073,22.65447720596747,19.62810211177075,813.4005681818181,305.76988636363626,23.17526609318587,19.33771114950693,941.5966666666667,149.02999999999997,21.982780496409344,17.37450576377856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134,20,1157.0583333333334,1440.1416666666667,12.849524579107115,11.971389331876495,951.3744588744589,1437.9502164502164,17.687290273489626,16.665605240712956,754.6780303030303,1427.8674242424242,18.759425363230626,17.93148199003925,572.3083832335329,1403.38622754491,15.681044817219355,13.570576787075048,1123.4246031746031,1251.9404761904761,18.17871096704888,17.654249845839615,955.5551470588235,1243.6985294117646,19.660574398929135,17.63402968369643,727.6490196078431,1240.6568627450981,18.868314240253405,17.22032735711555,1102.948113207547,1145.1556603773586,16.72712701741118,16.129160609188368,1025.9102564102564,1041.3131868131868,19.15444880049548,18.160720891045663,886.9647887323944,1018.9401408450703,20.09784593068669,17.990591806514878,806.0822368421053,986.625,21.06376411110379,18.377951702646172,1131.3410852713178,753.7635658914729,19.328193939906928,17.033663586457937,660.556768558952,739.0065502183406,17.84202685548009,16.348370473545135,1296.865019011407,734.1425855513309,19.72002726348057,16.9977047736003,940.276923076923,572.0653846153846,18.70949900895713,17.730830187600517,847.2648648648649,526.9783783783784,23.336686683877506,20.22465544644747,813.0218579234972,348.18579234972685,23.466705247380922,19.876386484133995,940.6619047619048,191.02380952380963,22.55914673206479,17.791809393302607,907.452,27.491999999999962,48.938243868073165,21.242906245983963,1015.1510067114094,27.073825503355692,20.745343775598403,18.296517497608907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
