FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23,MidPointX_24,MidPointY_24,Length_24,Width_24,MidPointX_25,MidPointY_25,Length_25,Width_25,MidPointX_26,MidPointY_26,Length_26,Width_26,MidPointX_27,MidPointY_27,Length_27,Width_27,MidPointX_28,MidPointY_28,Length_28,Width_28,MidPointX_29,MidPointY_29,Length_29,Width_29,MidPointX_30,MidPointY_30,Length_30,Width_30,MidPointX_31,MidPointY_31,Length_31,Width_31,MidPointX_32,MidPointY_32,Length_32,Width_32,MidPointX_33,MidPointY_33,Length_33,Width_33,MidPointX_34,MidPointY_34,Length_34,Width_34,MidPointX_35,MidPointY_35,Length_35,Width_35,MidPointX_36,MidPointY_36,Length_36,Width_36,MidPointX_37,MidPointY_37,Length_37,Width_37,MidPointX_38,MidPointY_38,Length_38,Width_38,MidPointX_39,MidPointY_39,Length_39,Width_39,MidPointX_40,MidPointY_40,Length_40,Width_40,MidPointX_41,MidPointY_41,Length_41,Width_41
140,34,1233.8565891472867,1401.3139534883721,13.400272691143275,12.378377550107803,942.21875,1323.725,16.20131675241522,12.686280403960415,722.5053191489362,1243.4521276595744,16.918026257294393,14.317028645690396,1583.335616438356,1232.3013698630136,14.827667811245787,12.783012955328907,1156.9959016393443,1214.1065573770493,18.719004378720207,16.701051806761964,1247.9529914529915,1203.5085470085469,13.153691219114114,11.402666561448354,1190.358407079646,1196.703539823009,17.779328833154196,16.317924680138145,668.4389312977099,1181.6297709923665,15.480807061194689,10.918864467267031,1257.3758620689655,1149.251724137931,14.100414474609925,13.233212284384834,1728.2081712062256,1126.2898832684825,19.888332942909074,16.509989579322898,1007.3483146067416,1106.,15.845916439340849,14.43464656928188,964.875,1036.835,17.059376630502893,15.088143324433673,1537.9863387978141,969.4344262295082,16.49562197237088,14.281240090428879,1647.3755186721992,904.7489626556016,19.18487969834546,16.122827176408446,1125.9920634920634,820.0291005291006,17.010490723993282,14.201276953616604,1159.8006535947713,816.2385620915032,15.276907990583165,13.07986010514639,421.04491017964074,812.4880239520958,15.751719693206033,13.625166725326798,630.15,775.0055555555556,16.646576071211193,13.90275392984335,1501.7199170124481,693.3174273858921,18.994507785211596,16.232525834410485,1308.75321888412,692.1051502145923,19.91914826361093,15.048385131540899,355.31909547738695,684.3743718592965,17.243658272592125,14.818523883134166,1248.5514285714285,648.0542857142857,15.272874425414122,14.678209611453877,908.2566137566138,605.3624338624338,16.297561664768814,14.920468637872853,1081.8317757009345,596.9626168224299,18.124331646528773,15.093657556319007,819.1666666666666,545.050925925926,18.943130940050743,14.775028939882828,1249.0817307692307,471.6394230769231,17.662431628028845,15.120205341757831,805.303738317757,380.9953271028037,18.438357103274978,14.931903477424076,1033.8432835820895,328.7587064676618,17.66920079780387,14.670754595524482,2119.28102189781,322.2226277372263,14.147511953328308,12.39301994291495,736.518691588785,313.7803738317757,17.842569464593165,15.344210428866662,1015.6165048543689,288.3980582524273,19.01541849020971,13.986516529717605,1424.0615384615385,235.52307692307681,13.705564321891782,12.156508622328982,758.0689655172414,166.83908045977,16.11820188277252,13.817797849688175,1153.3863636363637,88.99242424242425,13.544418588431105,12.518180044283763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141,34,1232.1846846846847,1435.7162162162163,12.744963588346353,11.120232208030643,942.0655172413793,1361.6172413793104,16.053009316981765,11.655923769994251,721.3081395348837,1279.4883720930234,16.354818547120065,13.62362648323505,1584.010344827586,1268.0448275862068,15.305521551076794,12.17446058065919,1157.4446808510638,1253.968085106383,18.386951535765288,16.401850821460602,1245.1326530612246,1238.5,12.339211282066442,10.159597315981829,1190.195652173913,1232.2342995169083,17.544619253077474,15.338684064188303,667.556,1216.788,14.257015630994639,11.31513257976126,1257.446153846154,1185.6692307692308,13.358220962185925,12.595765849713214,1729.9957264957266,1164.4700854700855,18.974559148227204,15.806069617072774,1008.2577639751553,1143.4689440993789,15.037836766182126,13.830917337263934,966.6450777202073,1074.6917098445597,17.13728003674067,14.491742174422525,1540.1781609195402,1006.5229885057472,16.160979117757943,13.835096157124717,1649.5590717299579,945.0864978902954,18.803277409114145,16.12921301135474,1126.2045454545455,859.4318181818181,16.569636709011835,13.570478367877131,1158.731884057971,853.4710144927536,14.382684998506127,12.306624720665907,417.44303797468353,851.1645569620254,15.673640126592431,12.987966336681827,627.953488372093,812.2325581395348,16.29685201570452,13.55526564110972,1503.6497797356828,733.4162995594713,19.137537669717684,15.247066718731777,1308.5,731.1090909090909,19.34093353620974,14.644628689456416,351.09562841530055,724.275956284153,16.52864015523241,14.14742699218752,1249.3,688.7971428571428,15.393310078880226,14.560578478610328,906.9659090909091,644.4545454545455,16.02715662385235,14.173806104223594,1080.3585365853658,634.4170731707317,17.55082847282838,14.945320005077823,817.6111111111111,583.2866666666666,18.189715533186803,15.931369689382262,1249.2208121827412,511.1345177664974,17.233040694428,14.683924347757726,804.3,419.8904761904762,18.156292477034263,14.866804564381313,1033.6182795698924,363.247311827957,17.508554768957538,13.796941169466168,734.0233644859813,355.3504672897195,17.594474050092405,15.607712782166866,2126.9409448818897,352.13779527559063,14.948404968216375,10.88796550836804,1015.0970873786408,328.7330097087379,18.468520718322818,14.381455753035358,1425.5901639344263,272.5081967213114,13.405140516870231,11.581807859601826,755.3271604938271,206.65432098765427,15.556924243923508,13.340262323045586,1153.876923076923,128.11538461538453,13.298064835773863,12.504704133633423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142,35,1230.4224137931035,1470.0172413793102,12.85916590516788,11.593224358835952,941.7215189873418,1399.4177215189873,15.913631054050082,12.809791107343925,720.378612716763,1315.4942196531792,16.711394779832837,13.40116628691225,1584.6273885350317,1303.3343949044586,15.946685125745176,12.712838089272612,1158.0338983050847,1293.6906779661017,18.575414762833365,16.305804954310574,1242.9786324786326,1274.0897435897436,12.917764478446175,11.595916463288624,1190.2121212121212,1267.641414141414,17.002832195399012,14.88288167940229,666.5461538461539,1251.5692307692307,13.413617835407353,12.3547970607289,1257.2291666666667,1222.0902777777778,14.265759897626884,13.019885388547559,1731.568669527897,1202.989270386266,19.232113806903993,15.54024299154803,1009.435294117647,1181.2882352941176,15.246194301941184,14.287538868535492,968.7551020408164,1112.6734693877552,16.892059963088627,14.889830082958612,1542.4222222222222,1043.4166666666667,16.39024001586733,14.093218143999577,1651.9463519313306,985.3927038626609,18.51888146024269,16.11909029955526,1126.6851851851852,898.7037037037037,15.739329451100627,13.148690006845099,414.5406976744186,890.0290697674419,16.462759846268217,13.413212172959543,1157.658273381295,891.1330935251799,14.506005245019725,12.329974569487165,625.813829787234,849.4574468085107,16.81806941960841,14.299787154311726,1505.1206896551723,773.6336206896551,18.814052543366845,15.750061057921343,1308.2236842105262,770.3070175438596,19.64061893858025,14.976256358985177,346.79347826086956,764.3532608695652,16.58475031395866,14.209824749288808,1249.78125,729.609375,16.308461990534727,15.077368346408601,905.8064516129032,684.1075268817204,16.417513880229077,14.512997843883962,1079.0023474178404,672.1807511737089,18.388573728350877,14.87110415722687,816.3873873873874,621.2972972972973,19.241345879331668,14.882434799093328,1249.1596858638743,550.7251308900524,16.807222248793604,14.581237276749853,803.148401826484,459.18036529680376,17.962565296185666,15.553658555991818,1033.6044776119404,398.93283582089543,17.58606159639611,14.67376682551754,731.5550458715596,397.0825688073394,17.94838776523596,15.570220264598664,2134.549645390071,382.0886524822695,15.454737510185948,11.63968898012637,1014.3622222222223,369.33555555555563,18.283627220053383,15.77323057710805,1425.9881889763778,310.4133858267717,13.187131449889051,12.33365445284902,752.536809815951,246.73926380368107,15.654449048522032,13.376587989461855,1154.5307692307692,166.63846153846157,13.470237208391,12.359364586483824,948.2329545454545,28.954545454545496,16.623771060229227,13.618963451347959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143,34,941.6907894736842,1436.6644736842106,15.900212423391384,12.305737171283265,719.7647058823529,1351.0176470588235,16.090593326062773,13.52173452945889,1585.1944444444443,1338.0347222222222,14.999192140614936,12.272824815667958,1158.7314410480349,1333.2423580786026,18.359504446614185,16.013527661535136,1240.765625,1308.609375,13.648370264791625,12.037511230115294,1191.1158192090395,1302.7994350282486,16.29492746132343,13.881301776298637,665.73,1285.34,12.098454174042576,10.600538033448677,1257.0179856115108,1258.3129496402878,13.889968947997554,12.801760678869691,1733.1126126126126,1240.9414414414414,18.92470789314124,15.110804035961094,1010.753164556962,1218.5379746835442,14.638845292926023,13.89827283124878,970.6832460732984,1150.3586387434555,16.73870493574602,14.612825847614136,1544.5416666666667,1080.0714285714284,15.872945214091626,13.656926022023962,1654.3434782608695,1025.182608695652,18.475329857556215,15.972725852325466,1127.0977653631285,938.4441340782123,16.480118636553893,13.875807009926215,411.2470588235294,928.6647058823529,16.057366960395107,13.519387496167477,1156.1546762589928,928.8525179856115,14.524254300941829,12.310087227541567,623.6358695652174,887.1521739130435,16.507902313114858,14.262958243499781,1506.7251082251082,814.1926406926407,18.63679582689613,15.875909917048807,1307.7252252252251,809.3558558558559,19.349728950193438,14.809686338846905,342.3918918918919,804.2675675675675,16.64288195919151,14.20224015618645,1250.0133689839572,770.2700534759358,16.6545447857352,14.359842594123041,904.625,723.4318181818181,15.666070491126408,14.393017269178147,1077.7243902439025,709.7780487804878,18.02452551686867,14.645759674438912,815.1190476190476,658.7095238095238,19.083708965796927,14.14035210939588,1249.355614973262,590.3235294117648,17.23263481462501,14.002336856442504,801.9532710280374,498.29439252336454,17.84623285422147,15.337227616315062,729.3703703703703,438.9351851851852,17.630617030774467,15.708316021220542,1033.467213114754,433.94262295081967,17.298420820816933,13.577372228826167,1013.9866071428571,409.58482142857133,18.208933305190325,15.900212677610735,2142.271186440678,410.54237288135596,13.61085765497818,11.16502562544336,1426.4918032786886,348.2459016393443,13.708718416012202,11.43567285726863,749.9409937888199,286.8540372670807,16.06033657948617,12.95589961058669,1155.281512605042,205.4579831932774,13.305180727313822,11.678981922566344,946.4597701149426,69.02298850574721,16.751195004346428,13.40637651931133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,35,941.453947368421,1473.5394736842106,15.84548520380643,12.333892016908544,719.0882352941177,1386.6470588235295,16.428353249777256,13.319284032844706,1159.1893617021276,1372.363829787234,18.714560813331133,16.148022803245162,1585.8115942028985,1372.2971014492755,14.734973651520777,12.10229369299907,1238.8834586466166,1343.2293233082708,13.660680850535257,12.479004682753635,1191.5457142857142,1337.3914285714286,16.134650794069927,13.873700817217603,664.9050632911392,1318.6645569620252,11.196356626639313,9.32063588562193,1256.6654676258993,1293.7158273381294,13.964223703349528,12.787857951078495,1734.5372093023257,1278.9186046511627,19.06914741342473,14.588221459494376,1011.8818181818182,1255.7484848484848,15.169284441595801,13.89406561451296,972.5802139037434,1187.933155080214,16.370257192319425,14.69441392965914,1546.9561403508771,1116.6812865497077,16.656485276557277,13.43357818572142,1656.581081081081,1064.6216216216217,18.006844911797387,15.94435611005988,1127.8473684210526,977.7631578947369,16.646226503252237,14.594564568618532,408.0092024539877,966.9110429447853,15.60123741012212,13.426730933823462,1155.320143884892,966.2410071942446,14.285293971829036,12.504157576519805,621.8722222222223,924.4333333333333,16.291832418913202,14.221246455744899,1508.1200873362445,855.150655021834,18.425326924487738,16.032741887833925,1307.2399103139014,848.4282511210762,19.38060634051254,14.8770306123076,338.43684210526317,844.2052631578947,17.71729375280922,13.731698800154513,1250.46875,811.203125,17.30478957124632,14.202176240922302,903.4162011173185,762.9078212290502,15.769858708242415,14.709917920213606,1076.5240384615386,747.6971153846154,17.869426822353248,14.937522919069304,814.08,696.415,18.35706502540897,14.187324048350602,1249.7135416666667,629.9947916666666,17.739822124357357,14.047016632507423,800.7350230414746,537.5230414746544,17.862432588851075,15.509911773048774,727.0115207373271,480.78110599078343,17.829105458849597,15.65260397147778,1032.7622950819673,469.2814207650274,17.16344532126499,13.708483502256307,1013.2828054298642,449.96606334841636,18.198116568590944,15.809418188386239,2149.40977443609,440.890977443609,15.043331701722806,11.310797370938385,1427.2028985507247,386.1159420289855,14.408972033402721,12.271113343669779,747.1855345911949,327.24842767295604,16.394837078707386,12.589728970488757,1155.6929824561403,244.55263157894728,13.558330077488717,11.009800136809616,944.75,109.24431818181824,16.79861723459039,13.491968544436702,1156.56432748538,13.82163742690068,15.949646038780443,13.791416249071817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145,34,718.4883720930233,1421.5639534883721,16.171654518127312,13.704208655490188,1159.8247863247864,1411.2478632478633,18.563875900078422,16.18146962275491,1586.3538461538462,1406.3384615384616,13.70875836484684,12.187757110485192,1236.5148148148148,1377.7444444444445,13.983728007874012,12.369595832944071,1190.9021164021165,1372.2883597883597,16.427124095037627,14.736818157720878,664.2179487179487,1351.8205128205127,11.291594618646801,8.935311909689512,1256.421875,1328.515625,13.444578149609619,12.273620324869087,1735.942857142857,1316.4,18.98284152570409,14.335153489558087,1013.1603773584906,1292.367924528302,14.905021149424602,13.733034922341746,974.6978609625669,1225.0775401069518,16.59698085269217,14.389148350070307,1549.1036585365853,1152.9817073170732,16.25818290524995,12.957023465695627,1658.7941176470588,1104.0203619909503,18.237171286067582,15.589949995910404,1128.0243243243244,1016.4783783783784,16.64260197188638,14.381720340626234,405.2484662576687,1005.2116564417178,15.869199067003319,13.205694167729,1154.3689655172413,1003.5896551724138,14.126645789223694,13.12775676389048,620.1467391304348,961.945652173913,16.60438617394717,14.273355239933414,1509.5704845814978,895.6762114537445,18.550144705065193,15.732999978487255,1306.9558139534884,887.546511627907,18.9328694690745,14.706165357754422,334.33937823834196,884.2150259067357,17.8017084006053,13.918284049804308,1250.8096446700508,852.2055837563452,17.473683661964895,14.390252137494329,902.0897435897435,801.874358974359,15.980601868317212,15.632738736457485,1075.2794117647059,785.3088235294117,18.158286723077502,14.380391316802797,812.7447916666666,732.96875,18.02183978070011,13.723054757997481,1249.840206185567,669.4845360824743,17.771578951442866,14.078053847365867,799.647465437788,576.3248847926267,17.92875720032181,15.496911392799733,724.3564814814815,522.3935185185185,17.71984158197539,15.60199238234409,1032.4398907103825,504.27595628415304,16.654800732590903,14.03692849840513,1012.8519313304721,490.1738197424893,19.126220833250034,15.782230399590777,2156.36013986014,470.6538461538462,15.634932508265067,11.7171148296483,1427.6223021582734,424.1330935251799,14.423177184440679,12.456381611537369,744.7546583850932,367.61180124223597,15.911389306322146,13.077885056753496,1156.3938053097345,283.9424778761063,13.471767666304387,10.924286939481432,943.2052023121387,149.67919075144505,16.551839783167665,13.515757927647064,1156.3969696969698,52.33030303030296,15.74049295675102,13.528653533104581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146,35,717.7254335260116,1456.078034682081,15.98849633839028,13.891015802689601,1160.4342105263158,1449.9254385964912,18.113108632648775,16.14525855598992,1586.4032258064517,1439.483870967742,13.993501499842544,11.445333174088544,1234.2596899224807,1412.0271317829456,14.24495804787366,11.731742463730217,1190.490099009901,1406.5346534653465,17.40785956396593,14.947932720946458,664.0113636363636,1385.1136363636363,12.006138048000738,9.648757274434068,1255.876,1363.076,14.234728938580119,11.442117812937884,1737.3258706467661,1353.415422885572,18.21662656501686,14.296529241993044,1014.4936305732484,1328.563694267516,15.278112881535883,13.154314854970336,976.703488372093,1261.639534883721,16.24903789692419,13.551601019561717,1550.8416149068323,1188.8664596273293,16.153618013179397,12.82035494134644,1660.8561643835617,1143.0205479452054,17.87696578617422,15.710961482538295,1128.247191011236,1055.3033707865168,16.404778715939983,14.138377338152463,402.41011235955057,1043.0337078651685,17.013428865728905,13.463735982107178,1153.3108108108108,1040.5608108108108,14.186718479253717,13.305040009148394,618.5182926829268,998.8292682926829,15.989791889172846,13.179850942534046,1510.9489795918366,936.8755102040816,18.836741810581557,16.76310922873151,1306.4301310043668,926.9759825327511,18.648067742588097,15.799667152557387,329.9816753926702,923.9607329842931,16.87753353668927,14.606119059140397,1251.131868131868,892.8846153846154,17.499568484213803,13.32597276581665,900.8197969543147,840.9467005076142,16.249123299225737,15.585036227624089,1073.9198113207547,823.6132075471698,18.138398702900247,14.99094024987891,811.0673076923077,771.1826923076923,17.031800684777792,15.677142437950868,1250.0130890052355,709.1806282722513,17.086875503083846,14.325892527598786,798.5414746543779,614.905529953917,18.148024015617406,15.30788826408735,721.947619047619,563.9619047619047,17.523649258147998,15.377699571621593,1032.0132275132275,539.6798941798942,17.030695078532702,14.375019451094202,1012.2533632286995,530.2757847533633,18.840778352895857,15.389149151686869,2163.675925925926,499.5277777777778,13.736243764847446,10.13212290208341,1428.1923076923076,462.28461538461534,13.759697204020913,12.139503185360848,742.1,407.8878787878789,16.37870505624104,12.93835864573194,1156.9596774193549,323.45161290322585,13.181539531070426,12.170415930258486,941.6436781609195,190.0689655172414,17.016417115916656,13.22878192709451,1156.2467532467533,90.68831168831161,15.661327240363036,12.787451509199027,858.7333333333333,30.18888888888887,16.293144035734347,14.168130665921252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147,36,717.2303370786517,1490.561797752809,16.462453241915963,13.8640715017465,1161.1694915254238,1488.1525423728813,18.606302595731258,16.250913910929544,1585.7808219178082,1472.9383561643835,14.788900633018976,12.65642214676116,1232.1259541984732,1445.6374045801526,14.344943293843757,11.71361067173876,1190.4447236180904,1440.5753768844222,17.728412429329016,14.517214882139728,663.8193277310925,1418.7268907563025,14.046055033287866,10.836494578406835,1255.6239669421489,1397.7148760330579,13.98827937550238,11.171300433261361,1738.2939698492462,1390.2587939698492,17.812462001135035,14.348869527042904,1015.4938650306749,1364.3895705521472,15.350964031770266,13.643310322052285,978.8216374269006,1297.96783625731,16.682967880593964,13.097289192276651,1552.7899408284025,1224.405325443787,15.892655901873704,13.592335823649835,1662.9429223744291,1181.7739726027398,17.99511752751733,15.581873758032978,1128.7063492063492,1094.473544973545,16.17693661659142,15.075312187129187,399.39142857142855,1080.6371428571429,16.33157658110817,13.738426307106918,1151.948051948052,1077.1038961038962,14.459590149192241,13.631626749077652,616.7941176470588,1035.858823529412,15.8859097357807,13.70292633730941,1512.5,977.4012345679013,18.97108311241189,16.389534126754775,1306.0836734693878,966.2551020408164,19.018924521991696,16.47857954272964,326.020202020202,963.8484848484849,16.491949823308435,15.367726056466072,1251.6818181818182,934.1767676767677,17.728558342284785,14.32461507422892,899.6094527363184,880.405472636816,16.41302239316207,15.776090007148117,1072.6609756097562,861.4707317073171,18.17496330729717,14.519741048138359,809.5346534653465,808.9059405940594,17.521014853406328,14.763542286514403,1250.243842364532,748.8940886699507,17.434986912205954,14.89383667914905,797.2260273972603,653.6735159817351,18.534741256051895,15.186656884325583,719.4190476190477,605.6285714285714,17.617922961425922,15.28713808987066,1031.7780487804878,574.3341463414635,17.69057004447463,14.856083599027642,1011.5833333333334,570.3201754385965,19.565103678451816,15.079298210395448,2170.8525179856115,529.7589928057554,14.83957756841748,11.963021672710935,1428.9285714285713,500.015873015873,13.676175145668374,11.879837446016813,739.1206896551724,448.21264367816093,15.940554445915325,13.979447390718256,1157.5827067669172,362.4924812030076,13.81709828797115,12.380557164950648,940.125730994152,230.40058479532172,16.698420827636937,13.302714066157401,1156.355421686747,129.367469879518,15.72601850354519,13.617131330516958,857.5220994475138,67.24585635359108,16.344593054379008,14.165977491240673,1412.357142857143,21.253246753246685,15.735261244276286,12.551589013633158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148,34,1230.1446280991736,1478.7231404958677,13.716414636854998,11.324720181065297,1190.7565445026178,1474.458115183246,17.201018704537322,14.267704966826834,663.0701754385965,1451.719298245614,14.25593249358754,10.29686315791289,1255.4174311926606,1431.5550458715597,13.602440273709561,10.304960111248164,1739.4635416666667,1426.9010416666667,16.634665423660973,14.731823428233008,1016.5933333333334,1400.3,14.45567884089553,13.281088238711488,980.8625,1334.34375,16.513842515227488,12.413697288973408,1554.5132450331125,1259.5397350993378,14.931102854597656,12.99519750537599,1664.7405660377358,1220.1792452830189,17.78075461033654,15.34966769727811,1128.7298850574712,1133.1781609195402,16.18111723951221,13.807864067064513,396.9491017964072,1118.248502994012,15.546270829022083,13.70397473465224,1151.1413793103447,1113.3620689655172,14.355133821552577,12.946936512934426,615.3789808917197,1072.5891719745223,15.257498917724297,13.24415645030044,1514.2379912663755,1017.8537117903929,18.542185813208174,15.779728746381641,1305.853982300885,1004.9469026548672,18.885391053501827,15.46391761367466,321.94943820224717,1003.0112359550562,15.809782044290637,14.483892734263597,1252.4574468085107,974.6170212765958,17.973774645770597,13.492851850450307,898.6336898395722,920.1042780748663,16.452265805798053,14.616191470067083,1071.4444444444443,899.1055555555556,16.793027020380922,13.76589708319442,808.6534391534392,846.9656084656085,17.419255674486262,13.896988561415894,1250.4035532994924,788.2664974619289,17.459513127005888,14.439512626676722,796.1359447004609,692.7672811059908,18.31184748481719,15.12079498348321,716.9764397905759,647.2801047120419,17.052741957335655,14.48026214890439,1010.8824884792626,610.13133640553,19.35476872744141,14.570096129868304,1031.425,609.555,17.602390369209097,14.667564668000383,2177.404411764706,559.4926470588235,15.41013044960148,11.252382628598406,1429.1727272727273,537.8636363636364,13.143697479160336,10.705783254330866,736.387573964497,488.405325443787,15.459583332091112,13.98875344110755,1158.2633587786258,401.91984732824426,13.489172252524952,12.473083291298163,938.5736196319018,270.8926380368098,16.463586958914874,12.836561879802078,1156.4024390243903,167.85975609756088,15.648005618333844,13.57327933257902,856.3192771084338,104.66265060240971,16.03640035204192,13.371748976391507,1411.7887323943662,56.704225352112644,15.205428198893395,12.066924399229338,1111.7658959537573,37.23410404624269,16.098712499186153,13.99348383064991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149,34,662.9333333333333,1484.6083333333333,14.522332884683989,10.666597022052999,1255.076923076923,1465.446153846154,13.802828642088215,12.104135126378207,1740.673076923077,1463.4423076923076,17.49557102388076,15.246290474950563,1017.8548387096774,1435.8741935483872,14.54449657357231,13.617688054663335,982.5532544378698,1370.7721893491125,16.670967065156244,13.106601356732824,1556.4570552147238,1294.8435582822085,15.479102072644059,13.46300042315724,1666.6363636363637,1258.4454545454546,17.838359139476847,15.812325490765724,1129.42,1171.7171428571428,16.03009564931357,14.046730784020799,394.35093167701865,1155.5683229813665,15.495444403073897,13.309786378069562,1150.0424836601308,1149.1666666666667,14.124310972831038,13.819723791823183,613.6578947368421,1109.1023391812864,15.664736709778577,14.008033320727986,1516.1324786324785,1058.1794871794873,18.792495913797325,16.03504788381424,1305.1946902654868,1043.4380530973451,18.954845546906643,15.36378738466959,317.7315789473684,1042.4263157894736,16.907668033262635,14.375657033318264,1253.348167539267,1015.1178010471203,17.534213286630585,14.094752646790802,897.3756218905472,959.4751243781094,17.324647802124613,14.865806200384876,1070.4073170731708,937.4121951219512,18.04188204182965,14.59453414643536,807.6601941747573,885.2233009708738,17.89587013942403,14.761709412329557,1250.5607476635514,827.9205607476636,18.052828898565757,15.212845949620764,795.0089285714286,731.7633928571429,18.390037212352492,15.544253423421683,714.4019607843137,688.9901960784314,16.933434723382533,15.44901586007582,1010.2935779816514,650.1376146788991,19.376622627607745,14.620655416825336,1031.0801886792453,644.25,18.219722454906552,15.13446522427795,2184.181818181818,589.1969696969697,14.42338785661483,11.683885219840278,1429.6007751937984,576.4147286821706,13.961536759297317,11.850087294963785,733.8591160220994,528.2790055248619,16.317813610393646,14.242187826155892,1158.7222222222222,441.34444444444443,13.859955098076458,12.556181508007143,936.6885714285714,311.29999999999995,17.342026454081285,13.05940384052907,1156.3379888268157,206.2765363128492,16.370378436034187,14.172860823282793,854.8908045977012,142.20114942528744,16.597956263575156,13.61509609451606,1411.3026315789473,92.36842105263167,15.79196821915082,12.38963019792079,1111.661111111111,71.29999999999995,15.759151667966515,14.658120504714077,1443.357142857143,34.15079365079373,13.530141188057668,11.97048655087522,1050.404761904762,16.537037037036953,16.645054578431075,14.635698033208714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
