FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23
148,5,1125.0930599369085,1344.0552050473186,20.262565864268375,19.976439505347194,799.9985507246377,1061.4188405797101,21.504840144291204,20.437218631676295,1119.0862068965516,720.3247126436781,21.865211369788952,20.276614501277756,902.8820224719101,295.34550561797755,22.04516598572506,20.573010424137536,1087.53125,284.93181818181824,21.54109497649554,20.82241677207824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149,5,1124.5225806451613,1382.8419354838709,20.051530031175943,19.730584809265434,799.1017699115044,1102.5796460176991,21.30306333328262,20.271626270290884,1118.3879056047197,760.7271386430679,21.22436885882153,20.371576463418187,901.2875354107649,337.1515580736543,21.576107645502702,20.884124941424403,1086.5951008645534,326.9466858789626,21.886221045251478,20.24309685617976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150,5,1123.9890282131662,1421.3275862068965,20.535395846605304,19.814228880888802,797.9882352941177,1143.7088235294118,21.30786031961277,20.33495640323999,1117.7628571428572,801.2857142857143,21.64763203805635,20.614207370458466,899.936974789916,379.02941176470586,22.117716581193797,20.56637343260305,1085.5980392156862,368.8949579831933,21.654765161896844,21.01289932449969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151,5,1123.5065789473683,1459.546052631579,20.018806896446772,19.359537488597503,797.1796407185628,1184.5898203592815,21.173589888568745,20.116222756530462,1117.0131964809384,841.9017595307918,21.335436708335845,20.37038992052157,898.6181556195966,420.77377521613835,21.405937461880352,20.67408954490306,1084.765306122449,410.9810495626823,21.58958363272456,20.270184612436235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152,4,796.3053892215569,1225.2904191616767,21.184144894241673,20.116603500384503,1116.357938718663,882.5863509749304,22.246323253743952,20.58290819583542,897.2372881355932,462.83898305084745,21.933003297167023,20.56876224216602,1083.8511235955057,453.07584269662925,21.89237317456572,20.72416027626854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153,4,795.5311526479751,1265.6713395638628,20.795141679380116,19.68914697437424,1115.7287390029326,922.8782991202346,21.501002242817588,20.217858755141332,895.9854651162791,504.7063953488372,21.405101343525192,20.468283394459966,1082.9942196531792,495.17630057803467,21.433567333243392,20.592109710029206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154,4,794.9627329192547,1305.9627329192547,20.512522874917906,20.04000749661377,1115.0706214689264,963.3728813559322,21.911432504868532,20.58529015463252,894.6529745042493,546.627478753541,21.61689635889355,20.81338925632114,1082.012676056338,537.3056338028169,21.84352652830165,20.7289639420186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155,5,794.2358490566038,1345.7893081761006,20.624752521720332,19.676323209459706,1114.5884955752213,1003.4174041297936,20.97994411979823,20.609226850593707,893.3377581120944,588.4734513274336,21.198000851310944,20.42397065704511,1081.0714285714287,579.3075801749271,21.29553769038651,20.538971717545436,1010.7832369942197,33.390173410404714,21.67683235618347,20.34023311098963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156,5,793.6671826625387,1385.5990712074304,20.982649247800463,19.64618246399737,1114.0247813411079,1043.567055393586,21.440107696852447,20.387665950705202,892.0775862068965,630.6149425287356,21.46842652332246,20.65800046303144,1080.2621776504297,621.4169054441261,21.367068854410583,20.82242404030499,1009.7275280898876,74.75842696629206,21.885613369797692,20.75376054088003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157,5,793.3846153846154,1425.1891025641025,20.456468892506994,19.470662047844822,1113.5357142857142,1083.5357142857142,21.387783478969087,20.06057485305364,890.8699421965318,672.635838150289,21.315737878198988,20.69733810238281,1079.3982558139535,663.5552325581396,21.475882017228212,20.427181052772095,1008.769340974212,116.3022922636103,21.69494028529281,20.545613547141848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158,6,792.9873417721519,1464.3955696202531,20.50507061224994,19.663574534351735,1113.0838323353294,1123.4041916167664,21.218770661750284,20.075791193072995,889.5906432748538,714.5877192982456,21.24832165231249,20.5160723254507,1078.645772594752,705.6749271137027,21.29820675847357,20.53724365404242,1007.7578796561604,157.82951289398284,21.57430659274499,20.629912181556783,999.9173669467787,21.365546218487452,22.037190269465434,20.65001530574034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159,5,1112.5863095238096,1162.9375,21.155923158240803,20.33780170916124,888.280701754386,756.6900584795321,21.45665901974149,20.316099348436687,1077.8808139534883,747.8052325581396,21.44909587782164,20.442425222486726,1006.7079772079773,199.52279202279192,21.780994571832405,20.565485007352294,998.7346368715084,62.469273743016856,21.821793051380773,20.928381922068375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160,6,1112.0541795665636,1202.3390092879258,20.520810403179954,20.070957978394503,886.9882352941177,798.6529411764706,21.178205764307624,20.451407560187224,1076.9378698224853,789.9585798816568,21.139114527404704,20.378840623174295,1005.5172910662824,241.00432276657057,21.334962355566983,20.782291398827805,997.494301994302,103.71652421652425,21.476896503896498,20.823726874372795,1126.2329545454545,51.286931818181756,21.74118717450354,20.684837199116274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161,6,1111.4969604863222,1241.5425531914893,21.10952726158503,19.873767668058633,885.8133903133903,840.6339031339031,21.62243889763391,20.710785254020184,1075.9438040345822,832.036023054755,21.48629710353596,20.591463775853708,1004.4237288135594,282.6864406779662,21.61620438091047,20.889271310385126,996.2011173184358,144.91061452513964,21.903003435591394,20.841987942880486,1125.5027548209366,92.22451790633613,21.956157070086864,21.072532883386287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162,7,1111.1394984326018,1280.4153605015674,20.465819941468137,19.91510439190654,884.6305637982196,882.8026706231454,21.302967129102203,20.170048229704793,1075.1636904761904,873.8720238095239,21.32028171331862,20.109049595806265,1003.2896253602305,324.14841498559076,21.715205731787517,20.375727420171728,995.0114285714286,185.88285714285712,21.561643905771287,20.701266495789437,1124.816091954023,133.27873563218395,21.68957047444149,20.464915436924574,973.9532577903683,46.774787535410724,21.764590638069816,20.688298180715154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163,7,1110.6809815950921,1319.3742331288345,20.958655901662556,19.820217760665756,883.4124293785311,924.776836158192,21.807366123323185,20.690196303809895,1074.3197183098591,916.2718309859155,22.396993119142802,20.206448749641552,1002.268156424581,365.9441340782123,21.802414335957,20.934896934859278,993.7762430939226,227.220994475138,22.03873698229692,20.949926638345577,1123.9833333333333,174.3166666666666,22.000272571306052,20.86733774505063,972.7213114754098,87.46174863387978,22.219748599221372,20.99258954876618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164,7,1110.3196202531647,1357.740506329114,20.394977976296367,19.76485324760044,882.2360703812317,966.3680351906158,21.221276986632635,20.49634121762842,1073.6173020527858,958.1656891495601,21.681008532514156,20.10519206284923,1001.1637426900585,407.5350877192982,21.274769214930373,20.498177379168055,992.5605187319885,268.4020172910664,21.384212534282952,20.68681141278358,1123.122159090909,215.497159090909,21.649696693458356,20.732208414105,971.5588235294117,128.1330532212885,21.68221068951936,20.986516672399194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165,8,1109.9643962848297,1395.982972136223,20.4793603799736,20.095468225661694,881.3011695906433,1008.0116959064328,21.553899769061307,20.27153251256195,1072.9441260744986,999.9154727793696,21.952125443952852,20.260271530661377,1000.1271186440678,449.3022598870057,21.949684330957208,20.55651066677252,991.2513966480446,309.70111731843576,21.837550452115494,20.896376378951505,1122.311797752809,256.7949438202247,21.694736065850705,20.916314099206147,970.4560439560439,168.99450549450557,22.104789772422865,20.970037585525215,982.9419889502763,35.89502762430948,22.33174227643529,20.66577327171333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166,10,1109.5487012987012,1433.9383116883116,20.093799145643636,19.555718190635144,880.2210682492581,1049.6186943620178,21.30995695934443,20.138689364805153,1072.121301775148,1041.5562130177514,21.333819324078636,20.208145657427096,999.0930232558139,490.8168604651163,21.357520212049234,20.548746998004884,990.1867816091954,350.8534482758621,21.604852501414534,20.52880805672559,1121.5169491525423,297.9322033898304,21.47808601984906,20.994836841076697,969.3760563380282,209.73098591549297,21.611481184390087,20.933480690221195,981.9435028248588,77.17796610169489,22.079663956007185,20.436441272581447,1100.1743515850144,51.81412103746402,21.566446799187915,20.510885970212662,1047.3502824858756,18.92090395480227,21.788098738828634,20.717243780087976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167,10,1109.252380952381,1471.579365079365,20.290232436698457,19.80281867953827,879.4853372434018,1091.0102639296188,21.68948804627168,20.048057739825126,1071.4880597014926,1083.010447761194,21.431636284494,19.95189097482883,998.1275071633238,532.5200573065903,21.56558617413079,20.635183291513922,989.0325779036827,392.1997167138811,21.895635443693983,20.55200483310114,1120.6818181818182,339.16942148760336,22.066902559359725,20.978481485077463,968.2346368715084,250.37430167597768,21.974240043122787,20.759845112240075,980.9066852367688,118.51671309192193,22.217369619793814,20.60598972651996,1099.6218836565097,93.08725761772848,22.0255063549419,20.875626835004226,1046.218309859155,59.92535211267614,22.008902646794613,20.58432040986085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168,9,878.8048780487804,1132.0548780487804,20.78419212024105,20.12022429610778,1070.939393939394,1124.1818181818182,21.003455036289168,20.029385220583265,997.0652173913044,574.2188405797101,21.416751840544546,20.550433390544416,987.9169096209913,433.4358600583091,21.294992645345335,20.51984898359652,1119.9657142857143,380.1942857142858,21.6969582051076,20.558539130405862,967.0892351274788,290.9334277620396,21.64498778623155,20.798476883132405,979.9159544159544,159.81908831908822,21.656027656000443,20.670478269929482,1098.9771428571428,134.13428571428562,21.658915706822,20.597646957861407,1045.0919540229886,100.77873563218395,21.53907114425205,20.61302804720083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169,9,877.8860182370821,1172.949848024316,20.72309318794455,20.248790146663303,1070.3042813455656,1165.3929663608562,20.905725411626282,19.962695038726967,996.2055393586006,615.899416909621,21.39442683173713,20.438498759813147,986.7017291066282,474.69020172910655,21.361793303261592,20.693176033322565,1119.0689655172414,421.566091954023,21.46128275797609,20.64819149293788,966.1153846153846,331.7279202279203,21.561327762379577,20.74872067698355,978.8732590529248,201.21030640668528,22.244844363395664,20.564769565981834,1098.2457142857143,175.39714285714285,21.943470439944043,20.332668168423513,1043.9815864022662,141.77195467422098,21.79039631844216,20.6657205723181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170,9,877.1336336336336,1213.9384384384384,21.047557938523354,20.148827801225085,1069.7147239263804,1206.2668711656443,20.949731300497884,19.868083338689836,995.1945244956772,657.4135446685879,21.438374377050064,20.63584798799252,985.4914772727273,515.8778409090909,21.338804989688796,21.043397179048217,1118.379213483146,462.8876404494381,21.788450695126645,20.8293470697261,965.0921787709498,372.69553072625695,21.938145383429735,20.8126317607881,977.8231197771588,242.53621169916437,22.09188923311895,20.725977406901702,1097.885269121813,216.59065155807366,21.735149745507055,20.685157296395943,1042.8352112676057,182.77605633802818,21.98225782311907,20.585919053451207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171,9,876.6028037383178,1254.6152647975077,20.75828097291997,19.71167430649492,1069.197247706422,1246.8761467889908,21.013587643350956,19.857790313828627,994.1647058823529,698.9441176470589,21.198828940888713,20.449271295516496,984.4705014749262,557.2197640117994,21.163358851729143,20.456686497304364,1117.6335227272727,504.19318181818187,21.70973530332471,20.708705586488122,964.0498575498575,413.41452991453,21.77726123549309,20.54358009094138,976.7005730659026,283.9326647564469,21.874618693926077,20.349236590510767,1097.125730994152,257.7368421052631,21.30917818554796,20.450969899142624,1041.6359773371105,223.74362606232285,21.672877542087345,20.772027916351988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172,9,876.0123456790124,1294.9567901234568,20.919599868081722,19.798173118786625,1068.706153846154,1287.3246153846153,20.941411558376192,19.79873103463356,993.1753623188406,740.5260869565218,21.226620901741487,20.715326378995563,983.28125,598.5909090909091,21.552108059782896,20.806897019802488,1116.752808988764,545.3342696629213,21.637164809143503,20.9887669843157,963.0490196078431,454.25350140056025,22.01754202564578,20.690837800056038,975.6129476584022,325.3650137741047,22.127351266546096,20.898293354762703,1096.542492917847,298.8059490084986,21.646994739689614,20.788971473453895,1040.5644257703082,264.7969187675069,21.652624762130802,20.995011298327537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173,11,875.4588607594936,1335.139240506329,20.518102020061114,19.638165534874172,1068.349840255591,1327.6437699680512,20.3878721669519,19.584201491034346,992.2203647416413,782.2082066869301,20.63624739102009,20.338322637131537,982.1363636363636,639.9281524926686,21.30837134455328,20.3955360075341,1116.0043988269795,586.6671554252199,21.194885448673805,20.522953889043922,962.0327635327635,495.1096866096866,21.722855452201067,20.603962288729456,974.7039660056657,366.828611898017,21.874584121377588,20.573473288864758,1096.0816618911174,340.1876790830945,21.703016386431237,20.49668177243202,1039.2109826589594,305.9046242774566,21.532496767268213,20.48211270795938,973.1034482758621,29.689655172413723,21.52129114986056,20.623498162776457,1118.817142857143,20.28285714285721,21.894887719166974,20.369975853075132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174,12,875.1149068322982,1375.2298136645963,20.63490290785067,19.898541378478527,1067.8177570093458,1367.5747663551401,20.74472910066313,19.745448242999387,991.3040345821325,823.8458213256484,21.334682731951048,20.754311256325444,981.0470085470085,681.4458689458689,21.593066868053963,20.702593909452773,1115.1761363636363,628.2357954545455,21.570315451527538,20.821079060983987,961.1067415730337,536.1629213483146,22.068995325246295,20.553948788941078,973.6440217391304,408.546195652174,22.469984382781032,20.8731957970685,1095.5224089635853,381.6512605042017,21.679874977736052,21.007027039327916,1038.0195530726257,347.18994413407813,22.08872663147842,20.6540208466773,971.6201117318436,71.12569832402232,21.968554467028756,20.781507436172184,1118.0921787709497,60.505586592178815,22.081784888927068,20.677118806716116,915.1476964769648,16.570460704607058,22.54185531930666,20.87879547000429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
